ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-10-03,003,2022-10-03T03:00:00Z,rc,PRES,100540.0546875
gec00,00,2022-10-03,003,2022-10-03T03:00:00Z,rc,TMP,17.698297119140648
gec00,00,2022-10-03,003,2022-10-03T03:00:00Z,rc,RH,37.06695556640625
gec00,00,2022-10-03,003,2022-10-03T03:00:00Z,rc,UGRD,-2.687258243560791
gec00,00,2022-10-03,003,2022-10-03T03:00:00Z,rc,VGRD,-1.8557177782058716
gec00,00,2022-10-03,003,2022-10-03T03:00:00Z,rc,APCP,0
gec00,00,2022-10-03,003,2022-10-03T03:00:00Z,rc,TCDC,0
gec00,00,2022-10-03,003,2022-10-03T03:00:00Z,rc,DSWRF,0
gec00,00,2022-10-03,003,2022-10-03T03:00:00Z,rc,DLWRF,310
gec00,00,2022-10-03,006,2022-10-03T06:00:00Z,rc,PRES,100509.6484375
gec00,00,2022-10-03,006,2022-10-03T06:00:00Z,rc,TMP,15.562158203125023
gec00,00,2022-10-03,006,2022-10-03T06:00:00Z,rc,RH,44.05469512939453
gec00,00,2022-10-03,006,2022-10-03T06:00:00Z,rc,UGRD,-2.6831908226013184
gec00,00,2022-10-03,006,2022-10-03T06:00:00Z,rc,VGRD,-0.41196775436401367
gec00,00,2022-10-03,006,2022-10-03T06:00:00Z,rc,APCP,0
gec00,00,2022-10-03,006,2022-10-03T06:00:00Z,rc,TCDC,0
gec00,00,2022-10-03,006,2022-10-03T06:00:00Z,rc,DSWRF,0
gec00,00,2022-10-03,006,2022-10-03T06:00:00Z,rc,DLWRF,305
gec00,00,2022-10-03,009,2022-10-03T09:00:00Z,rc,PRES,100453.8046875
gec00,00,2022-10-03,009,2022-10-03T09:00:00Z,rc,TMP,14.306237792968773
gec00,00,2022-10-03,009,2022-10-03T09:00:00Z,rc,RH,49.529781341552734
gec00,00,2022-10-03,009,2022-10-03T09:00:00Z,rc,UGRD,-2.1521289348602295
gec00,00,2022-10-03,009,2022-10-03T09:00:00Z,rc,VGRD,0.14339599013328552
gec00,00,2022-10-03,009,2022-10-03T09:00:00Z,rc,APCP,0
gec00,00,2022-10-03,009,2022-10-03T09:00:00Z,rc,TCDC,0
gec00,00,2022-10-03,009,2022-10-03T09:00:00Z,rc,DSWRF,0
gec00,00,2022-10-03,009,2022-10-03T09:00:00Z,rc,DLWRF,298
gec00,00,2022-10-03,012,2022-10-03T12:00:00Z,rc,PRES,100629.0546875
gec00,00,2022-10-03,012,2022-10-03T12:00:00Z,rc,TMP,13.025903320312523
gec00,00,2022-10-03,012,2022-10-03T12:00:00Z,rc,RH,57.39248275756836
gec00,00,2022-10-03,012,2022-10-03T12:00:00Z,rc,UGRD,-1.931215763092041
gec00,00,2022-10-03,012,2022-10-03T12:00:00Z,rc,VGRD,-0.3760620057582855
gec00,00,2022-10-03,012,2022-10-03T12:00:00Z,rc,APCP,0
gec00,00,2022-10-03,012,2022-10-03T12:00:00Z,rc,TCDC,0
gec00,00,2022-10-03,012,2022-10-03T12:00:00Z,rc,DSWRF,0
