ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-11-09,003,2022-11-09T03:00:00Z,rc,PRES,100586
gec00,00,2022-11-09,003,2022-11-09T03:00:00Z,rc,TMP,21.910668945312523
gec00,00,2022-11-09,003,2022-11-09T03:00:00Z,rc,RH,80.79320526123047
gec00,00,2022-11-09,003,2022-11-09T03:00:00Z,rc,UGRD,-3.0797338485717773
gec00,00,2022-11-09,003,2022-11-09T03:00:00Z,rc,VGRD,2.185800790786743
gec00,00,2022-11-09,003,2022-11-09T03:00:00Z,rc,APCP,0.20999999344348907
gec00,00,2022-11-09,003,2022-11-09T03:00:00Z,rc,TCDC,100
gec00,00,2022-11-09,003,2022-11-09T03:00:00Z,rc,DSWRF,0
gec00,00,2022-11-09,003,2022-11-09T03:00:00Z,rc,DLWRF,384
gec00,00,2022-11-09,006,2022-11-09T06:00:00Z,rc,PRES,100555.4921875
gec00,00,2022-11-09,006,2022-11-09T06:00:00Z,rc,TMP,20.809259033203148
gec00,00,2022-11-09,006,2022-11-09T06:00:00Z,rc,RH,84.56623840332031
gec00,00,2022-11-09,006,2022-11-09T06:00:00Z,rc,UGRD,-1.8796740770339966
gec00,00,2022-11-09,006,2022-11-09T06:00:00Z,rc,VGRD,2.7562451362609863
gec00,00,2022-11-09,006,2022-11-09T06:00:00Z,rc,APCP,0.20999999344348907
gec00,00,2022-11-09,006,2022-11-09T06:00:00Z,rc,TCDC,100
gec00,00,2022-11-09,006,2022-11-09T06:00:00Z,rc,DSWRF,0
gec00,00,2022-11-09,006,2022-11-09T06:00:00Z,rc,DLWRF,379.6746826171875
gec00,00,2022-11-09,009,2022-11-09T09:00:00Z,rc,PRES,100514.5703125
gec00,00,2022-11-09,009,2022-11-09T09:00:00Z,rc,TMP,19.709863281250023
gec00,00,2022-11-09,009,2022-11-09T09:00:00Z,rc,RH,88.4266357421875
gec00,00,2022-11-09,009,2022-11-09T09:00:00Z,rc,UGRD,-0.69984370470047
gec00,00,2022-11-09,009,2022-11-09T09:00:00Z,rc,VGRD,2.3727879524230957
gec00,00,2022-11-09,009,2022-11-09T09:00:00Z,rc,APCP,0
gec00,00,2022-11-09,009,2022-11-09T09:00:00Z,rc,TCDC,64
gec00,00,2022-11-09,009,2022-11-09T09:00:00Z,rc,DSWRF,0
gec00,00,2022-11-09,009,2022-11-09T09:00:00Z,rc,DLWRF,366
gec00,00,2022-11-09,012,2022-11-09T12:00:00Z,rc,PRES,100534.0234375
gec00,00,2022-11-09,012,2022-11-09T12:00:00Z,rc,TMP,19.010217285156273
gec00,00,2022-11-09,012,2022-11-09T12:00:00Z,rc,RH,91.21321868896484
gec00,00,2022-11-09,012,2022-11-09T12:00:00Z,rc,UGRD,-0.9932982921600342
gec00,00,2022-11-09,012,2022-11-09T12:00:00Z,rc,VGRD,2.0065550804138184
gec00,00,2022-11-09,012,2022-11-09T12:00:00Z,rc,APCP,0
gec00,00,2022-11-09,012,2022-11-09T12:00:00Z,rc,TCDC,77
gec00,00,2022-11-09,012,2022-11-09T12:00:00Z,rc,DSWRF,0
gec00,00,2022-11-09,012,2022-11-09T12:00:00Z,rc,DLWRF,365
gec00,00,2022-11-09,015,2022-11-09T15:00:00Z,rc,PRES,100680.2734375
gec00,00,2022-11-09,015,2022-11-09T15:00:00Z,rc,TMP,21.649438476562523
gec00,00,2022-11-09,015,2022-11-09T15:00:00Z,rc,RH,83.37610626220703
gec00,00,2022-11-09,015,2022-11-09T15:00:00Z,rc,UGRD,-1.8404515981674194
gec00,00,2022-11-09,015,2022-11-09T15:00:00Z,rc,VGRD,2.557853937149048
gec00,00,2022-11-09,015,2022-11-09T15:00:00Z,rc,APCP,0
gec00,00,2022-11-09,015,2022-11-09T15:00:00Z,rc,TCDC,100
gec00,00,2022-11-09,015,2022-11-09T15:00:00Z,rc,DSWRF,80
gec00,00,2022-11-09,015,2022-11-09T15:00:00Z,rc,DLWRF,360
gec00,00,2022-11-09,018,2022-11-09T18:00:00Z,rc,PRES,100479.625
gec00,00,2022-11-09,018,2022-11-09T18:00:00Z,rc,TMP,26.562249755859398
