ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-11-12,003,2022-11-12T03:00:00Z,rc,PRES,100355.6875
gec00,00,2022-11-12,003,2022-11-12T03:00:00Z,rc,TMP,5.861413574218773
gec00,00,2022-11-12,003,2022-11-12T03:00:00Z,rc,RH,65.7703628540039
gec00,00,2022-11-12,003,2022-11-12T03:00:00Z,rc,UGRD,0.7311535477638245
gec00,00,2022-11-12,003,2022-11-12T03:00:00Z,rc,VGRD,-8.710854530334473
gec00,00,2022-11-12,003,2022-11-12T03:00:00Z,rc,APCP,0
gec00,00,2022-11-12,003,2022-11-12T03:00:00Z,rc,TCDC,73
gec00,00,2022-11-12,003,2022-11-12T03:00:00Z,rc,DSWRF,0
gec00,00,2022-11-12,003,2022-11-12T03:00:00Z,rc,DLWRF,313
gec00,00,2022-11-12,006,2022-11-12T06:00:00Z,rc,PRES,100525.5234375
gec00,00,2022-11-12,006,2022-11-12T06:00:00Z,rc,TMP,4.757012939453148
gec00,00,2022-11-12,006,2022-11-12T06:00:00Z,rc,RH,64.264373779296875
gec00,00,2022-11-12,006,2022-11-12T06:00:00Z,rc,UGRD,-0.17787231504917145
gec00,00,2022-11-12,006,2022-11-12T06:00:00Z,rc,VGRD,-7.171872615814209
gec00,00,2022-11-12,006,2022-11-12T06:00:00Z,rc,APCP,0
gec00,00,2022-11-12,006,2022-11-12T06:00:00Z,rc,TCDC,41
gec00,00,2022-11-12,006,2022-11-12T06:00:00Z,rc,DSWRF,0
gec00,00,2022-11-12,006,2022-11-12T06:00:00Z,rc,DLWRF,287
gec00,00,2022-11-12,009,2022-11-12T09:00:00Z,rc,PRES,100620.8203125
gec00,00,2022-11-12,009,2022-11-12T09:00:00Z,rc,TMP,3.8847900390625227
gec00,00,2022-11-12,009,2022-11-12T09:00:00Z,rc,RH,67.46583557128906
gec00,00,2022-11-12,009,2022-11-12T09:00:00Z,rc,UGRD,0.7168603539466858
