ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-11-30,003,2022-11-30T03:00:00Z,rc,PRES,99431.234375
gec00,00,2022-11-30,003,2022-11-30T03:00:00Z,rc,TMP,18.819848632812523
gec00,00,2022-11-30,003,2022-11-30T03:00:00Z,rc,RH,63.467742919921875
gec00,00,2022-11-30,003,2022-11-30T03:00:00Z,rc,UGRD,3.5633862018585205
gec00,00,2022-11-30,003,2022-11-30T03:00:00Z,rc,VGRD,0.07539550960063934
gec00,00,2022-11-30,003,2022-11-30T03:00:00Z,rc,APCP,0.07000000029802322
gec00,00,2022-11-30,003,2022-11-30T03:00:00Z,rc,TCDC,0
gec00,00,2022-11-30,003,2022-11-30T03:00:00Z,rc,DSWRF,0
gec00,00,2022-11-30,003,2022-11-30T03:00:00Z,rc,DLWRF,330
gec00,00,2022-11-30,006,2022-11-30T06:00:00Z,rc,PRES,100352.640625
gec00,00,2022-11-30,006,2022-11-30T06:00:00Z,rc,TMP,8.162042236328148
gec00,00,2022-11-30,006,2022-11-30T06:00:00Z,rc,RH,52.15644454956055
gec00,00,2022-11-30,006,2022-11-30T06:00:00Z,rc,UGRD,0.29768308997154236
gec00,00,2022-11-30,006,2022-11-30T06:00:00Z,rc,VGRD,-10.75325870513916
gec00,00,2022-11-30,006,2022-11-30T06:00:00Z,rc,APCP,0.10000000149011612
gec00,00,2022-11-30,006,2022-11-30T06:00:00Z,rc,TCDC,0
gec00,00,2022-11-30,006,2022-11-30T06:00:00Z,rc,DSWRF,0
gec00,00,2022-11-30,006,2022-11-30T06:00:00Z,rc,DLWRF,309
gec00,00,2022-11-30,009,2022-11-30T09:00:00Z,rc,PRES,100627.453125
gec00,00,2022-11-30,009,2022-11-30T09:00:00Z,rc,TMP,5.349816894531273
gec00,00,2022-11-30,009,2022-11-30T09:00:00Z,rc,RH,53.81992721557617
gec00,00,2022-11-30,009,2022-11-30T09:00:00Z,rc,UGRD,-0.9940515160560608
gec00,00,2022-11-30,009,2022-11-30T09:00:00Z,rc,VGRD,-8.516274452209473
gec00,00,2022-11-30,009,2022-11-30T09:00:00Z,rc,APCP,0
gec00,00,2022-11-30,009,2022-11-30T09:00:00Z,rc,TCDC,0
gec00,00,2022-11-30,009,2022-11-30T09:00:00Z,rc,DSWRF,0
gec00,00,2022-11-30,009,2022-11-30T09:00:00Z,rc,DLWRF,256
gec00,00,2022-11-30,012,2022-11-30T12:00:00Z,rc,PRES,100910.0234375
gec00,00,2022-11-30,012,2022-11-30T12:00:00Z,rc,TMP,4.036859130859398
gec00,00,2022-11-30,012,2022-11-30T12:00:00Z,rc,RH,56.829463958740234
gec00,00,2022-11-30,012,2022-11-30T12:00:00Z,rc,UGRD,-1.5666821002960205
gec00,00,2022-11-30,012,2022-11-30T12:00:00Z,rc,VGRD,-6.346135139465332
gec00,00,2022-11-30,012,2022-11-30T12:00:00Z,rc,APCP,0
gec00,00,2022-11-30,012,2022-11-30T12:00:00Z,rc,TCDC,0
gec00,00,2022-11-30,012,2022-11-30T12:00:00Z,rc,DSWRF,0
gec00,00,2022-11-30,012,2022-11-30T12:00:00Z,rc,DLWRF,250
gec00,00,2022-11-30,015,2022-11-30T15:00:00Z,rc,PRES,101285.4140625
gec00,00,2022-11-30,015,2022-11-30T15:00:00Z,rc,TMP,5.020989990234398
gec00,00,2022-11-30,015,2022-11-30T15:00:00Z,rc,RH,49.92940139770508
gec00,00,2022-11-30,015,2022-11-30T15:00:00Z,rc,UGRD,-3.243459463119507
gec00,00,2022-11-30,015,2022-11-30T15:00:00Z,rc,VGRD,-6.091147422790527
gec00,00,2022-11-30,015,2022-11-30T15:00:00Z,rc,APCP,0
gec00,00,2022-11-30,015,2022-11-30T15:00:00Z,rc,TCDC,0
gec00,00,2022-11-30,015,2022-11-30T15:00:00Z,rc,DSWRF,80
gec00,00,2022-11-30,015,2022-11-30T15:00:00Z,rc,DLWRF,238.77529907226563
gec00,00,2022-11-30,018,2022-11-30T18:00:00Z,rc,PRES,101359.296875
gec00,00,2022-11-30,018,2022-11-30T18:00:00Z,rc,TMP,8.819787597656273
gec00,00,2022-11-30,018,2022-11-30T18:00:00Z,rc,RH,39.627288818359375
gec00,00,2022-11-30,018,2022-11-30T18:00:00Z,rc,UGRD,-3.082038402557373
gec00,00,2022-11-30,018,2022-11-30T18:00:00Z,rc,VGRD,-4.96734619140625
gec00,00,2022-11-30,018,2022-11-30T18:00:00Z,rc,APCP,0
gec00,00,2022-11-30,018,2022-11-30T18:00:00Z,rc,TCDC,0
gec00,00,2022-11-30,018,2022-11-30T18:00:00Z,rc,DSWRF,300
gec00,00,2022-11-30,018,2022-11-30T18:00:00Z,rc,DLWRF,242
gec00,00,2022-11-30,021,2022-11-30T21:00:00Z,rc,PRES,101181.1796875
gec00,00,2022-11-30,021,2022-11-30T21:00:00Z,rc,TMP,10.626916503906273
gec00,00,2022-11-30,021,2022-11-30T21:00:00Z,rc,RH,39.30397415161133
gec00,00,2022-11-30,021,2022-11-30T21:00:00Z,rc,UGRD,-3.1625659465789795
gec00,00,2022-11-30,021,2022-11-30T21:00:00Z,rc,VGRD,-4.415097713470459
gec00,00,2022-11-30,021,2022-11-30T21:00:00Z,rc,APCP,0
gec00,00,2022-11-30,021,2022-11-30T21:00:00Z,rc,TCDC,0
gec00,00,2022-11-30,021,2022-11-30T21:00:00Z,rc,DSWRF,560
gec00,00,2022-11-30,021,2022-11-30T21:00:00Z,rc,DLWRF,256
gec00,00,2022-11-30,024,2022-12-01T00:00:00Z,rc,PRES,101199.1171875
gec00,00,2022-11-30,024,2022-12-01T00:00:00Z,rc,TMP,7.185327148437523
gec00,00,2022-11-30,024,2022-12-01T00:00:00Z,rc,RH,51.633338928222656
gec00,00,2022-11-30,024,2022-12-01T00:00:00Z,rc,UGRD,-1.6580626964569092
gec00,00,2022-11-30,024,2022-12-01T00:00:00Z,rc,VGRD,-3.864086866378784
gec00,00,2022-11-30,024,2022-12-01T00:00:00Z,rc,APCP,0
gec00,00,2022-11-30,024,2022-12-01T00:00:00Z,rc,TCDC,2
gec00,00,2022-11-30,024,2022-12-01T00:00:00Z,rc,DSWRF,350
gec00,00,2022-11-30,024,2022-12-01T00:00:00Z,rc,DLWRF,256
gec00,00,2022-11-30,027,2022-12-01T03:00:00Z,rc,PRES,101271.4453125
gec00,00,2022-11-30,027,2022-12-01T03:00:00Z,rc,TMP,5.627099609375023
gec00,00,2022-11-30,027,2022-12-01T03:00:00Z,rc,RH,54.66486740112305
gec00,00,2022-11-30,027,2022-12-01T03:00:00Z,rc,UGRD,-3.0508763790130615
gec00,00,2022-11-30,027,2022-12-01T03:00:00Z,rc,VGRD,-2.2365503311157227
gec00,00,2022-11-30,027,2022-12-01T03:00:00Z,rc,APCP,0
gec00,00,2022-11-30,027,2022-12-01T03:00:00Z,rc,TCDC,6
gec00,00,2022-11-30,027,2022-12-01T03:00:00Z,rc,DSWRF,0
gec00,00,2022-11-30,027,2022-12-01T03:00:00Z,rc,DLWRF,253
