ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-10-16,003,2022-10-16T03:00:00Z,rc,PRES,99798.1953125
gec00,00,2022-10-16,003,2022-10-16T03:00:00Z,rc,TMP,24.866326904296898
gec00,00,2022-10-16,003,2022-10-16T03:00:00Z,rc,RH,54.364070892333984
gec00,00,2022-10-16,003,2022-10-16T03:00:00Z,rc,UGRD,0.32471922039985657
gec00,00,2022-10-16,003,2022-10-16T03:00:00Z,rc,VGRD,5.023818016052246
gec00,00,2022-10-16,003,2022-10-16T03:00:00Z,rc,APCP,0
gec00,00,2022-10-16,003,2022-10-16T03:00:00Z,rc,TCDC,0
gec00,00,2022-10-16,003,2022-10-16T03:00:00Z,rc,DSWRF,0
gec00,00,2022-10-16,003,2022-10-16T03:00:00Z,rc,DLWRF,377
gec00,00,2022-10-16,006,2022-10-16T06:00:00Z,rc,PRES,99842.5625
gec00,00,2022-10-16,006,2022-10-16T06:00:00Z,rc,TMP,23.328454589843773
gec00,00,2022-10-16,006,2022-10-16T06:00:00Z,rc,RH,67.17253875732422
gec00,00,2022-10-16,006,2022-10-16T06:00:00Z,rc,UGRD,-0.24634520709514618
gec00,00,2022-10-16,006,2022-10-16T06:00:00Z,rc,VGRD,6.339436054229736
gec00,00,2022-10-16,006,2022-10-16T06:00:00Z,rc,APCP,0
gec00,00,2022-10-16,006,2022-10-16T06:00:00Z,rc,TCDC,17
gec00,00,2022-10-16,006,2022-10-16T06:00:00Z,rc,DSWRF,0
gec00,00,2022-10-16,006,2022-10-16T06:00:00Z,rc,DLWRF,375.5140380859375
gec00,00,2022-10-16,009,2022-10-16T09:00:00Z,rc,PRES,99866.515625
gec00,00,2022-10-16,009,2022-10-16T09:00:00Z,rc,TMP,20.667169189453148
gec00,00,2022-10-16,009,2022-10-16T09:00:00Z,rc,RH,90.3486328125
gec00,00,2022-10-16,009,2022-10-16T09:00:00Z,rc,UGRD,-0.29756101965904236
gec00,00,2022-10-16,009,2022-10-16T09:00:00Z,rc,VGRD,4.7917160987854
gec00,00,2022-10-16,009,2022-10-16T09:00:00Z,rc,APCP,0
gec00,00,2022-10-16,009,2022-10-16T09:00:00Z,rc,TCDC,39
gec00,00,2022-10-16,009,2022-10-16T09:00:00Z,rc,DSWRF,0
gec00,00,2022-10-16,009,2022-10-16T09:00:00Z,rc,DLWRF,368
gec00,00,2022-10-16,012,2022-10-16T12:00:00Z,rc,PRES,99951.921875
gec00,00,2022-10-16,012,2022-10-16T12:00:00Z,rc,TMP,19.550866699218773
gec00,00,2022-10-16,012,2022-10-16T12:00:00Z,rc,RH,97.00554656982422
gec00,00,2022-10-16,012,2022-10-16T12:00:00Z,rc,UGRD,-0.32609373331069946
gec00,00,2022-10-16,012,2022-10-16T12:00:00Z,rc,VGRD,4.140727519989014
gec00,00,2022-10-16,012,2022-10-16T12:00:00Z,rc,APCP,0
gec00,00,2022-10-16,012,2022-10-16T12:00:00Z,rc,TCDC,46
gec00,00,2022-10-16,012,2022-10-16T12:00:00Z,rc,DSWRF,0
gec00,00,2022-10-16,012,2022-10-16T12:00:00Z,rc,DLWRF,365
gec00,00,2022-10-16,015,2022-10-16T15:00:00Z,rc,PRES,100116.140625
gec00,00,2022-10-16,015,2022-10-16T15:00:00Z,rc,TMP,24.035455322265648
gec00,00,2022-10-16,015,2022-10-16T15:00:00Z,rc,RH,77.70542907714844
gec00,00,2022-10-16,015,2022-10-16T15:00:00Z,rc,UGRD,0.6614916920661926
gec00,00,2022-10-16,015,2022-10-16T15:00:00Z,rc,VGRD,4.440410137176514
gec00,00,2022-10-16,015,2022-10-16T15:00:00Z,rc,APCP,0.08999999612569809
gec00,00,2022-10-16,015,2022-10-16T15:00:00Z,rc,TCDC,88
gec00,00,2022-10-16,015,2022-10-16T15:00:00Z,rc,DSWRF,120
gec00,00,2022-10-16,015,2022-10-16T15:00:00Z,rc,DLWRF,379
gec00,00,2022-10-16,018,2022-10-16T18:00:00Z,rc,PRES,100027.8125
gec00,00,2022-10-16,018,2022-10-16T18:00:00Z,rc,TMP,29.087243652343773
