ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-10-05,003,2022-10-05T03:00:00Z,rc,PRES,100230.8515625
gec00,00,2022-10-05,003,2022-10-05T03:00:00Z,rc,TMP,19.301690673828148
gec00,00,2022-10-05,003,2022-10-05T03:00:00Z,rc,RH,43.97106170654297
gec00,00,2022-10-05,003,2022-10-05T03:00:00Z,rc,UGRD,-3.3782665729522705
gec00,00,2022-10-05,003,2022-10-05T03:00:00Z,rc,VGRD,-0.3803027272224426
gec00,00,2022-10-05,003,2022-10-05T03:00:00Z,rc,APCP,0
gec00,00,2022-10-05,003,2022-10-05T03:00:00Z,rc,TCDC,0
gec00,00,2022-10-05,003,2022-10-05T03:00:00Z,rc,DSWRF,0
gec00,00,2022-10-05,003,2022-10-05T03:00:00Z,rc,DLWRF,328.190673828125
gec00,00,2022-10-05,006,2022-10-05T06:00:00Z,rc,PRES,100230.90625
gec00,00,2022-10-05,006,2022-10-05T06:00:00Z,rc,TMP,17.391107177734398
gec00,00,2022-10-05,006,2022-10-05T06:00:00Z,rc,RH,50.57944869995117
gec00,00,2022-10-05,006,2022-10-05T06:00:00Z,rc,UGRD,-2.9905591011047363
gec00,00,2022-10-05,006,2022-10-05T06:00:00Z,rc,VGRD,0.79603511095047
gec00,00,2022-10-05,006,2022-10-05T06:00:00Z,rc,APCP,0
gec00,00,2022-10-05,006,2022-10-05T06:00:00Z,rc,TCDC,0
gec00,00,2022-10-05,006,2022-10-05T06:00:00Z,rc,DSWRF,0
gec00,00,2022-10-05,006,2022-10-05T06:00:00Z,rc,DLWRF,325.13385009765625
gec00,00,2022-10-05,009,2022-10-05T09:00:00Z,rc,PRES,100196.1015625
gec00,00,2022-10-05,009,2022-10-05T09:00:00Z,rc,TMP,15.578271484375023
gec00,00,2022-10-05,009,2022-10-05T09:00:00Z,rc,RH,58.81189727783203
gec00,00,2022-10-05,009,2022-10-05T09:00:00Z,rc,UGRD,-1.9557616710662842
gec00,00,2022-10-05,009,2022-10-05T09:00:00Z,rc,VGRD,1.8397680521011353
gec00,00,2022-10-05,009,2022-10-05T09:00:00Z,rc,APCP,0
gec00,00,2022-10-05,009,2022-10-05T09:00:00Z,rc,TCDC,0
gec00,00,2022-10-05,009,2022-10-05T09:00:00Z,rc,DSWRF,0
gec00,00,2022-10-05,009,2022-10-05T09:00:00Z,rc,DLWRF,316
gec00,00,2022-10-05,012,2022-10-05T12:00:00Z,rc,PRES,100275.625
gec00,00,2022-10-05,012,2022-10-05T12:00:00Z,rc,TMP,14.109399414062523
gec00,00,2022-10-05,012,2022-10-05T12:00:00Z,rc,RH,65.67279815673828
gec00,00,2022-10-05,012,2022-10-05T12:00:00Z,rc,UGRD,-0.8898144364356995
gec00,00,2022-10-05,012,2022-10-05T12:00:00Z,rc,VGRD,1.5034277439117432
gec00,00,2022-10-05,012,2022-10-05T12:00:00Z,rc,APCP,0
gec00,00,2022-10-05,012,2022-10-05T12:00:00Z,rc,TCDC,0
gec00,00,2022-10-05,012,2022-10-05T12:00:00Z,rc,DSWRF,0
