ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-11-18,003,2022-11-18T03:00:00Z,rc,PRES,101190.6171875
gec00,00,2022-11-18,003,2022-11-18T03:00:00Z,rc,TMP,7.827844238281273
gec00,00,2022-11-18,003,2022-11-18T03:00:00Z,rc,RH,57.86812973022461
gec00,00,2022-11-18,003,2022-11-18T03:00:00Z,rc,UGRD,-0.8743725419044495
gec00,00,2022-11-18,003,2022-11-18T03:00:00Z,rc,VGRD,2.722459554672241
gec00,00,2022-11-18,003,2022-11-18T03:00:00Z,rc,APCP,0
gec00,00,2022-11-18,003,2022-11-18T03:00:00Z,rc,TCDC,0
gec00,00,2022-11-18,003,2022-11-18T03:00:00Z,rc,DSWRF,0
gec00,00,2022-11-18,003,2022-11-18T03:00:00Z,rc,DLWRF,263
gec00,00,2022-11-18,006,2022-11-18T06:00:00Z,rc,PRES,101134.328125
gec00,00,2022-11-18,006,2022-11-18T06:00:00Z,rc,TMP,6.384667968750023
gec00,00,2022-11-18,006,2022-11-18T06:00:00Z,rc,RH,64.95872497558594
gec00,00,2022-11-18,006,2022-11-18T06:00:00Z,rc,UGRD,-0.43272459506988525
gec00,00,2022-11-18,006,2022-11-18T06:00:00Z,rc,VGRD,3.1611108779907227
gec00,00,2022-11-18,006,2022-11-18T06:00:00Z,rc,APCP,0
gec00,00,2022-11-18,006,2022-11-18T06:00:00Z,rc,TCDC,0
gec00,00,2022-11-18,006,2022-11-18T06:00:00Z,rc,DSWRF,0
gec00,00,2022-11-18,006,2022-11-18T06:00:00Z,rc,DLWRF,261
gec00,00,2022-11-18,009,2022-11-18T09:00:00Z,rc,PRES,101084.1953125
gec00,00,2022-11-18,009,2022-11-18T09:00:00Z,rc,TMP,5.402703857421898
gec00,00,2022-11-18,009,2022-11-18T09:00:00Z,rc,RH,68.10093688964844
gec00,00,2022-11-18,009,2022-11-18T09:00:00Z,rc,UGRD,-0.08151855319738388
gec00,00,2022-11-18,009,2022-11-18T09:00:00Z,rc,VGRD,3.1087682247161865
gec00,00,2022-11-18,009,2022-11-18T09:00:00Z,rc,APCP,0
gec00,00,2022-11-18,009,2022-11-18T09:00:00Z,rc,TCDC,0
gec00,00,2022-11-18,009,2022-11-18T09:00:00Z,rc,DSWRF,0
