ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-11-11,003,2022-11-11T03:00:00Z,rc,PRES,99400.2265625
gec00,00,2022-11-11,003,2022-11-11T03:00:00Z,rc,TMP,21.719873046875023
gec00,00,2022-11-11,003,2022-11-11T03:00:00Z,rc,RH,75.95848846435547
gec00,00,2022-11-11,003,2022-11-11T03:00:00Z,rc,UGRD,-2.001772403717041
gec00,00,2022-11-11,003,2022-11-11T03:00:00Z,rc,VGRD,2.5985424518585205
gec00,00,2022-11-11,003,2022-11-11T03:00:00Z,rc,APCP,0.029999999329447746
gec00,00,2022-11-11,003,2022-11-11T03:00:00Z,rc,TCDC,90
gec00,00,2022-11-11,003,2022-11-11T03:00:00Z,rc,DSWRF,0
gec00,00,2022-11-11,003,2022-11-11T03:00:00Z,rc,DLWRF,405
gec00,00,2022-11-11,006,2022-11-11T06:00:00Z,rc,PRES,99360.3359375
gec00,00,2022-11-11,006,2022-11-11T06:00:00Z,rc,TMP,20.366448974609398
gec00,00,2022-11-11,006,2022-11-11T06:00:00Z,rc,RH,76.49702453613281
gec00,00,2022-11-11,006,2022-11-11T06:00:00Z,rc,UGRD,-1.5468542575836182
gec00,00,2022-11-11,006,2022-11-11T06:00:00Z,rc,VGRD,2.6998291015625
gec00,00,2022-11-11,006,2022-11-11T06:00:00Z,rc,APCP,0.029999999329447746
gec00,00,2022-11-11,006,2022-11-11T06:00:00Z,rc,TCDC,88
gec00,00,2022-11-11,006,2022-11-11T06:00:00Z,rc,DSWRF,0
gec00,00,2022-11-11,006,2022-11-11T06:00:00Z,rc,DLWRF,397
gec00,00,2022-11-11,009,2022-11-11T09:00:00Z,rc,PRES,99227.1171875
gec00,00,2022-11-11,009,2022-11-11T09:00:00Z,rc,TMP,20.214532470703148
gec00,00,2022-11-11,009,2022-11-11T09:00:00Z,rc,RH,76.26422119140625
gec00,00,2022-11-11,009,2022-11-11T09:00:00Z,rc,UGRD,-1.6333569288253784
gec00,00,2022-11-11,009,2022-11-11T09:00:00Z,rc,VGRD,4.297443866729736
gec00,00,2022-11-11,009,2022-11-11T09:00:00Z,rc,APCP,0.25
gec00,00,2022-11-11,009,2022-11-11T09:00:00Z,rc,TCDC,100
gec00,00,2022-11-11,009,2022-11-11T09:00:00Z,rc,DSWRF,0
gec00,00,2022-11-11,009,2022-11-11T09:00:00Z,rc,DLWRF,404
gec00,00,2022-11-11,012,2022-11-11T12:00:00Z,rc,PRES,99346.1640625
gec00,00,2022-11-11,012,2022-11-11T12:00:00Z,rc,TMP,17.978204345703148
gec00,00,2022-11-11,012,2022-11-11T12:00:00Z,rc,RH,95.575653076171875
gec00,00,2022-11-11,012,2022-11-11T12:00:00Z,rc,UGRD,0.6098571419715881
gec00,00,2022-11-11,012,2022-11-11T12:00:00Z,rc,VGRD,-1.49319326877594
gec00,00,2022-11-11,012,2022-11-11T12:00:00Z,rc,APCP,4.889999866485596
gec00,00,2022-11-11,012,2022-11-11T12:00:00Z,rc,TCDC,99
gec00,00,2022-11-11,012,2022-11-11T12:00:00Z,rc,DSWRF,0
gec00,00,2022-11-11,012,2022-11-11T12:00:00Z,rc,DLWRF,384.4600830078125
gec00,00,2022-11-11,015,2022-11-11T15:00:00Z,rc,PRES,99555.8515625
gec00,00,2022-11-11,015,2022-11-11T15:00:00Z,rc,TMP,17.397332763671898
gec00,00,2022-11-11,015,2022-11-11T15:00:00Z,rc,RH,92.9020767211914
gec00,00,2022-11-11,015,2022-11-11T15:00:00Z,rc,UGRD,-0.6654955744743347
gec00,00,2022-11-11,015,2022-11-11T15:00:00Z,rc,VGRD,-5.535107135772705
gec00,00,2022-11-11,015,2022-11-11T15:00:00Z,rc,APCP,6.769999980926514
gec00,00,2022-11-11,015,2022-11-11T15:00:00Z,rc,TCDC,100
gec00,00,2022-11-11,015,2022-11-11T15:00:00Z,rc,DSWRF,10
gec00,00,2022-11-11,015,2022-11-11T15:00:00Z,rc,DLWRF,398
gec00,00,2022-11-11,018,2022-11-11T18:00:00Z,rc,PRES,99708.5234375
gec00,00,2022-11-11,018,2022-11-11T18:00:00Z,rc,TMP,12.998803710937523
gec00,00,2022-11-11,018,2022-11-11T18:00:00Z,rc,RH,88.39214324951172
gec00,00,2022-11-11,018,2022-11-11T18:00:00Z,rc,UGRD,1.8858447074890137
gec00,00,2022-11-11,018,2022-11-11T18:00:00Z,rc,VGRD,-8.255072593688965
gec00,00,2022-11-11,018,2022-11-11T18:00:00Z,rc,APCP,12.880000114440918
gec00,00,2022-11-11,018,2022-11-11T18:00:00Z,rc,TCDC,100
gec00,00,2022-11-11,018,2022-11-11T18:00:00Z,rc,DSWRF,20
gec00,00,2022-11-11,018,2022-11-11T18:00:00Z,rc,DLWRF,392.4600830078125
gec00,00,2022-11-11,021,2022-11-11T21:00:00Z,rc,PRES,99703.4140625
gec00,00,2022-11-11,021,2022-11-11T21:00:00Z,rc,TMP,9.619775390625023
gec00,00,2022-11-11,021,2022-11-11T21:00:00Z,rc,RH,82.23668670654297
gec00,00,2022-11-11,021,2022-11-11T21:00:00Z,rc,UGRD,0.8798949718475342
gec00,00,2022-11-11,021,2022-11-11T21:00:00Z,rc,VGRD,-9.13301944732666
gec00,00,2022-11-11,021,2022-11-11T21:00:00Z,rc,APCP,0.5699999928474426
gec00,00,2022-11-11,021,2022-11-11T21:00:00Z,rc,TCDC,100
gec00,00,2022-11-11,021,2022-11-11T21:00:00Z,rc,DSWRF,60
gec00,00,2022-11-11,021,2022-11-11T21:00:00Z,rc,DLWRF,366
gec00,00,2022-11-11,024,2022-11-12T00:00:00Z,rc,PRES,99993.15625
