ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-07-04,003,2022-07-04T03:00:00Z,rc,PRES,99776.0546875
gec00,00,2022-07-04,003,2022-07-04T03:00:00Z,rc,TMP,30.450006103515648
gec00,00,2022-07-04,003,2022-07-04T03:00:00Z,rc,RH,49.63929748535156
gec00,00,2022-07-04,003,2022-07-04T03:00:00Z,rc,UGRD,-2.0425610542297363
gec00,00,2022-07-04,003,2022-07-04T03:00:00Z,rc,VGRD,0.7303100228309631
gec00,00,2022-07-04,003,2022-07-04T03:00:00Z,rc,APCP,0.12999999523162842
gec00,00,2022-07-04,003,2022-07-04T03:00:00Z,rc,TCDC,23
gec00,00,2022-07-04,003,2022-07-04T03:00:00Z,rc,DSWRF,50
gec00,00,2022-07-04,003,2022-07-04T03:00:00Z,rc,DLWRF,436
gec00,00,2022-07-04,006,2022-07-04T06:00:00Z,rc,PRES,99950.0078125
gec00,00,2022-07-04,006,2022-07-04T06:00:00Z,rc,TMP,28.356958007812523
gec00,00,2022-07-04,006,2022-07-04T06:00:00Z,rc,RH,61.26887893676758
gec00,00,2022-07-04,006,2022-07-04T06:00:00Z,rc,UGRD,0.7482714653015137
gec00,00,2022-07-04,006,2022-07-04T06:00:00Z,rc,VGRD,7.031691551208496
gec00,00,2022-07-04,006,2022-07-04T06:00:00Z,rc,APCP,0.12999999523162842
gec00,00,2022-07-04,006,2022-07-04T06:00:00Z,rc,TCDC,20
gec00,00,2022-07-04,006,2022-07-04T06:00:00Z,rc,DSWRF,25
gec00,00,2022-07-04,006,2022-07-04T06:00:00Z,rc,DLWRF,426
gec00,00,2022-07-04,009,2022-07-04T09:00:00Z,rc,PRES,100008.8203125
gec00,00,2022-07-04,009,2022-07-04T09:00:00Z,rc,TMP,25.856958007812523
gec00,00,2022-07-04,009,2022-07-04T09:00:00Z,rc,RH,75.09566497802734
gec00,00,2022-07-04,009,2022-07-04T09:00:00Z,rc,UGRD,1.6990478038787842
gec00,00,2022-07-04,009,2022-07-04T09:00:00Z,rc,VGRD,4.482236385345459
gec00,00,2022-07-04,009,2022-07-04T09:00:00Z,rc,APCP,0
gec00,00,2022-07-04,009,2022-07-04T09:00:00Z,rc,TCDC,0
gec00,00,2022-07-04,009,2022-07-04T09:00:00Z,rc,DSWRF,0
gec00,00,2022-07-04,009,2022-07-04T09:00:00Z,rc,DLWRF,403
gec00,00,2022-07-04,012,2022-07-04T12:00:00Z,rc,PRES,100137.3359375
gec00,00,2022-07-04,012,2022-07-04T12:00:00Z,rc,TMP,23.904779052734398
gec00,00,2022-07-04,012,2022-07-04T12:00:00Z,rc,RH,86.253631591796875
gec00,00,2022-07-04,012,2022-07-04T12:00:00Z,rc,UGRD,0.8205395340919495
gec00,00,2022-07-04,012,2022-07-04T12:00:00Z,rc,VGRD,3.0582275390625
gec00,00,2022-07-04,012,2022-07-04T12:00:00Z,rc,APCP,0
gec00,00,2022-07-04,012,2022-07-04T12:00:00Z,rc,TCDC,0
gec00,00,2022-07-04,012,2022-07-04T12:00:00Z,rc,DSWRF,2
