ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-11-13,003,2022-11-13T03:00:00Z,rc,PRES,101028.5
gec00,00,2022-11-13,003,2022-11-13T03:00:00Z,rc,TMP,4.559625244140648
gec00,00,2022-11-13,003,2022-11-13T03:00:00Z,rc,RH,56.26982498168945
gec00,00,2022-11-13,003,2022-11-13T03:00:00Z,rc,UGRD,-1.3540722131729126
gec00,00,2022-11-13,003,2022-11-13T03:00:00Z,rc,VGRD,-1.9130443334579468
gec00,00,2022-11-13,003,2022-11-13T03:00:00Z,rc,APCP,0
gec00,00,2022-11-13,003,2022-11-13T03:00:00Z,rc,TCDC,0
gec00,00,2022-11-13,003,2022-11-13T03:00:00Z,rc,DSWRF,0
gec00,00,2022-11-13,003,2022-11-13T03:00:00Z,rc,DLWRF,240
gec00,00,2022-11-13,006,2022-11-13T06:00:00Z,rc,PRES,101008.9296875
gec00,00,2022-11-13,006,2022-11-13T06:00:00Z,rc,TMP,3.4062744140625227
gec00,00,2022-11-13,006,2022-11-13T06:00:00Z,rc,RH,57.953304290771484
gec00,00,2022-11-13,006,2022-11-13T06:00:00Z,rc,UGRD,-1.6139477491378784
gec00,00,2022-11-13,006,2022-11-13T06:00:00Z,rc,VGRD,-2.430737257003784
gec00,00,2022-11-13,006,2022-11-13T06:00:00Z,rc,APCP,0
gec00,00,2022-11-13,006,2022-11-13T06:00:00Z,rc,TCDC,0
gec00,00,2022-11-13,006,2022-11-13T06:00:00Z,rc,DSWRF,0
gec00,00,2022-11-13,006,2022-11-13T06:00:00Z,rc,DLWRF,238
gec00,00,2022-11-13,009,2022-11-13T09:00:00Z,rc,PRES,101065.1171875
gec00,00,2022-11-13,009,2022-11-13T09:00:00Z,rc,TMP,2.0660339355468977
gec00,00,2022-11-13,009,2022-11-13T09:00:00Z,rc,RH,58.64968490600586
gec00,00,2022-11-13,009,2022-11-13T09:00:00Z,rc,UGRD,-1.7824658155441284
gec00,00,2022-11-13,009,2022-11-13T09:00:00Z,rc,VGRD,-1.3230712413787842
gec00,00,2022-11-13,009,2022-11-13T09:00:00Z,rc,APCP,0
gec00,00,2022-11-13,009,2022-11-13T09:00:00Z,rc,TCDC,0
gec00,00,2022-11-13,009,2022-11-13T09:00:00Z,rc,DSWRF,0
gec00,00,2022-11-13,009,2022-11-13T09:00:00Z,rc,DLWRF,231
gec00,00,2022-11-13,012,2022-11-13T12:00:00Z,rc,PRES,101102.2734375
gec00,00,2022-11-13,012,2022-11-13T12:00:00Z,rc,TMP,1.0341125488281477
gec00,00,2022-11-13,012,2022-11-13T12:00:00Z,rc,RH,56.02653121948242
gec00,00,2022-11-13,012,2022-11-13T12:00:00Z,rc,UGRD,-1.9184081554412842
gec00,00,2022-11-13,012,2022-11-13T12:00:00Z,rc,VGRD,-1.3198314905166626
gec00,00,2022-11-13,012,2022-11-13T12:00:00Z,rc,APCP,0
gec00,00,2022-11-13,012,2022-11-13T12:00:00Z,rc,TCDC,0
gec00,00,2022-11-13,012,2022-11-13T12:00:00Z,rc,DSWRF,0
gec00,00,2022-11-13,012,2022-11-13T12:00:00Z,rc,DLWRF,229
gec00,00,2022-11-13,015,2022-11-13T15:00:00Z,rc,PRES,101157.4609375
gec00,00,2022-11-13,015,2022-11-13T15:00:00Z,rc,TMP,4.345727539062523
gec00,00,2022-11-13,015,2022-11-13T15:00:00Z,rc,RH,44.9107780456543
gec00,00,2022-11-13,015,2022-11-13T15:00:00Z,rc,UGRD,-3.218210458755493
gec00,00,2022-11-13,015,2022-11-13T15:00:00Z,rc,VGRD,-0.4250122010707855
gec00,00,2022-11-13,015,2022-11-13T15:00:00Z,rc,APCP,0
gec00,00,2022-11-13,015,2022-11-13T15:00:00Z,rc,TCDC,36
gec00,00,2022-11-13,015,2022-11-13T15:00:00Z,rc,DSWRF,110
