ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-12-06,003,2022-12-06T03:00:00Z,rc,PRES,99475.2734375
gec00,00,2022-12-06,003,2022-12-06T03:00:00Z,rc,TMP,20.495904541015648
gec00,00,2022-12-06,003,2022-12-06T03:00:00Z,rc,RH,83.64027404785156
gec00,00,2022-12-06,003,2022-12-06T03:00:00Z,rc,UGRD,3.1091930866241455
gec00,00,2022-12-06,003,2022-12-06T03:00:00Z,rc,VGRD,6.003979206085205
gec00,00,2022-12-06,003,2022-12-06T03:00:00Z,rc,APCP,0
gec00,00,2022-12-06,003,2022-12-06T03:00:00Z,rc,TCDC,71
gec00,00,2022-12-06,003,2022-12-06T03:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,003,2022-12-06T03:00:00Z,rc,DLWRF,365
gec00,00,2022-12-06,006,2022-12-06T06:00:00Z,rc,PRES,99461.2109375
gec00,00,2022-12-06,006,2022-12-06T06:00:00Z,rc,TMP,19.352532958984398
gec00,00,2022-12-06,006,2022-12-06T06:00:00Z,rc,RH,88.97368621826172
gec00,00,2022-12-06,006,2022-12-06T06:00:00Z,rc,UGRD,2.395922899246216
gec00,00,2022-12-06,006,2022-12-06T06:00:00Z,rc,VGRD,6.496005535125732
gec00,00,2022-12-06,006,2022-12-06T06:00:00Z,rc,APCP,0
gec00,00,2022-12-06,006,2022-12-06T06:00:00Z,rc,TCDC,39
gec00,00,2022-12-06,006,2022-12-06T06:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,006,2022-12-06T06:00:00Z,rc,DLWRF,360
gec00,00,2022-12-06,009,2022-12-06T09:00:00Z,rc,PRES,99512.9296875
gec00,00,2022-12-06,009,2022-12-06T09:00:00Z,rc,TMP,18.547937011718773
gec00,00,2022-12-06,009,2022-12-06T09:00:00Z,rc,RH,93.8734130859375
gec00,00,2022-12-06,009,2022-12-06T09:00:00Z,rc,UGRD,2.637321710586548
gec00,00,2022-12-06,009,2022-12-06T09:00:00Z,rc,VGRD,6.42199182510376
gec00,00,2022-12-06,009,2022-12-06T09:00:00Z,rc,APCP,0
gec00,00,2022-12-06,009,2022-12-06T09:00:00Z,rc,TCDC,67
gec00,00,2022-12-06,009,2022-12-06T09:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,009,2022-12-06T09:00:00Z,rc,DLWRF,354
gec00,00,2022-12-06,012,2022-12-06T12:00:00Z,rc,PRES,99595.3515625
gec00,00,2022-12-06,012,2022-12-06T12:00:00Z,rc,TMP,18.973809814453148
gec00,00,2022-12-06,012,2022-12-06T12:00:00Z,rc,RH,92.80066680908203
gec00,00,2022-12-06,012,2022-12-06T12:00:00Z,rc,UGRD,3.3352344036102295
gec00,00,2022-12-06,012,2022-12-06T12:00:00Z,rc,VGRD,6.465375900268555
gec00,00,2022-12-06,012,2022-12-06T12:00:00Z,rc,APCP,0
gec00,00,2022-12-06,012,2022-12-06T12:00:00Z,rc,TCDC,67
gec00,00,2022-12-06,012,2022-12-06T12:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,012,2022-12-06T12:00:00Z,rc,DLWRF,360
gec00,00,2022-12-06,015,2022-12-06T15:00:00Z,rc,PRES,99820.2109375
gec00,00,2022-12-06,015,2022-12-06T15:00:00Z,rc,TMP,20.218194580078148
gec00,00,2022-12-06,015,2022-12-06T15:00:00Z,rc,RH,85.75133514404297
gec00,00,2022-12-06,015,2022-12-06T15:00:00Z,rc,UGRD,3.531644105911255
gec00,00,2022-12-06,015,2022-12-06T15:00:00Z,rc,VGRD,6.601518630981445
gec00,00,2022-12-06,015,2022-12-06T15:00:00Z,rc,APCP,0.009999999776482582
gec00,00,2022-12-06,015,2022-12-06T15:00:00Z,rc,TCDC,93
gec00,00,2022-12-06,015,2022-12-06T15:00:00Z,rc,DSWRF,40
gec00,00,2022-12-06,015,2022-12-06T15:00:00Z,rc,DLWRF,383
gec00,00,2022-12-06,018,2022-12-06T18:00:00Z,rc,PRES,99876.2109375
gec00,00,2022-12-06,018,2022-12-06T18:00:00Z,rc,TMP,22.459161376953148
gec00,00,2022-12-06,018,2022-12-06T18:00:00Z,rc,RH,76.7726058959961
gec00,00,2022-12-06,018,2022-12-06T18:00:00Z,rc,UGRD,3.226999521255493
gec00,00,2022-12-06,018,2022-12-06T18:00:00Z,rc,VGRD,6.425302505493164
gec00,00,2022-12-06,018,2022-12-06T18:00:00Z,rc,APCP,0
gec00,00,2022-12-06,018,2022-12-06T18:00:00Z,rc,TCDC,96
gec00,00,2022-12-06,018,2022-12-06T18:00:00Z,rc,DSWRF,150
gec00,00,2022-12-06,018,2022-12-06T18:00:00Z,rc,DLWRF,392
gec00,00,2022-12-06,021,2022-12-06T21:00:00Z,rc,PRES,99814.453125
gec00,00,2022-12-06,021,2022-12-06T21:00:00Z,rc,TMP,22.739160156250023
gec00,00,2022-12-06,021,2022-12-06T21:00:00Z,rc,RH,77.20189666748047
gec00,00,2022-12-06,021,2022-12-06T21:00:00Z,rc,UGRD,3.07586407661438
gec00,00,2022-12-06,021,2022-12-06T21:00:00Z,rc,VGRD,5.370263576507568
gec00,00,2022-12-06,021,2022-12-06T21:00:00Z,rc,APCP,0
gec00,00,2022-12-06,021,2022-12-06T21:00:00Z,rc,TCDC,94
gec00,00,2022-12-06,021,2022-12-06T21:00:00Z,rc,DSWRF,300
gec00,00,2022-12-06,021,2022-12-06T21:00:00Z,rc,DLWRF,399.565185546875
gec00,00,2022-12-06,024,2022-12-07T00:00:00Z,rc,PRES,99929.6796875
gec00,00,2022-12-06,024,2022-12-07T00:00:00Z,rc,TMP,20.393945312500023
gec00,00,2022-12-06,024,2022-12-07T00:00:00Z,rc,RH,88.5315170288086
gec00,00,2022-12-06,024,2022-12-07T00:00:00Z,rc,UGRD,-0.26103758811950684
gec00,00,2022-12-06,024,2022-12-07T00:00:00Z,rc,VGRD,3.9610326290130615
gec00,00,2022-12-06,024,2022-12-07T00:00:00Z,rc,APCP,0
gec00,00,2022-12-06,024,2022-12-07T00:00:00Z,rc,TCDC,95
gec00,00,2022-12-06,024,2022-12-07T00:00:00Z,rc,DSWRF,180
gec00,00,2022-12-06,024,2022-12-07T00:00:00Z,rc,DLWRF,394
gec00,00,2022-12-06,027,2022-12-07T03:00:00Z,rc,PRES,100096.6796875
gec00,00,2022-12-06,027,2022-12-07T03:00:00Z,rc,TMP,20.029412841796898
gec00,00,2022-12-06,027,2022-12-07T03:00:00Z,rc,RH,89.15801239013672
gec00,00,2022-12-06,027,2022-12-07T03:00:00Z,rc,UGRD,0.7051196098327637
gec00,00,2022-12-06,027,2022-12-07T03:00:00Z,rc,VGRD,4.088058948516846
gec00,00,2022-12-06,027,2022-12-07T03:00:00Z,rc,APCP,0.20000000298023224
gec00,00,2022-12-06,027,2022-12-07T03:00:00Z,rc,TCDC,96
gec00,00,2022-12-06,027,2022-12-07T03:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,027,2022-12-07T03:00:00Z,rc,DLWRF,386.8005676269531
gec00,00,2022-12-06,030,2022-12-07T06:00:00Z,rc,PRES,100153.0390625
gec00,00,2022-12-06,030,2022-12-07T06:00:00Z,rc,TMP,19.883905029296898
gec00,00,2022-12-06,030,2022-12-07T06:00:00Z,rc,RH,90.29484558105469
gec00,00,2022-12-06,030,2022-12-07T06:00:00Z,rc,UGRD,-0.24633300304412842
gec00,00,2022-12-06,030,2022-12-07T06:00:00Z,rc,VGRD,4.55364990234375
gec00,00,2022-12-06,030,2022-12-07T06:00:00Z,rc,APCP,0.20000000298023224
gec00,00,2022-12-06,030,2022-12-07T06:00:00Z,rc,TCDC,98
gec00,00,2022-12-06,030,2022-12-07T06:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,030,2022-12-07T06:00:00Z,rc,DLWRF,387
gec00,00,2022-12-06,033,2022-12-07T09:00:00Z,rc,PRES,100195.125
gec00,00,2022-12-06,033,2022-12-07T09:00:00Z,rc,TMP,20.119287109375023
gec00,00,2022-12-06,033,2022-12-07T09:00:00Z,rc,RH,89.94783782958984
gec00,00,2022-12-06,033,2022-12-07T09:00:00Z,rc,UGRD,1.0721728801727295
gec00,00,2022-12-06,033,2022-12-07T09:00:00Z,rc,VGRD,5.535927772521973
gec00,00,2022-12-06,033,2022-12-07T09:00:00Z,rc,APCP,0.4699999988079071
gec00,00,2022-12-06,033,2022-12-07T09:00:00Z,rc,TCDC,100
gec00,00,2022-12-06,033,2022-12-07T09:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,033,2022-12-07T09:00:00Z,rc,DLWRF,388.78643798828125
gec00,00,2022-12-06,036,2022-12-07T12:00:00Z,rc,PRES,100305.984375
gec00,00,2022-12-06,036,2022-12-07T12:00:00Z,rc,TMP,18.703149414062523
gec00,00,2022-12-06,036,2022-12-07T12:00:00Z,rc,RH,96.39203643798828
gec00,00,2022-12-06,036,2022-12-07T12:00:00Z,rc,UGRD,-0.48908689618110657
gec00,00,2022-12-06,036,2022-12-07T12:00:00Z,rc,VGRD,3.598893880844116
gec00,00,2022-12-06,036,2022-12-07T12:00:00Z,rc,APCP,0.5
gec00,00,2022-12-06,036,2022-12-07T12:00:00Z,rc,TCDC,98
gec00,00,2022-12-06,036,2022-12-07T12:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,036,2022-12-07T12:00:00Z,rc,DLWRF,380.1568603515625
gec00,00,2022-12-06,039,2022-12-07T15:00:00Z,rc,PRES,100462.0703125
gec00,00,2022-12-06,039,2022-12-07T15:00:00Z,rc,TMP,20.603387451171898
gec00,00,2022-12-06,039,2022-12-07T15:00:00Z,rc,RH,87.6004867553711
gec00,00,2022-12-06,039,2022-12-07T15:00:00Z,rc,UGRD,1.4282299280166626
gec00,00,2022-12-06,039,2022-12-07T15:00:00Z,rc,VGRD,5.9447922706604
gec00,00,2022-12-06,039,2022-12-07T15:00:00Z,rc,APCP,0
gec00,00,2022-12-06,039,2022-12-07T15:00:00Z,rc,TCDC,91
gec00,00,2022-12-06,039,2022-12-07T15:00:00Z,rc,DSWRF,30
gec00,00,2022-12-06,039,2022-12-07T15:00:00Z,rc,DLWRF,390.78643798828125
gec00,00,2022-12-06,042,2022-12-07T18:00:00Z,rc,PRES,100489.125
gec00,00,2022-12-06,042,2022-12-07T18:00:00Z,rc,TMP,25.167321777343773
gec00,00,2022-12-06,042,2022-12-07T18:00:00Z,rc,RH,61.44395065307617
gec00,00,2022-12-06,042,2022-12-07T18:00:00Z,rc,UGRD,2.6109447479248047
gec00,00,2022-12-06,042,2022-12-07T18:00:00Z,rc,VGRD,6.72399377822876
gec00,00,2022-12-06,042,2022-12-07T18:00:00Z,rc,APCP,0
gec00,00,2022-12-06,042,2022-12-07T18:00:00Z,rc,TCDC,65
gec00,00,2022-12-06,042,2022-12-07T18:00:00Z,rc,DSWRF,220
gec00,00,2022-12-06,042,2022-12-07T18:00:00Z,rc,DLWRF,384
gec00,00,2022-12-06,045,2022-12-07T21:00:00Z,rc,PRES,100264.2890625
gec00,00,2022-12-06,045,2022-12-07T21:00:00Z,rc,TMP,25.655297851562523
gec00,00,2022-12-06,045,2022-12-07T21:00:00Z,rc,RH,59.027130126953125
gec00,00,2022-12-06,045,2022-12-07T21:00:00Z,rc,UGRD,1.7133642435073853
gec00,00,2022-12-06,045,2022-12-07T21:00:00Z,rc,VGRD,6.55166482925415
gec00,00,2022-12-06,045,2022-12-07T21:00:00Z,rc,APCP,0.04999999701976776
gec00,00,2022-12-06,045,2022-12-07T21:00:00Z,rc,TCDC,54
gec00,00,2022-12-06,045,2022-12-07T21:00:00Z,rc,DSWRF,490
gec00,00,2022-12-06,045,2022-12-07T21:00:00Z,rc,DLWRF,375
gec00,00,2022-12-06,048,2022-12-08T00:00:00Z,rc,PRES,100270.03125
gec00,00,2022-12-06,048,2022-12-08T00:00:00Z,rc,TMP,21.816583251953148
gec00,00,2022-12-06,048,2022-12-08T00:00:00Z,rc,RH,79.37934112548828
gec00,00,2022-12-06,048,2022-12-08T00:00:00Z,rc,UGRD,-0.9588403105735779
gec00,00,2022-12-06,048,2022-12-08T00:00:00Z,rc,VGRD,3.3445091247558594
gec00,00,2022-12-06,048,2022-12-08T00:00:00Z,rc,APCP,0.20000000298023224
gec00,00,2022-12-06,048,2022-12-08T00:00:00Z,rc,TCDC,49
gec00,00,2022-12-06,048,2022-12-08T00:00:00Z,rc,DSWRF,300
gec00,00,2022-12-06,048,2022-12-08T00:00:00Z,rc,DLWRF,378.21356201171875
gec00,00,2022-12-06,051,2022-12-08T03:00:00Z,rc,PRES,100342.5234375
gec00,00,2022-12-06,051,2022-12-08T03:00:00Z,rc,TMP,20.515771484375023
gec00,00,2022-12-06,051,2022-12-08T03:00:00Z,rc,RH,83.6147232055664
gec00,00,2022-12-06,051,2022-12-08T03:00:00Z,rc,UGRD,-0.6378539800643921
gec00,00,2022-12-06,051,2022-12-08T03:00:00Z,rc,VGRD,5.139577388763428
gec00,00,2022-12-06,051,2022-12-08T03:00:00Z,rc,APCP,0.09999999403953552
gec00,00,2022-12-06,051,2022-12-08T03:00:00Z,rc,TCDC,32
gec00,00,2022-12-06,051,2022-12-08T03:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,051,2022-12-08T03:00:00Z,rc,DLWRF,370
gec00,00,2022-12-06,054,2022-12-08T06:00:00Z,rc,PRES,100301.2109375
gec00,00,2022-12-06,054,2022-12-08T06:00:00Z,rc,TMP,20.278833007812523
gec00,00,2022-12-06,054,2022-12-08T06:00:00Z,rc,RH,86.55431365966797
gec00,00,2022-12-06,054,2022-12-08T06:00:00Z,rc,UGRD,0.11946655064821243
gec00,00,2022-12-06,054,2022-12-08T06:00:00Z,rc,VGRD,6.378671646118164
gec00,00,2022-12-06,054,2022-12-08T06:00:00Z,rc,APCP,0.20000000298023224
gec00,00,2022-12-06,054,2022-12-08T06:00:00Z,rc,TCDC,43
gec00,00,2022-12-06,054,2022-12-08T06:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,054,2022-12-08T06:00:00Z,rc,DLWRF,375
gec00,00,2022-12-06,057,2022-12-08T09:00:00Z,rc,PRES,100189.6484375
gec00,00,2022-12-06,057,2022-12-08T09:00:00Z,rc,TMP,21.243402099609398
gec00,00,2022-12-06,057,2022-12-08T09:00:00Z,rc,RH,82.6030044555664
gec00,00,2022-12-06,057,2022-12-08T09:00:00Z,rc,UGRD,0.39369872212409973
gec00,00,2022-12-06,057,2022-12-08T09:00:00Z,rc,VGRD,6.230888366699219
gec00,00,2022-12-06,057,2022-12-08T09:00:00Z,rc,APCP,0.17999999225139618
gec00,00,2022-12-06,057,2022-12-08T09:00:00Z,rc,TCDC,95
gec00,00,2022-12-06,057,2022-12-08T09:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,057,2022-12-08T09:00:00Z,rc,DLWRF,402.078857421875
gec00,00,2022-12-06,060,2022-12-08T12:00:00Z,rc,PRES,100226.796875
gec00,00,2022-12-06,060,2022-12-08T12:00:00Z,rc,TMP,20.019342041015648
gec00,00,2022-12-06,060,2022-12-08T12:00:00Z,rc,RH,92.55623626708984
gec00,00,2022-12-06,060,2022-12-08T12:00:00Z,rc,UGRD,1.1388452053070068
gec00,00,2022-12-06,060,2022-12-08T12:00:00Z,rc,VGRD,6.149392127990723
gec00,00,2022-12-06,060,2022-12-08T12:00:00Z,rc,APCP,0.3100000023841858
gec00,00,2022-12-06,060,2022-12-08T12:00:00Z,rc,TCDC,84
gec00,00,2022-12-06,060,2022-12-08T12:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,060,2022-12-08T12:00:00Z,rc,DLWRF,395.078857421875
gec00,00,2022-12-06,063,2022-12-08T15:00:00Z,rc,PRES,100300.9609375
gec00,00,2022-12-06,063,2022-12-08T15:00:00Z,rc,TMP,21.289117431640648
gec00,00,2022-12-06,063,2022-12-08T15:00:00Z,rc,RH,87.00715637207031
gec00,00,2022-12-06,063,2022-12-08T15:00:00Z,rc,UGRD,1.879736304283142
gec00,00,2022-12-06,063,2022-12-08T15:00:00Z,rc,VGRD,7.081718444824219
gec00,00,2022-12-06,063,2022-12-08T15:00:00Z,rc,APCP,0.3700000047683716
gec00,00,2022-12-06,063,2022-12-08T15:00:00Z,rc,TCDC,75
gec00,00,2022-12-06,063,2022-12-08T15:00:00Z,rc,DSWRF,20
gec00,00,2022-12-06,063,2022-12-08T15:00:00Z,rc,DLWRF,392.078857421875
gec00,00,2022-12-06,066,2022-12-08T18:00:00Z,rc,PRES,100231.4140625
gec00,00,2022-12-06,066,2022-12-08T18:00:00Z,rc,TMP,23.931207275390648
gec00,00,2022-12-06,066,2022-12-08T18:00:00Z,rc,RH,72.53719329833984
gec00,00,2022-12-06,066,2022-12-08T18:00:00Z,rc,UGRD,4.041861534118652
gec00,00,2022-12-06,066,2022-12-08T18:00:00Z,rc,VGRD,7.144389629364014
gec00,00,2022-12-06,066,2022-12-08T18:00:00Z,rc,APCP,0.699999988079071
gec00,00,2022-12-06,066,2022-12-08T18:00:00Z,rc,TCDC,77
gec00,00,2022-12-06,066,2022-12-08T18:00:00Z,rc,DSWRF,100
gec00,00,2022-12-06,066,2022-12-08T18:00:00Z,rc,DLWRF,400.15771484375
gec00,00,2022-12-06,069,2022-12-08T21:00:00Z,rc,PRES,100019.1640625
gec00,00,2022-12-06,069,2022-12-08T21:00:00Z,rc,TMP,24.830163574218773
gec00,00,2022-12-06,069,2022-12-08T21:00:00Z,rc,RH,64.89494323730469
gec00,00,2022-12-06,069,2022-12-08T21:00:00Z,rc,UGRD,4.552169322967529
gec00,00,2022-12-06,069,2022-12-08T21:00:00Z,rc,VGRD,5.45059061050415
gec00,00,2022-12-06,069,2022-12-08T21:00:00Z,rc,APCP,0.20000000298023224
gec00,00,2022-12-06,069,2022-12-08T21:00:00Z,rc,TCDC,81
gec00,00,2022-12-06,069,2022-12-08T21:00:00Z,rc,DSWRF,220
gec00,00,2022-12-06,069,2022-12-08T21:00:00Z,rc,DLWRF,417.15771484375
gec00,00,2022-12-06,072,2022-12-09T00:00:00Z,rc,PRES,100097.390625
gec00,00,2022-12-06,072,2022-12-09T00:00:00Z,rc,TMP,22.321588134765648
gec00,00,2022-12-06,072,2022-12-09T00:00:00Z,rc,RH,76.39997100830078
gec00,00,2022-12-06,072,2022-12-09T00:00:00Z,rc,UGRD,3.081136465072632
gec00,00,2022-12-06,072,2022-12-09T00:00:00Z,rc,VGRD,2.070549249649048
gec00,00,2022-12-06,072,2022-12-09T00:00:00Z,rc,APCP,0.6000000238418579
gec00,00,2022-12-06,072,2022-12-09T00:00:00Z,rc,TCDC,75
gec00,00,2022-12-06,072,2022-12-09T00:00:00Z,rc,DSWRF,140
gec00,00,2022-12-06,072,2022-12-09T00:00:00Z,rc,DLWRF,413.15771484375
gec00,00,2022-12-06,075,2022-12-09T03:00:00Z,rc,PRES,100207.0625
gec00,00,2022-12-06,075,2022-12-09T03:00:00Z,rc,TMP,21.284509277343773
gec00,00,2022-12-06,075,2022-12-09T03:00:00Z,rc,RH,82.30665588378906
gec00,00,2022-12-06,075,2022-12-09T03:00:00Z,rc,UGRD,2.4870409965515137
gec00,00,2022-12-06,075,2022-12-09T03:00:00Z,rc,VGRD,0.5343115329742432
gec00,00,2022-12-06,075,2022-12-09T03:00:00Z,rc,APCP,0.4099999964237213
gec00,00,2022-12-06,075,2022-12-09T03:00:00Z,rc,TCDC,99
gec00,00,2022-12-06,075,2022-12-09T03:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,075,2022-12-09T03:00:00Z,rc,DLWRF,410.15771484375
gec00,00,2022-12-06,078,2022-12-09T06:00:00Z,rc,PRES,100340.96875
gec00,00,2022-12-06,078,2022-12-09T06:00:00Z,rc,TMP,18.844323730468773
gec00,00,2022-12-06,078,2022-12-09T06:00:00Z,rc,RH,59.326210021972656
gec00,00,2022-12-06,078,2022-12-09T06:00:00Z,rc,UGRD,1.455629825592041
gec00,00,2022-12-06,078,2022-12-09T06:00:00Z,rc,VGRD,-3.11010479927063
gec00,00,2022-12-06,078,2022-12-09T06:00:00Z,rc,APCP,0.5
gec00,00,2022-12-06,078,2022-12-09T06:00:00Z,rc,TCDC,100
gec00,00,2022-12-06,078,2022-12-09T06:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,078,2022-12-09T06:00:00Z,rc,DLWRF,405.078857421875
gec00,00,2022-12-06,081,2022-12-09T09:00:00Z,rc,PRES,100349.7265625
gec00,00,2022-12-06,081,2022-12-09T09:00:00Z,rc,TMP,16.072869873046898
gec00,00,2022-12-06,081,2022-12-09T09:00:00Z,rc,RH,56.49534225463867
gec00,00,2022-12-06,081,2022-12-09T09:00:00Z,rc,UGRD,0.09663573652505875
gec00,00,2022-12-06,081,2022-12-09T09:00:00Z,rc,VGRD,-2.0379271507263184
gec00,00,2022-12-06,081,2022-12-09T09:00:00Z,rc,APCP,0
gec00,00,2022-12-06,081,2022-12-09T09:00:00Z,rc,TCDC,79
gec00,00,2022-12-06,081,2022-12-09T09:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,081,2022-12-09T09:00:00Z,rc,DLWRF,353
gec00,00,2022-12-06,084,2022-12-09T12:00:00Z,rc,PRES,100392.78125
gec00,00,2022-12-06,084,2022-12-09T12:00:00Z,rc,TMP,13.291345214843773
gec00,00,2022-12-06,084,2022-12-09T12:00:00Z,rc,RH,60.37892532348633
gec00,00,2022-12-06,084,2022-12-09T12:00:00Z,rc,UGRD,-1.53765869140625
gec00,00,2022-12-06,084,2022-12-09T12:00:00Z,rc,VGRD,-3.1829442977905273
gec00,00,2022-12-06,084,2022-12-09T12:00:00Z,rc,APCP,0
gec00,00,2022-12-06,084,2022-12-09T12:00:00Z,rc,TCDC,46
gec00,00,2022-12-06,084,2022-12-09T12:00:00Z,rc,DSWRF,0
gec00,00,2022-12-06,084,2022-12-09T12:00:00Z,rc,DLWRF,329.190673828125
gec00,00,2022-12-06,087,2022-12-09T15:00:00Z,rc,PRES,100509.9296875
gec00,00,2022-12-06,087,2022-12-09T15:00:00Z,rc,TMP,14.781854248046898
gec00,00,2022-12-06,087,2022-12-09T15:00:00Z,rc,RH,51.37600326538086
gec00,00,2022-12-06,087,2022-12-09T15:00:00Z,rc,UGRD,-3.4637694358825684
gec00,00,2022-12-06,087,2022-12-09T15:00:00Z,rc,VGRD,-2.4321703910827637
gec00,00,2022-12-06,087,2022-12-09T15:00:00Z,rc,APCP,0
gec00,00,2022-12-06,087,2022-12-09T15:00:00Z,rc,TCDC,4
gec00,00,2022-12-06,087,2022-12-09T15:00:00Z,rc,DSWRF,60
gec00,00,2022-12-06,087,2022-12-09T15:00:00Z,rc,DLWRF,301.94415283203125
gec00,00,2022-12-06,090,2022-12-09T18:00:00Z,rc,PRES,100440.1171875
gec00,00,2022-12-06,090,2022-12-09T18:00:00Z,rc,TMP,19.115869140625023
gec00,00,2022-12-06,090,2022-12-09T18:00:00Z,rc,RH,36.99147415161133
gec00,00,2022-12-06,090,2022-12-09T18:00:00Z,rc,UGRD,-4.246069431304932
gec00,00,2022-12-06,090,2022-12-09T18:00:00Z,rc,VGRD,-1.7871825695037842
gec00,00,2022-12-06,090,2022-12-09T18:00:00Z,rc,APCP,0
gec00,00,2022-12-06,090,2022-12-09T18:00:00Z,rc,TCDC,24
gec00,00,2022-12-06,090,2022-12-09T18:00:00Z,rc,DSWRF,240
gec00,00,2022-12-06,090,2022-12-09T18:00:00Z,rc,DLWRF,318
gec00,00,2022-12-06,093,2022-12-09T21:00:00Z,rc,PRES,100163.1875
gec00,00,2022-12-06,093,2022-12-09T21:00:00Z,rc,TMP,19.986566162109398
gec00,00,2022-12-06,093,2022-12-09T21:00:00Z,rc,RH,38.05624771118164
gec00,00,2022-12-06,093,2022-12-09T21:00:00Z,rc,UGRD,-3.6180005073547363
gec00,00,2022-12-06,093,2022-12-09T21:00:00Z,rc,VGRD,-1.6156591176986694
