ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-11-17,003,2022-11-17T03:00:00Z,rc,PRES,101522.703125
gec00,00,2022-11-17,003,2022-11-17T03:00:00Z,rc,TMP,6.735467529296898
gec00,00,2022-11-17,003,2022-11-17T03:00:00Z,rc,RH,51.9814567565918
gec00,00,2022-11-17,003,2022-11-17T03:00:00Z,rc,UGRD,0.7484838962554932
gec00,00,2022-11-17,003,2022-11-17T03:00:00Z,rc,VGRD,-0.49078369140625
gec00,00,2022-11-17,003,2022-11-17T03:00:00Z,rc,APCP,0
gec00,00,2022-11-17,003,2022-11-17T03:00:00Z,rc,TCDC,88
gec00,00,2022-11-17,003,2022-11-17T03:00:00Z,rc,DSWRF,0
gec00,00,2022-11-17,003,2022-11-17T03:00:00Z,rc,DLWRF,275
gec00,00,2022-11-17,006,2022-11-17T06:00:00Z,rc,PRES,101541.0234375
gec00,00,2022-11-17,006,2022-11-17T06:00:00Z,rc,TMP,6.165612792968773
gec00,00,2022-11-17,006,2022-11-17T06:00:00Z,rc,RH,53.925048828125
gec00,00,2022-11-17,006,2022-11-17T06:00:00Z,rc,UGRD,0.6543212532997131
gec00,00,2022-11-17,006,2022-11-17T06:00:00Z,rc,VGRD,-2.1615843772888184
gec00,00,2022-11-17,006,2022-11-17T06:00:00Z,rc,APCP,0
gec00,00,2022-11-17,006,2022-11-17T06:00:00Z,rc,TCDC,93
gec00,00,2022-11-17,006,2022-11-17T06:00:00Z,rc,DSWRF,0
gec00,00,2022-11-17,006,2022-11-17T06:00:00Z,rc,DLWRF,277
gec00,00,2022-11-17,009,2022-11-17T09:00:00Z,rc,PRES,101457.125
gec00,00,2022-11-17,009,2022-11-17T09:00:00Z,rc,TMP,4.234338378906273
gec00,00,2022-11-17,009,2022-11-17T09:00:00Z,rc,RH,63.82419967651367
gec00,00,2022-11-17,009,2022-11-17T09:00:00Z,rc,UGRD,-1.318322777748108
gec00,00,2022-11-17,009,2022-11-17T09:00:00Z,rc,VGRD,-1.2969530820846558
gec00,00,2022-11-17,009,2022-11-17T09:00:00Z,rc,APCP,0
gec00,00,2022-11-17,009,2022-11-17T09:00:00Z,rc,TCDC,98
gec00,00,2022-11-17,009,2022-11-17T09:00:00Z,rc,DSWRF,0
gec00,00,2022-11-17,009,2022-11-17T09:00:00Z,rc,DLWRF,268
gec00,00,2022-11-17,012,2022-11-17T12:00:00Z,rc,PRES,101504.3203125
gec00,00,2022-11-17,012,2022-11-17T12:00:00Z,rc,TMP,3.0514465332031477
gec00,00,2022-11-17,012,2022-11-17T12:00:00Z,rc,RH,66.77333068847656
gec00,00,2022-11-17,012,2022-11-17T12:00:00Z,rc,UGRD,-1.608547329902649
gec00,00,2022-11-17,012,2022-11-17T12:00:00Z,rc,VGRD,-0.25478026270866394
gec00,00,2022-11-17,012,2022-11-17T12:00:00Z,rc,APCP,0
gec00,00,2022-11-17,012,2022-11-17T12:00:00Z,rc,TCDC,79
gec00,00,2022-11-17,012,2022-11-17T12:00:00Z,rc,DSWRF,0
gec00,00,2022-11-17,012,2022-11-17T12:00:00Z,rc,DLWRF,261
gec00,00,2022-11-17,015,2022-11-17T15:00:00Z,rc,PRES,101589.2265625
gec00,00,2022-11-17,015,2022-11-17T15:00:00Z,rc,TMP,6.464166259765648
gec00,00,2022-11-17,015,2022-11-17T15:00:00Z,rc,RH,57.2454719543457
gec00,00,2022-11-17,015,2022-11-17T15:00:00Z,rc,UGRD,-2.073259115219116
gec00,00,2022-11-17,015,2022-11-17T15:00:00Z,rc,VGRD,0.16612304747104645
gec00,00,2022-11-17,015,2022-11-17T15:00:00Z,rc,APCP,0
gec00,00,2022-11-17,015,2022-11-17T15:00:00Z,rc,TCDC,0
gec00,00,2022-11-17,015,2022-11-17T15:00:00Z,rc,DSWRF,100
gec00,00,2022-11-17,015,2022-11-17T15:00:00Z,rc,DLWRF,247
gec00,00,2022-11-17,018,2022-11-17T18:00:00Z,rc,PRES,101450.5703125
gec00,00,2022-11-17,018,2022-11-17T18:00:00Z,rc,TMP,11.941491699218773
gec00,00,2022-11-17,018,2022-11-17T18:00:00Z,rc,RH,42.356666564941406
gec00,00,2022-11-17,018,2022-11-17T18:00:00Z,rc,UGRD,-1.1987817287445068
gec00,00,2022-11-17,018,2022-11-17T18:00:00Z,rc,VGRD,-0.7018261551856995
gec00,00,2022-11-17,018,2022-11-17T18:00:00Z,rc,APCP,0
gec00,00,2022-11-17,018,2022-11-17T18:00:00Z,rc,TCDC,0
gec00,00,2022-11-17,018,2022-11-17T18:00:00Z,rc,DSWRF,320
gec00,00,2022-11-17,018,2022-11-17T18:00:00Z,rc,DLWRF,255.34832763671875
