ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-12-05,003,2022-12-05T03:00:00Z,rc,PRES,100329.7734375
gec00,00,2022-12-05,003,2022-12-05T03:00:00Z,rc,TMP,11.783776855468773
gec00,00,2022-12-05,003,2022-12-05T03:00:00Z,rc,RH,78.56944274902344
gec00,00,2022-12-05,003,2022-12-05T03:00:00Z,rc,UGRD,-0.772839367389679
gec00,00,2022-12-05,003,2022-12-05T03:00:00Z,rc,VGRD,2.320314884185791
gec00,00,2022-12-05,003,2022-12-05T03:00:00Z,rc,APCP,0.09999999403953552
gec00,00,2022-12-05,003,2022-12-05T03:00:00Z,rc,TCDC,100
gec00,00,2022-12-05,003,2022-12-05T03:00:00Z,rc,DSWRF,0
gec00,00,2022-12-05,003,2022-12-05T03:00:00Z,rc,DLWRF,371
gec00,00,2022-12-05,006,2022-12-05T06:00:00Z,rc,PRES,100142.3671875
gec00,00,2022-12-05,006,2022-12-05T06:00:00Z,rc,TMP,12.621423339843773
gec00,00,2022-12-05,006,2022-12-05T06:00:00Z,rc,RH,80.29985046386719
gec00,00,2022-12-05,006,2022-12-05T06:00:00Z,rc,UGRD,0.2730419933795929
gec00,00,2022-12-05,006,2022-12-05T06:00:00Z,rc,VGRD,3.44720458984375
gec00,00,2022-12-05,006,2022-12-05T06:00:00Z,rc,APCP,0.10999999940395355
gec00,00,2022-12-05,006,2022-12-05T06:00:00Z,rc,TCDC,99
gec00,00,2022-12-05,006,2022-12-05T06:00:00Z,rc,DSWRF,0
gec00,00,2022-12-05,006,2022-12-05T06:00:00Z,rc,DLWRF,373.5399169921875
gec00,00,2022-12-05,009,2022-12-05T09:00:00Z,rc,PRES,99941.2421875
gec00,00,2022-12-05,009,2022-12-05T09:00:00Z,rc,TMP,13.459527587890648
gec00,00,2022-12-05,009,2022-12-05T09:00:00Z,rc,RH,84.7667007446289
gec00,00,2022-12-05,009,2022-12-05T09:00:00Z,rc,UGRD,0.3658789098262787
gec00,00,2022-12-05,009,2022-12-05T09:00:00Z,rc,VGRD,3.4722020626068115
gec00,00,2022-12-05,009,2022-12-05T09:00:00Z,rc,APCP,0.009999999776482582
gec00,00,2022-12-05,009,2022-12-05T09:00:00Z,rc,TCDC,97
gec00,00,2022-12-05,009,2022-12-05T09:00:00Z,rc,DSWRF,0
gec00,00,2022-12-05,009,2022-12-05T09:00:00Z,rc,DLWRF,379
gec00,00,2022-12-05,012,2022-12-05T12:00:00Z,rc,PRES,99877.875
gec00,00,2022-12-05,012,2022-12-05T12:00:00Z,rc,TMP,14.130242919921898
gec00,00,2022-12-05,012,2022-12-05T12:00:00Z,rc,RH,90.96124267578125
gec00,00,2022-12-05,012,2022-12-05T12:00:00Z,rc,UGRD,1.7171887159347534
gec00,00,2022-12-05,012,2022-12-05T12:00:00Z,rc,VGRD,3.788813352584839
gec00,00,2022-12-05,012,2022-12-05T12:00:00Z,rc,APCP,0
gec00,00,2022-12-05,012,2022-12-05T12:00:00Z,rc,TCDC,96
gec00,00,2022-12-05,012,2022-12-05T12:00:00Z,rc,DSWRF,0
gec00,00,2022-12-05,012,2022-12-05T12:00:00Z,rc,DLWRF,376.4051513671875
gec00,00,2022-12-05,015,2022-12-05T15:00:00Z,rc,PRES,99823.1171875
gec00,00,2022-12-05,015,2022-12-05T15:00:00Z,rc,TMP,17.265039062500023
gec00,00,2022-12-05,015,2022-12-05T15:00:00Z,rc,RH,88.862884521484375
gec00,00,2022-12-05,015,2022-12-05T15:00:00Z,rc,UGRD,3.982841730117798
gec00,00,2022-12-05,015,2022-12-05T15:00:00Z,rc,VGRD,6.758930683135986
gec00,00,2022-12-05,015,2022-12-05T15:00:00Z,rc,APCP,0.019999999552965164
gec00,00,2022-12-05,015,2022-12-05T15:00:00Z,rc,TCDC,96
gec00,00,2022-12-05,015,2022-12-05T15:00:00Z,rc,DSWRF,40
gec00,00,2022-12-05,015,2022-12-05T15:00:00Z,rc,DLWRF,377.4051513671875
gec00,00,2022-12-05,018,2022-12-05T18:00:00Z,rc,PRES,99660.359375
gec00,00,2022-12-05,018,2022-12-05T18:00:00Z,rc,TMP,21.256127929687523
gec00,00,2022-12-05,018,2022-12-05T18:00:00Z,rc,RH,77.04496002197266
gec00,00,2022-12-05,018,2022-12-05T18:00:00Z,rc,UGRD,4.988076210021973
gec00,00,2022-12-05,018,2022-12-05T18:00:00Z,rc,VGRD,7.893361568450928
gec00,00,2022-12-05,018,2022-12-05T18:00:00Z,rc,APCP,0
gec00,00,2022-12-05,018,2022-12-05T18:00:00Z,rc,TCDC,97
gec00,00,2022-12-05,018,2022-12-05T18:00:00Z,rc,DSWRF,150
