ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-12-01,003,2022-12-01T03:00:00Z,rc,PRES,101341.7734375
gec00,00,2022-12-01,003,2022-12-01T03:00:00Z,rc,TMP,5.384332275390648
gec00,00,2022-12-01,003,2022-12-01T03:00:00Z,rc,RH,54.17132568359375
gec00,00,2022-12-01,003,2022-12-01T03:00:00Z,rc,UGRD,-2.7427074909210205
gec00,00,2022-12-01,003,2022-12-01T03:00:00Z,rc,VGRD,-2.3990232944488525
gec00,00,2022-12-01,003,2022-12-01T03:00:00Z,rc,APCP,0
gec00,00,2022-12-01,003,2022-12-01T03:00:00Z,rc,TCDC,0
gec00,00,2022-12-01,003,2022-12-01T03:00:00Z,rc,DSWRF,0
gec00,00,2022-12-01,003,2022-12-01T03:00:00Z,rc,DLWRF,251
gec00,00,2022-12-01,006,2022-12-01T06:00:00Z,rc,PRES,101311.9375
gec00,00,2022-12-01,006,2022-12-01T06:00:00Z,rc,TMP,4.437707519531273
gec00,00,2022-12-01,006,2022-12-01T06:00:00Z,rc,RH,55.075965881347656
gec00,00,2022-12-01,006,2022-12-01T06:00:00Z,rc,UGRD,-2.3494579792022705
gec00,00,2022-12-01,006,2022-12-01T06:00:00Z,rc,VGRD,-0.8698046803474426
gec00,00,2022-12-01,006,2022-12-01T06:00:00Z,rc,APCP,0
gec00,00,2022-12-01,006,2022-12-01T06:00:00Z,rc,TCDC,4
gec00,00,2022-12-01,006,2022-12-01T06:00:00Z,rc,DSWRF,0
gec00,00,2022-12-01,006,2022-12-01T06:00:00Z,rc,DLWRF,251
gec00,00,2022-12-01,009,2022-12-01T09:00:00Z,rc,PRES,101283.3203125
gec00,00,2022-12-01,009,2022-12-01T09:00:00Z,rc,TMP,3.6039062500000227
gec00,00,2022-12-01,009,2022-12-01T09:00:00Z,rc,RH,58.30576705932617
gec00,00,2022-12-01,009,2022-12-01T09:00:00Z,rc,UGRD,-1.8800389766693115
gec00,00,2022-12-01,009,2022-12-01T09:00:00Z,rc,VGRD,-0.49443358182907104
gec00,00,2022-12-01,009,2022-12-01T09:00:00Z,rc,APCP,0
gec00,00,2022-12-01,009,2022-12-01T09:00:00Z,rc,TCDC,1
gec00,00,2022-12-01,009,2022-12-01T09:00:00Z,rc,DSWRF,0
gec00,00,2022-12-01,009,2022-12-01T09:00:00Z,rc,DLWRF,249.75250244140625
gec00,00,2022-12-01,012,2022-12-01T12:00:00Z,rc,PRES,101302.9921875
gec00,00,2022-12-01,012,2022-12-01T12:00:00Z,rc,TMP,3.0436340332031477
gec00,00,2022-12-01,012,2022-12-01T12:00:00Z,rc,RH,60.298492431640625
gec00,00,2022-12-01,012,2022-12-01T12:00:00Z,rc,UGRD,-2.541616201400757
gec00,00,2022-12-01,012,2022-12-01T12:00:00Z,rc,VGRD,-0.4127832055091858
gec00,00,2022-12-01,012,2022-12-01T12:00:00Z,rc,APCP,0
gec00,00,2022-12-01,012,2022-12-01T12:00:00Z,rc,TCDC,32
gec00,00,2022-12-01,012,2022-12-01T12:00:00Z,rc,DSWRF,0
gec00,00,2022-12-01,012,2022-12-01T12:00:00Z,rc,DLWRF,252
gec00,00,2022-12-01,015,2022-12-01T15:00:00Z,rc,PRES,101429.375
gec00,00,2022-12-01,015,2022-12-01T15:00:00Z,rc,TMP,5.328973388671898
gec00,00,2022-12-01,015,2022-12-01T15:00:00Z,rc,RH,54.3575325012207
gec00,00,2022-12-01,015,2022-12-01T15:00:00Z,rc,UGRD,-3.8336377143859863
gec00,00,2022-12-01,015,2022-12-01T15:00:00Z,rc,VGRD,0.46653562784194946
gec00,00,2022-12-01,015,2022-12-01T15:00:00Z,rc,APCP,0
gec00,00,2022-12-01,015,2022-12-01T15:00:00Z,rc,TCDC,50
gec00,00,2022-12-01,015,2022-12-01T15:00:00Z,rc,DSWRF,80
gec00,00,2022-12-01,015,2022-12-01T15:00:00Z,rc,DLWRF,255
gec00,00,2022-12-01,018,2022-12-01T18:00:00Z,rc,PRES,101226.390625
gec00,00,2022-12-01,018,2022-12-01T18:00:00Z,rc,TMP,11.064752197265648
gec00,00,2022-12-01,018,2022-12-01T18:00:00Z,rc,RH,39.383541107177734
gec00,00,2022-12-01,018,2022-12-01T18:00:00Z,rc,UGRD,-3.303359270095825
gec00,00,2022-12-01,018,2022-12-01T18:00:00Z,rc,VGRD,2.8972997665405273
gec00,00,2022-12-01,018,2022-12-01T18:00:00Z,rc,APCP,0
gec00,00,2022-12-01,018,2022-12-01T18:00:00Z,rc,TCDC,33
gec00,00,2022-12-01,018,2022-12-01T18:00:00Z,rc,DSWRF,280
gec00,00,2022-12-01,018,2022-12-01T18:00:00Z,rc,DLWRF,260.5399169921875
gec00,00,2022-12-01,021,2022-12-01T21:00:00Z,rc,PRES,100921.375
gec00,00,2022-12-01,021,2022-12-01T21:00:00Z,rc,TMP,13.534051513671898
gec00,00,2022-12-01,021,2022-12-01T21:00:00Z,rc,RH,38.78618621826172
gec00,00,2022-12-01,021,2022-12-01T21:00:00Z,rc,UGRD,-2.421952962875366
gec00,00,2022-12-01,021,2022-12-01T21:00:00Z,rc,VGRD,3.377004384994507
gec00,00,2022-12-01,021,2022-12-01T21:00:00Z,rc,APCP,0
gec00,00,2022-12-01,021,2022-12-01T21:00:00Z,rc,TCDC,3
gec00,00,2022-12-01,021,2022-12-01T21:00:00Z,rc,DSWRF,530
gec00,00,2022-12-01,021,2022-12-01T21:00:00Z,rc,DLWRF,286
gec00,00,2022-12-01,024,2022-12-02T00:00:00Z,rc,PRES,100833.859375
gec00,00,2022-12-01,024,2022-12-02T00:00:00Z,rc,TMP,10.881005859375023
gec00,00,2022-12-01,024,2022-12-02T00:00:00Z,rc,RH,53.6992301940918
gec00,00,2022-12-01,024,2022-12-02T00:00:00Z,rc,UGRD,-2.046769857406616
gec00,00,2022-12-01,024,2022-12-02T00:00:00Z,rc,VGRD,2.4308276176452637
gec00,00,2022-12-01,024,2022-12-02T00:00:00Z,rc,APCP,0
gec00,00,2022-12-01,024,2022-12-02T00:00:00Z,rc,TCDC,12
gec00,00,2022-12-01,024,2022-12-02T00:00:00Z,rc,DSWRF,325
gec00,00,2022-12-01,024,2022-12-02T00:00:00Z,rc,DLWRF,304
gec00,00,2022-12-01,027,2022-12-02T03:00:00Z,rc,PRES,100815.3671875
gec00,00,2022-12-01,027,2022-12-02T03:00:00Z,rc,TMP,11.222436523437523
gec00,00,2022-12-01,027,2022-12-02T03:00:00Z,rc,RH,54.03359603881836
gec00,00,2022-12-01,027,2022-12-02T03:00:00Z,rc,UGRD,-1.377966284751892
gec00,00,2022-12-01,027,2022-12-02T03:00:00Z,rc,VGRD,3.159912109375
gec00,00,2022-12-01,027,2022-12-02T03:00:00Z,rc,APCP,0
gec00,00,2022-12-01,027,2022-12-02T03:00:00Z,rc,TCDC,99
gec00,00,2022-12-01,027,2022-12-02T03:00:00Z,rc,DSWRF,0
gec00,00,2022-12-01,027,2022-12-02T03:00:00Z,rc,DLWRF,366
gec00,00,2022-12-01,030,2022-12-02T06:00:00Z,rc,PRES,100677.7109375
gec00,00,2022-12-01,030,2022-12-02T06:00:00Z,rc,TMP,11.297753906250023
gec00,00,2022-12-01,030,2022-12-02T06:00:00Z,rc,RH,57.89844512939453
gec00,00,2022-12-01,030,2022-12-02T06:00:00Z,rc,UGRD,-1.1577197313308716
gec00,00,2022-12-01,030,2022-12-02T06:00:00Z,rc,VGRD,4.1033935546875
gec00,00,2022-12-01,030,2022-12-02T06:00:00Z,rc,APCP,0
gec00,00,2022-12-01,030,2022-12-02T06:00:00Z,rc,TCDC,91
gec00,00,2022-12-01,030,2022-12-02T06:00:00Z,rc,DSWRF,0
gec00,00,2022-12-01,030,2022-12-02T06:00:00Z,rc,DLWRF,364
gec00,00,2022-12-01,033,2022-12-02T09:00:00Z,rc,PRES,100510.796875
gec00,00,2022-12-01,033,2022-12-02T09:00:00Z,rc,TMP,11.565301513671898
gec00,00,2022-12-01,033,2022-12-02T09:00:00Z,rc,RH,69.87377166748047
gec00,00,2022-12-01,033,2022-12-02T09:00:00Z,rc,UGRD,-0.9710961580276489
gec00,00,2022-12-01,033,2022-12-02T09:00:00Z,rc,VGRD,4.864982604980469
gec00,00,2022-12-01,033,2022-12-02T09:00:00Z,rc,APCP,0
gec00,00,2022-12-01,033,2022-12-02T09:00:00Z,rc,TCDC,100
gec00,00,2022-12-01,033,2022-12-02T09:00:00Z,rc,DSWRF,0
gec00,00,2022-12-01,033,2022-12-02T09:00:00Z,rc,DLWRF,372.5448913574219
gec00,00,2022-12-01,036,2022-12-02T12:00:00Z,rc,PRES,100442.3828125
gec00,00,2022-12-01,036,2022-12-02T12:00:00Z,rc,TMP,12.153649902343773
gec00,00,2022-12-01,036,2022-12-02T12:00:00Z,rc,RH,84.07759857177734
gec00,00,2022-12-01,036,2022-12-02T12:00:00Z,rc,UGRD,-0.6049413681030273
gec00,00,2022-12-01,036,2022-12-02T12:00:00Z,rc,VGRD,5.442782878875732
gec00,00,2022-12-01,036,2022-12-02T12:00:00Z,rc,APCP,0
gec00,00,2022-12-01,036,2022-12-02T12:00:00Z,rc,TCDC,100
gec00,00,2022-12-01,036,2022-12-02T12:00:00Z,rc,DSWRF,0
gec00,00,2022-12-01,036,2022-12-02T12:00:00Z,rc,DLWRF,374
gec00,00,2022-12-01,039,2022-12-02T15:00:00Z,rc,PRES,100464.3046875
gec00,00,2022-12-01,039,2022-12-02T15:00:00Z,rc,TMP,13.655358886718773
gec00,00,2022-12-01,039,2022-12-02T15:00:00Z,rc,RH,90.1426010131836
gec00,00,2022-12-01,039,2022-12-02T15:00:00Z,rc,UGRD,-0.6337450742721558
gec00,00,2022-12-01,039,2022-12-02T15:00:00Z,rc,VGRD,5.350644588470459
gec00,00,2022-12-01,039,2022-12-02T15:00:00Z,rc,APCP,0.009999999776482582
gec00,00,2022-12-01,039,2022-12-02T15:00:00Z,rc,TCDC,100
gec00,00,2022-12-01,039,2022-12-02T15:00:00Z,rc,DSWRF,10
gec00,00,2022-12-01,039,2022-12-02T15:00:00Z,rc,DLWRF,378
gec00,00,2022-12-01,042,2022-12-02T18:00:00Z,rc,PRES,100321.9765625
gec00,00,2022-12-01,042,2022-12-02T18:00:00Z,rc,TMP,17.245568847656273
gec00,00,2022-12-01,042,2022-12-02T18:00:00Z,rc,RH,94.24077606201172
gec00,00,2022-12-01,042,2022-12-02T18:00:00Z,rc,UGRD,1.0538281202316284
gec00,00,2022-12-01,042,2022-12-02T18:00:00Z,rc,VGRD,5.686484336853027
gec00,00,2022-12-01,042,2022-12-02T18:00:00Z,rc,APCP,0.30000001192092896
gec00,00,2022-12-01,042,2022-12-02T18:00:00Z,rc,TCDC,100
gec00,00,2022-12-01,042,2022-12-02T18:00:00Z,rc,DSWRF,30
gec00,00,2022-12-01,042,2022-12-02T18:00:00Z,rc,DLWRF,385
gec00,00,2022-12-01,045,2022-12-02T21:00:00Z,rc,PRES,100097.90625
gec00,00,2022-12-01,045,2022-12-02T21:00:00Z,rc,TMP,21.552484130859398
gec00,00,2022-12-01,045,2022-12-02T21:00:00Z,rc,RH,84.24427032470703
gec00,00,2022-12-01,045,2022-12-02T21:00:00Z,rc,UGRD,2.49737548828125
gec00,00,2022-12-01,045,2022-12-02T21:00:00Z,rc,VGRD,5.980383396148682
gec00,00,2022-12-01,045,2022-12-02T21:00:00Z,rc,APCP,0.10000000149011612
gec00,00,2022-12-01,045,2022-12-02T21:00:00Z,rc,TCDC,99
gec00,00,2022-12-01,045,2022-12-02T21:00:00Z,rc,DSWRF,130
gec00,00,2022-12-01,045,2022-12-02T21:00:00Z,rc,DLWRF,409
gec00,00,2022-12-01,048,2022-12-03T00:00:00Z,rc,PRES,100119.0390625
