ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-08-05,003,2022-08-05T03:00:00Z,rc,PRES,99671.890625
gec00,00,2022-08-05,003,2022-08-05T03:00:00Z,rc,TMP,31.738397216796898
gec00,00,2022-08-05,003,2022-08-05T03:00:00Z,rc,RH,40.37626266479492
gec00,00,2022-08-05,003,2022-08-05T03:00:00Z,rc,UGRD,-1.8400121927261353
gec00,00,2022-08-05,003,2022-08-05T03:00:00Z,rc,VGRD,3.654125928878784
gec00,00,2022-08-05,003,2022-08-05T03:00:00Z,rc,APCP,0
gec00,00,2022-08-05,003,2022-08-05T03:00:00Z,rc,TCDC,89
gec00,00,2022-08-05,003,2022-08-05T03:00:00Z,rc,DSWRF,32
gec00,00,2022-08-05,003,2022-08-05T03:00:00Z,rc,DLWRF,432.00146484375
gec00,00,2022-08-05,006,2022-08-05T06:00:00Z,rc,PRES,99781.9375
gec00,00,2022-08-05,006,2022-08-05T06:00:00Z,rc,TMP,29.506066894531273
gec00,00,2022-08-05,006,2022-08-05T06:00:00Z,rc,RH,47.18214797973633
gec00,00,2022-08-05,006,2022-08-05T06:00:00Z,rc,UGRD,-1.6375927925109863
gec00,00,2022-08-05,006,2022-08-05T06:00:00Z,rc,VGRD,5.556916236877441
gec00,00,2022-08-05,006,2022-08-05T06:00:00Z,rc,APCP,0
gec00,00,2022-08-05,006,2022-08-05T06:00:00Z,rc,TCDC,77
gec00,00,2022-08-05,006,2022-08-05T06:00:00Z,rc,DSWRF,16
gec00,00,2022-08-05,006,2022-08-05T06:00:00Z,rc,DLWRF,423
gec00,00,2022-08-05,009,2022-08-05T09:00:00Z,rc,PRES,99804.4609375
gec00,00,2022-08-05,009,2022-08-05T09:00:00Z,rc,TMP,27.025109863281273
gec00,00,2022-08-05,009,2022-08-05T09:00:00Z,rc,RH,61.441158294677734
gec00,00,2022-08-05,009,2022-08-05T09:00:00Z,rc,UGRD,0.5077709555625916
gec00,00,2022-08-05,009,2022-08-05T09:00:00Z,rc,VGRD,4.608444690704346
gec00,00,2022-08-05,009,2022-08-05T09:00:00Z,rc,APCP,0
gec00,00,2022-08-05,009,2022-08-05T09:00:00Z,rc,TCDC,56
gec00,00,2022-08-05,009,2022-08-05T09:00:00Z,rc,DSWRF,0
gec00,00,2022-08-05,009,2022-08-05T09:00:00Z,rc,DLWRF,406
gec00,00,2022-08-05,012,2022-08-05T12:00:00Z,rc,PRES,99919.6875
gec00,00,2022-08-05,012,2022-08-05T12:00:00Z,rc,TMP,25.408624267578148
gec00,00,2022-08-05,012,2022-08-05T12:00:00Z,rc,RH,76.98188018798828
gec00,00,2022-08-05,012,2022-08-05T12:00:00Z,rc,UGRD,0.6276806592941284
gec00,00,2022-08-05,012,2022-08-05T12:00:00Z,rc,VGRD,3.5704259872436523
gec00,00,2022-08-05,012,2022-08-05T12:00:00Z,rc,APCP,0
gec00,00,2022-08-05,012,2022-08-05T12:00:00Z,rc,TCDC,61
gec00,00,2022-08-05,012,2022-08-05T12:00:00Z,rc,DSWRF,0
gec00,00,2022-08-05,012,2022-08-05T12:00:00Z,rc,DLWRF,410
gec00,00,2022-08-05,015,2022-08-05T15:00:00Z,rc,PRES,100023.2109375
gec00,00,2022-08-05,015,2022-08-05T15:00:00Z,rc,TMP,32.05574951171877
gec00,00,2022-08-05,015,2022-08-05T15:00:00Z,rc,RH,45.82228088378906
gec00,00,2022-08-05,015,2022-08-05T15:00:00Z,rc,UGRD,2.2090818881988525
gec00,00,2022-08-05,015,2022-08-05T15:00:00Z,rc,VGRD,3.64276123046875
gec00,00,2022-08-05,015,2022-08-05T15:00:00Z,rc,APCP,0.019999999552965164
gec00,00,2022-08-05,015,2022-08-05T15:00:00Z,rc,TCDC,21
gec00,00,2022-08-05,015,2022-08-05T15:00:00Z,rc,DSWRF,260
gec00,00,2022-08-05,015,2022-08-05T15:00:00Z,rc,DLWRF,410
gec00,00,2022-08-05,018,2022-08-05T18:00:00Z,rc,PRES,99923.25
gec00,00,2022-08-05,018,2022-08-05T18:00:00Z,rc,TMP,37.72609863281252
gec00,00,2022-08-05,018,2022-08-05T18:00:00Z,rc,RH,28.387557983398438
gec00,00,2022-08-05,018,2022-08-05T18:00:00Z,rc,UGRD,0.6742846369743347
gec00,00,2022-08-05,018,2022-08-05T18:00:00Z,rc,VGRD,3.088273763656616
gec00,00,2022-08-05,018,2022-08-05T18:00:00Z,rc,APCP,0.30000001192092896
gec00,00,2022-08-05,018,2022-08-05T18:00:00Z,rc,TCDC,17
gec00,00,2022-08-05,018,2022-08-05T18:00:00Z,rc,DSWRF,530
gec00,00,2022-08-05,018,2022-08-05T18:00:00Z,rc,DLWRF,425
gec00,00,2022-08-05,021,2022-08-05T21:00:00Z,rc,PRES,99667.8984375
gec00,00,2022-08-05,021,2022-08-05T21:00:00Z,rc,TMP,38.71538696289065
gec00,00,2022-08-05,021,2022-08-05T21:00:00Z,rc,RH,24.775434494018555
gec00,00,2022-08-05,021,2022-08-05T21:00:00Z,rc,UGRD,-3.0009570121765137
gec00,00,2022-08-05,021,2022-08-05T21:00:00Z,rc,VGRD,3.7773680686950684
gec00,00,2022-08-05,021,2022-08-05T21:00:00Z,rc,APCP,0
gec00,00,2022-08-05,021,2022-08-05T21:00:00Z,rc,TCDC,63
gec00,00,2022-08-05,021,2022-08-05T21:00:00Z,rc,DSWRF,650
gec00,00,2022-08-05,021,2022-08-05T21:00:00Z,rc,DLWRF,480
gec00,00,2022-08-05,024,2022-08-06T00:00:00Z,rc,PRES,99664.15625
gec00,00,2022-08-05,024,2022-08-06T00:00:00Z,rc,TMP,36.78115234375002
gec00,00,2022-08-05,024,2022-08-06T00:00:00Z,rc,RH,30.945606231689453
gec00,00,2022-08-05,024,2022-08-06T00:00:00Z,rc,UGRD,-3.191174268722534
gec00,00,2022-08-05,024,2022-08-06T00:00:00Z,rc,VGRD,5.986364841461182
gec00,00,2022-08-05,024,2022-08-06T00:00:00Z,rc,APCP,0
gec00,00,2022-08-05,024,2022-08-06T00:00:00Z,rc,TCDC,65
gec00,00,2022-08-05,024,2022-08-06T00:00:00Z,rc,DSWRF,440
gec00,00,2022-08-05,024,2022-08-06T00:00:00Z,rc,DLWRF,476.4600830078125
gec00,00,2022-08-05,027,2022-08-06T03:00:00Z,rc,PRES,99804.0390625
gec00,00,2022-08-05,027,2022-08-06T03:00:00Z,rc,TMP,31.215264892578148
gec00,00,2022-08-05,027,2022-08-06T03:00:00Z,rc,RH,47.67914962768555
gec00,00,2022-08-05,027,2022-08-06T03:00:00Z,rc,UGRD,-1.690733551979065
gec00,00,2022-08-05,027,2022-08-06T03:00:00Z,rc,VGRD,5.552985668182373
gec00,00,2022-08-05,027,2022-08-06T03:00:00Z,rc,APCP,0
gec00,00,2022-08-05,027,2022-08-06T03:00:00Z,rc,TCDC,8
gec00,00,2022-08-05,027,2022-08-06T03:00:00Z,rc,DSWRF,29
gec00,00,2022-08-05,027,2022-08-06T03:00:00Z,rc,DLWRF,436.3253173828125
gec00,00,2022-08-05,030,2022-08-06T06:00:00Z,rc,PRES,99967.625
gec00,00,2022-08-05,030,2022-08-06T06:00:00Z,rc,TMP,27.417474365234398
gec00,00,2022-08-05,030,2022-08-06T06:00:00Z,rc,RH,63.86944580078125
gec00,00,2022-08-05,030,2022-08-06T06:00:00Z,rc,UGRD,-1.3688781261444092
gec00,00,2022-08-05,030,2022-08-06T06:00:00Z,rc,VGRD,5.446689128875732
gec00,00,2022-08-05,030,2022-08-06T06:00:00Z,rc,APCP,0
gec00,00,2022-08-05,030,2022-08-06T06:00:00Z,rc,TCDC,4
gec00,00,2022-08-05,030,2022-08-06T06:00:00Z,rc,DSWRF,14
gec00,00,2022-08-05,030,2022-08-06T06:00:00Z,rc,DLWRF,424.9977722167969
gec00,00,2022-08-05,033,2022-08-06T09:00:00Z,rc,PRES,99910.203125
gec00,00,2022-08-05,033,2022-08-06T09:00:00Z,rc,TMP,24.511560058593773
gec00,00,2022-08-05,033,2022-08-06T09:00:00Z,rc,RH,79.03680419921875
gec00,00,2022-08-05,033,2022-08-06T09:00:00Z,rc,UGRD,-0.8382568359375
gec00,00,2022-08-05,033,2022-08-06T09:00:00Z,rc,VGRD,3.6808958053588867
gec00,00,2022-08-05,033,2022-08-06T09:00:00Z,rc,APCP,0
gec00,00,2022-08-05,033,2022-08-06T09:00:00Z,rc,TCDC,0
gec00,00,2022-08-05,033,2022-08-06T09:00:00Z,rc,DSWRF,0
gec00,00,2022-08-05,033,2022-08-06T09:00:00Z,rc,DLWRF,399.3253173828125
gec00,00,2022-08-05,036,2022-08-06T12:00:00Z,rc,PRES,100100.109375
gec00,00,2022-08-05,036,2022-08-06T12:00:00Z,rc,TMP,22.417718505859398
gec00,00,2022-08-05,036,2022-08-06T12:00:00Z,rc,RH,90.04186248779297
gec00,00,2022-08-05,036,2022-08-06T12:00:00Z,rc,UGRD,-0.825335681438446
gec00,00,2022-08-05,036,2022-08-06T12:00:00Z,rc,VGRD,2.608142137527466
gec00,00,2022-08-05,036,2022-08-06T12:00:00Z,rc,APCP,0
gec00,00,2022-08-05,036,2022-08-06T12:00:00Z,rc,TCDC,0
gec00,00,2022-08-05,036,2022-08-06T12:00:00Z,rc,DSWRF,0
gec00,00,2022-08-05,036,2022-08-06T12:00:00Z,rc,DLWRF,392
gec00,00,2022-08-05,039,2022-08-06T15:00:00Z,rc,PRES,100184.953125
gec00,00,2022-08-05,039,2022-08-06T15:00:00Z,rc,TMP,29.450006103515648
gec00,00,2022-08-05,039,2022-08-06T15:00:00Z,rc,RH,59.844520568847656
gec00,00,2022-08-05,039,2022-08-06T15:00:00Z,rc,UGRD,-1.073555827140808
gec00,00,2022-08-05,039,2022-08-06T15:00:00Z,rc,VGRD,3.504103899002075
gec00,00,2022-08-05,039,2022-08-06T15:00:00Z,rc,APCP,0
gec00,00,2022-08-05,039,2022-08-06T15:00:00Z,rc,TCDC,3
gec00,00,2022-08-05,039,2022-08-06T15:00:00Z,rc,DSWRF,280
gec00,00,2022-08-05,039,2022-08-06T15:00:00Z,rc,DLWRF,396
gec00,00,2022-08-05,042,2022-08-06T18:00:00Z,rc,PRES,100042.7421875
gec00,00,2022-08-05,042,2022-08-06T18:00:00Z,rc,TMP,35.68267211914065
gec00,00,2022-08-05,042,2022-08-06T18:00:00Z,rc,RH,36.68315505981445
gec00,00,2022-08-05,042,2022-08-06T18:00:00Z,rc,UGRD,-3.566725969314575
gec00,00,2022-08-05,042,2022-08-06T18:00:00Z,rc,VGRD,3.3119847774505615
gec00,00,2022-08-05,042,2022-08-06T18:00:00Z,rc,APCP,0
gec00,00,2022-08-05,042,2022-08-06T18:00:00Z,rc,TCDC,20
gec00,00,2022-08-05,042,2022-08-06T18:00:00Z,rc,DSWRF,538
gec00,00,2022-08-05,042,2022-08-06T18:00:00Z,rc,DLWRF,416
gec00,00,2022-08-05,045,2022-08-06T21:00:00Z,rc,PRES,99784.5
gec00,00,2022-08-05,045,2022-08-06T21:00:00Z,rc,TMP,37.3110290527344
gec00,00,2022-08-05,045,2022-08-06T21:00:00Z,rc,RH,32.508338928222656
gec00,00,2022-08-05,045,2022-08-06T21:00:00Z,rc,UGRD,-2.8135130405426025
gec00,00,2022-08-05,045,2022-08-06T21:00:00Z,rc,VGRD,5.142539024353027
gec00,00,2022-08-05,045,2022-08-06T21:00:00Z,rc,APCP,0
gec00,00,2022-08-05,045,2022-08-06T21:00:00Z,rc,TCDC,69
gec00,00,2022-08-05,045,2022-08-06T21:00:00Z,rc,DSWRF,670
gec00,00,2022-08-05,045,2022-08-06T21:00:00Z,rc,DLWRF,475
gec00,00,2022-08-05,048,2022-08-07T00:00:00Z,rc,PRES,99813.8046875
gec00,00,2022-08-05,048,2022-08-07T00:00:00Z,rc,TMP,35.39034423828127
gec00,00,2022-08-05,048,2022-08-07T00:00:00Z,rc,RH,36.35734176635742
gec00,00,2022-08-05,048,2022-08-07T00:00:00Z,rc,UGRD,-1.97308349609375
gec00,00,2022-08-05,048,2022-08-07T00:00:00Z,rc,VGRD,6.916428089141846
gec00,00,2022-08-05,048,2022-08-07T00:00:00Z,rc,APCP,0
