ensemble,cycle,reference_datetime,horizon,datetime,site_id,variable,prediction
gec00,00,2022-10-04,003,2022-10-04T03:00:00Z,rc,PRES,100348.0078125
gec00,00,2022-10-04,003,2022-10-04T03:00:00Z,rc,TMP,19.395440673828148
gec00,00,2022-10-04,003,2022-10-04T03:00:00Z,rc,RH,40.43689727783203
gec00,00,2022-10-04,003,2022-10-04T03:00:00Z,rc,UGRD,-3.344802141189575
gec00,00,2022-10-04,003,2022-10-04T03:00:00Z,rc,VGRD,-1.3558422327041626
gec00,00,2022-10-04,003,2022-10-04T03:00:00Z,rc,APCP,0
gec00,00,2022-10-04,003,2022-10-04T03:00:00Z,rc,TCDC,23
gec00,00,2022-10-04,003,2022-10-04T03:00:00Z,rc,DSWRF,0
gec00,00,2022-10-04,003,2022-10-04T03:00:00Z,rc,DLWRF,327.5266418457031
gec00,00,2022-10-04,006,2022-10-04T06:00:00Z,rc,PRES,100333.1875
gec00,00,2022-10-04,006,2022-10-04T06:00:00Z,rc,TMP,17.546350097656273
gec00,00,2022-10-04,006,2022-10-04T06:00:00Z,rc,RH,48.506004333496094
gec00,00,2022-10-04,006,2022-10-04T06:00:00Z,rc,UGRD,-2.8556981086730957
gec00,00,2022-10-04,006,2022-10-04T06:00:00Z,rc,VGRD,-0.1401025354862213
gec00,00,2022-10-04,006,2022-10-04T06:00:00Z,rc,APCP,0
gec00,00,2022-10-04,006,2022-10-04T06:00:00Z,rc,TCDC,61
gec00,00,2022-10-04,006,2022-10-04T06:00:00Z,rc,DSWRF,0
gec00,00,2022-10-04,006,2022-10-04T06:00:00Z,rc,DLWRF,327
gec00,00,2022-10-04,009,2022-10-04T09:00:00Z,rc,PRES,100315.5390625
gec00,00,2022-10-04,009,2022-10-04T09:00:00Z,rc,TMP,15.859735107421898
gec00,00,2022-10-04,009,2022-10-04T09:00:00Z,rc,RH,57.67536163330078
gec00,00,2022-10-04,009,2022-10-04T09:00:00Z,rc,UGRD,-2.0721752643585205
gec00,00,2022-10-04,009,2022-10-04T09:00:00Z,rc,VGRD,0.9962011575698853
gec00,00,2022-10-04,009,2022-10-04T09:00:00Z,rc,APCP,0
gec00,00,2022-10-04,009,2022-10-04T09:00:00Z,rc,TCDC,49
gec00,00,2022-10-04,009,2022-10-04T09:00:00Z,rc,DSWRF,0
gec00,00,2022-10-04,009,2022-10-04T09:00:00Z,rc,DLWRF,318
gec00,00,2022-10-04,012,2022-10-04T12:00:00Z,rc,PRES,100363.4296875
gec00,00,2022-10-04,012,2022-10-04T12:00:00Z,rc,TMP,14.504022216796898
gec00,00,2022-10-04,012,2022-10-04T12:00:00Z,rc,RH,63.13861846923828
gec00,00,2022-10-04,012,2022-10-04T12:00:00Z,rc,UGRD,-1.7686914205551147
gec00,00,2022-10-04,012,2022-10-04T12:00:00Z,rc,VGRD,0.5183056592941284
gec00,00,2022-10-04,012,2022-10-04T12:00:00Z,rc,APCP,0
gec00,00,2022-10-04,012,2022-10-04T12:00:00Z,rc,TCDC,24
gec00,00,2022-10-04,012,2022-10-04T12:00:00Z,rc,DSWRF,0
gec00,00,2022-10-04,012,2022-10-04T12:00:00Z,rc,DLWRF,314
gec00,00,2022-10-04,015,2022-10-04T15:00:00Z,rc,PRES,100494.2421875
gec00,00,2022-10-04,015,2022-10-04T15:00:00Z,rc,TMP,21.855432128906273
gec00,00,2022-10-04,015,2022-10-04T15:00:00Z,rc,RH,41.6125373840332
gec00,00,2022-10-04,015,2022-10-04T15:00:00Z,rc,UGRD,-2.4160399436950684
gec00,00,2022-10-04,015,2022-10-04T15:00:00Z,rc,VGRD,0.5772534012794495
gec00,00,2022-10-04,015,2022-10-04T15:00:00Z,rc,APCP,0
gec00,00,2022-10-04,015,2022-10-04T15:00:00Z,rc,TCDC,0
gec00,00,2022-10-04,015,2022-10-04T15:00:00Z,rc,DSWRF,200
gec00,00,2022-10-04,015,2022-10-04T15:00:00Z,rc,DLWRF,315
gec00,00,2022-10-04,018,2022-10-04T18:00:00Z,rc,PRES,100347.8984375
gec00,00,2022-10-04,018,2022-10-04T18:00:00Z,rc,TMP,28.420343017578148
gec00,00,2022-10-04,018,2022-10-04T18:00:00Z,rc,RH,25.864276885986328
gec00,00,2022-10-04,018,2022-10-04T18:00:00Z,rc,UGRD,-1.7697216272354126
gec00,00,2022-10-04,018,2022-10-04T18:00:00Z,rc,VGRD,0.7822338938713074
gec00,00,2022-10-04,018,2022-10-04T18:00:00Z,rc,APCP,0
gec00,00,2022-10-04,018,2022-10-04T18:00:00Z,rc,TCDC,0
gec00,00,2022-10-04,018,2022-10-04T18:00:00Z,rc,DSWRF,450
gec00,00,2022-10-04,018,2022-10-04T18:00:00Z,rc,DLWRF,331
gec00,00,2022-10-04,021,2022-10-04T21:00:00Z,rc,PRES,100031.3125
gec00,00,2022-10-04,021,2022-10-04T21:00:00Z,rc,TMP,30.462518310546898
gec00,00,2022-10-04,021,2022-10-04T21:00:00Z,rc,RH,20.411239624023438
gec00,00,2022-10-04,021,2022-10-04T21:00:00Z,rc,UGRD,-2.3697216510772705
gec00,00,2022-10-04,021,2022-10-04T21:00:00Z,rc,VGRD,-0.7757421731948853
gec00,00,2022-10-04,021,2022-10-04T21:00:00Z,rc,APCP,0
gec00,00,2022-10-04,021,2022-10-04T21:00:00Z,rc,TCDC,0
gec00,00,2022-10-04,021,2022-10-04T21:00:00Z,rc,DSWRF,750
gec00,00,2022-10-04,021,2022-10-04T21:00:00Z,rc,DLWRF,367
gec00,00,2022-10-04,024,2022-10-05T00:00:00Z,rc,PRES,100014.8828125
gec00,00,2022-10-04,024,2022-10-05T00:00:00Z,rc,TMP,25.428613281250023
gec00,00,2022-10-04,024,2022-10-05T00:00:00Z,rc,RH,26.976886749267578
gec00,00,2022-10-04,024,2022-10-05T00:00:00Z,rc,UGRD,-1.4581884145736694
gec00,00,2022-10-04,024,2022-10-05T00:00:00Z,rc,VGRD,-1.4567480087280273
gec00,00,2022-10-04,024,2022-10-05T00:00:00Z,rc,APCP,0
gec00,00,2022-10-04,024,2022-10-05T00:00:00Z,rc,TCDC,0
gec00,00,2022-10-04,024,2022-10-05T00:00:00Z,rc,DSWRF,518
gec00,00,2022-10-04,024,2022-10-05T00:00:00Z,rc,DLWRF,362.86431884765625
gec00,00,2022-10-04,027,2022-10-05T03:00:00Z,rc,PRES,100165.8515625
gec00,00,2022-10-04,027,2022-10-05T03:00:00Z,rc,TMP,20.267022705078148
gec00,00,2022-10-04,027,2022-10-05T03:00:00Z,rc,RH,39.11247634887695
gec00,00,2022-10-04,027,2022-10-05T03:00:00Z,rc,UGRD,-3.998293399810791
gec00,00,2022-10-04,027,2022-10-05T03:00:00Z,rc,VGRD,-1.6920263767242432
gec00,00,2022-10-04,027,2022-10-05T03:00:00Z,rc,APCP,0
gec00,00,2022-10-04,027,2022-10-05T03:00:00Z,rc,TCDC,0
gec00,00,2022-10-04,027,2022-10-05T03:00:00Z,rc,DSWRF,0
gec00,00,2022-10-04,027,2022-10-05T03:00:00Z,rc,DLWRF,332.00091552734375
gec00,00,2022-10-04,030,2022-10-05T06:00:00Z,rc,PRES,100209.1015625
gec00,00,2022-10-04,030,2022-10-05T06:00:00Z,rc,TMP,17.860650634765648
gec00,00,2022-10-04,030,2022-10-05T06:00:00Z,rc,RH,45.574947357177734
gec00,00,2022-10-04,030,2022-10-05T06:00:00Z,rc,UGRD,-2.664792537689209
gec00,00,2022-10-04,030,2022-10-05T06:00:00Z,rc,VGRD,0.6300854086875916
gec00,00,2022-10-04,030,2022-10-05T06:00:00Z,rc,APCP,0
gec00,00,2022-10-04,030,2022-10-05T06:00:00Z,rc,TCDC,0
gec00,00,2022-10-04,030,2022-10-05T06:00:00Z,rc,DSWRF,0
gec00,00,2022-10-04,030,2022-10-05T06:00:00Z,rc,DLWRF,327.13385009765625
gec00,00,2022-10-04,033,2022-10-05T09:00:00Z,rc,PRES,100182.234375
gec00,00,2022-10-04,033,2022-10-05T09:00:00Z,rc,TMP,15.684777832031273
gec00,00,2022-10-04,033,2022-10-05T09:00:00Z,rc,RH,50.609649658203125
gec00,00,2022-10-04,033,2022-10-05T09:00:00Z,rc,UGRD,-1.3935375213623047
gec00,00,2022-10-04,033,2022-10-05T09:00:00Z,rc,VGRD,1.6657006740570068
gec00,00,2022-10-04,033,2022-10-05T09:00:00Z,rc,APCP,0
gec00,00,2022-10-04,033,2022-10-05T09:00:00Z,rc,TCDC,0
gec00,00,2022-10-04,033,2022-10-05T09:00:00Z,rc,DSWRF,0
gec00,00,2022-10-04,033,2022-10-05T09:00:00Z,rc,DLWRF,315.7314453125
gec00,00,2022-10-04,036,2022-10-05T12:00:00Z,rc,PRES,100273.3828125
gec00,00,2022-10-04,036,2022-10-05T12:00:00Z,rc,TMP,14.523858642578148
gec00,00,2022-10-04,036,2022-10-05T12:00:00Z,rc,RH,56.3961296081543
gec00,00,2022-10-04,036,2022-10-05T12:00:00Z,rc,UGRD,-0.12766112387180328
gec00,00,2022-10-04,036,2022-10-05T12:00:00Z,rc,VGRD,1.1881273984909058
gec00,00,2022-10-04,036,2022-10-05T12:00:00Z,rc,APCP,0
