ensemble,forecast_datetime_UTC,air_pressure,TSOIL,SOILW,WEASD,SNOD,ICETK,air_temperature,relative_humidity,TMAX,TMIN,eastward_wind,northward_wind,precipitation_flux,CSNOW,CICEP,CFRZR,CRAIN,LHTFL,SHTFL,PWAT,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,USWRF,ULWRF,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
11,2022-06-20T18:00:00Z,100485.109375,303.4325256347656,0.06700000166893005,0,0,0,35.35000000000002,34.433406829833984,35.35903320312502,23.852197265625023,-1.7217748165130615,2.3942625522613525,0,0,0,0,0,95.60552215576172,275.6424255371094,37.400001525878906,0,598,413,86,517,66,2022-06-18T00:00:00Z,2.949067935456834,125.7208679959717
11,2022-06-20T21:00:00Z,100119.671875,304.53253173828125,0.0650000050663948,0,0,0,37.97918090820315,24.441030502319336,38.24770507812502,35.5186706542969,-1.5613890886306765,2.173591375350952,0,0,0,0,0,124.001708984375,441.069580078125,38.60000228881836,26,830,457,106,582,69,2022-06-18T00:00:00Z,2.6762726604542704,125.69139824013651
11,2022-06-21T00:00:00Z,100023.4609375,304.86505126953125,0.0650000050663948,0,0,0,35.80275878906252,28.61478042602539,38.25432739257815,35.40865478515627,-1.8342455625534055,2.9161643981933594,0,0,0,0,0,78.84612274169922,239.05081176757813,39.0169677734375,63,487,467,63,556,72,2022-06-18T00:00:00Z,3.445064815215716,122.16958532849817
11,2022-06-21T03:00:00Z,100108.5234375,304.6822814941406,0.0650000050663948,0,0,0,30.997033691406273,38.00088119506836,35.7170349121094,30.998498535156273,-2.7058324813842773,3.4428417682647705,0,0,0,0,0,7.303210735321045,-37.66779708862305,36.103492736816406,75,21,434.3043823242187,4,491,75,2022-06-18T00:00:00Z,4.3788912818911925,128.16486609528525
11,2022-06-21T06:00:00Z,100224.015625,304.1822509765625,0.0650000050663948,0,0,0,27.410668945312523,45.459381103515625,35.72066650390627,27.408502197265648,-4.169296741485596,2.088083505630493,0,0,0,0,0,4.565014839172363,-42.569580078125,35.5,51,10,418,2,476.830322265625,78,2022-06-18T00:00:00Z,4.66295271743651,153.39719591221916
11,2022-06-21T09:00:00Z,100299.703125,303.53253173828125,0.0650000050663948,0,0,0,25.1208435058594,60.596649169921875,27.320855712890648,25.087518310546898,-0.02152343653142452,3.583627939224243,0,0,0,0,0,1.4920777082443235,-36.97773361206055,36.354122161865234,0,0,390.6561279296875,0,445,81,2022-06-18T00:00:00Z,3.5836925740231567,90.34411698614824
11,2022-06-21T12:00:00Z,100450.5703125,302.83251953125,0.0650000050663948,0,0,0,23.7499938964844,77.70565032958984,27.350000000000023,23.447534179687523,0.08555419743061066,3.531557559967041,0,0,0,0,0,1.364294409751892,-32.0640869140625,35.49994659423828,0,2,388,0,440,84,2022-06-18T00:00:00Z,3.532593710017946,88.61224523633632
11,2022-06-21T15:00:00Z,100552.8359375,302.7325134277344,0.06400000303983688,0,0,0,31.196435546875023,50.897674560546875,31.1882263183594,24.050012207031273,2.3692235946655273,4.671559810638428,0,0,0,0,0,42.8189697265625,140.5021514892578,34.29999923706055,0,350,397,62,473,87,2022-06-18T00:00:00Z,5.238004534733813,63.10774505427017
11,2022-06-21T18:00:00Z,100491.7890625,303.53253173828125,0.06300000101327896,0,0,0,35.58001098632815,33.745277404785156,35.58822021484377,24.100976562500023,0.4276098608970642,5.331042289733887,0,0,0,0,0,75.459014892578125,301.2389831542969,32.090023040771484,8,599,410.034912109375,86,508,90,2022-06-18T00:00:00Z,5.348164366216462,85.41404902945128
11,2022-06-21T21:00:00Z,100263.375,304.4325256347656,0.06200000271201134,0,0,0,37.75283203125002,23.75347900390625,37.74617919921877,35.73284301757815,-0.8366076350212097,5.216767311096191,0,0,0,0,0,113.39143371582033,524.7352294921875,30.399999618530273,13,930,434,118,574.3492431640625,93,2022-06-18T00:00:00Z,5.28342441160064,99.11088884178318
