ensemble,forecast_datetime_UTC,air_pressure,TSOIL,SOILW,WEASD,SNOD,ICETK,air_temperature,relative_humidity,TMAX,TMIN,eastward_wind,northward_wind,precipitation_flux,CSNOW,CICEP,CFRZR,CRAIN,LHTFL,SHTFL,PWAT,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,USWRF,ULWRF,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-05-03T00:00:00Z,99199.1015625,296.2828063964844,0.21400001645088196,0,0,0,26.435418701171898,69.11888885498047,29.150018310546898,26.435418701171898,1.4816699028015137,4.452106952667236,0.20000000298023224,0,0,0,1,225.3822479248047,-17.650426864624023,37.60000228881836,94,295,441,42,463.2135620117187,120,2022-04-28T00:00:00Z,4.69218520722017,71.59245664712914
1,2022-05-03T03:00:00Z,99354.0390625,296.26739501953125,0.21300001442432404,0,0,0,24.569451904296898,74.42154693603516,26.3596130371094,24.3823181152344,0.5328369140625,5.289523601531982,0.09999999403953552,0,0,0,1,26.133703231811523,-48.50228500366211,34.70000076293945,76,10,417,1,442.2135620117187,123,2022-04-28T00:00:00Z,5.316293361746652,84.2477492669943
1,2022-05-03T06:00:00Z,99393.2265625,296.1028137207031,0.2120000123977661,0,0,0,22.992730712890648,79.01100158691406,26.392694091796898,22.970727539062523,0.18773193657398224,8.282771110534668,0.10000000149011612,0,0,0,1,22.511877059936523,-58.47259521484375,30.100000381469727,41,3,398,1,437.4841918945313,126,2022-04-28T00:00:00Z,8.284898342738884,88.70159320160957
1,2022-05-03T09:00:00Z,99490.5546875,295.6919860839844,0.2120000123977661,0,0,0,20.714074707031273,93.50518798828124,22.835412597656273,20.714074707031273,1.334619164466858,2.922698974609375,0.20999999344348907,0,0,0,1,3.7493042945861816,-42.4569091796875,34.70000076293945,8,0,371,0,422.347412109375,129,2022-04-28T00:00:00Z,3.213001339922675,65.4566985289232
1,2022-05-03T12:00:00Z,99498.25,295.2919921875,0.2120000123977661,0,0,0,21.414117431640648,93.72205352783205,22.835412597656273,20.5742126464844,1.0380908250808716,5.399844646453857,0.20000000298023224,0,0,0,1,7.288909912109375,-32.815284729003906,32.400001525878906,37,0,387,0,421.4005126953125,132,2022-04-28T00:00:00Z,5.498723012386919,79.11796051389034
1,2022-05-03T15:00:00Z,99644.09375,295.3919982910156,0.2110000103712082,0,0,0,25.0141540527344,82.2018051147461,25.014062500000023,21.5141540527344,2.6492528915405273,4.850430965423584,0.17999999225139618,0,0,0,1,99.3374252319336,8.087817192077637,34,58,180,412,28,436.2065124511719,135,2022-04-28T00:00:00Z,5.526773148381957,61.35711062149438
1,2022-05-03T18:00:00Z,99575.6796875,295.8919982910156,0.20900000631809235,0,0,0,27.850000000000023,69.37752532958984,28.014062500000023,21.550012207031273,2.489966869354248,4.417365550994873,0.699999988079071,0,0,0,1,189.93524169921875,33.27153396606445,34.70000076293945,77,326,419,47,449.3104553222656,138,2022-04-28T00:00:00Z,5.070804021217743,60.59104886080834
1,2022-05-03T21:00:00Z,99356.5234375,296.6081848144531,0.20600001513957977,0,0,0,29.701684570312523,61.686859130859375,29.7499938964844,27.601678466796898,1.1369603872299194,5.138193130493164,0.3400000035762787,0,0,0,1,348.25244140625,71.71630096435547,33.400001525878906,70,590,428,79,475.5169677734375,141,2022-04-28T00:00:00Z,5.262481122852333,77.52284927140879
1,2022-05-04T00:00:00Z,99294.640625,297.12359619140625,0.203000009059906,0,0,0,28.2499938964844,71.63420867919922,29.9362731933594,27.550012207031273,-0.45576170086860657,3.97613525390625,0.5,0,0,0,1,299.2665710449219,48.6934814453125,36,54,504,422,72,475.5169677734375,144,2022-04-28T00:00:00Z,4.0021706966763375,96.5389501623907
1,2022-05-04T03:00:00Z,99445.484375,296.93359375,0.203000009059906,0,0,0,23.988214111328148,78.80358123779297,27.850000000000023,23.991479492187523,0.4362744092941284,4.841742992401123,0.10000000149011612,0,0,0,1,30.1846923828125,-51.19111251831055,31.700000762939453,87,20,401,3,443.0321044921875,147,2022-04-28T00:00:00Z,4.861358921605184,84.85116029160442
1,2022-05-04T06:00:00Z,99447.859375,296.5459899902344,0.20200000703334808,0,0,0,22.8747497558594,79.95050811767578,27.850000000000023,22.833581542968773,-1.039787530899048,6.538475036621094,0.10000000149011612,0,0,0,1,20.04170036315918,-50.242408752441406,27.399999618530273,93,9,391,2,436.0345458984375,150,2022-04-28T00:00:00Z,6.620635461489354,99.03585555196837
1,2022-05-04T09:00:00Z,99371.7421875,296.1919860839844,0.20200000703334808,0,0,0,21.557519531250023,92.5,22.774774169921898,21.557519531250023,-0.27180418372154236,6.321552753448486,0,0,0,0,0,4.953625679016113,-46.00213623046875,27.600000381469727,100,0,371,0,423.0488586425781,153,2022-04-28T00:00:00Z,6.327393359743068,92.46199740974512
1,2022-05-04T12:00:00Z,99392.5234375,295.7919921875,0.20200000703334808,0,0,0,21.761285400390648,91.54009246826172,22.738732910156273,21.357537841796898,-0.6574780344963074,5.6066575050354,0,0,0,0,0,3.3205811977386475,-41.015625,29.700000762939453,99,1,374,0,422,156,2022-04-28T00:00:00Z,5.645076239043624,96.68837883515543
1,2022-05-04T15:00:00Z,99499.2734375,295.8919982910156,0.20000000298023224,0,0,0,26.1838317871094,74.73519134521484,26.1838317871094,21.8725524902344,1.6998876333236694,8.516523361206055,0,0,0,0,0,142.5286865234375,11.995348930358888,35.5,81,280,382,46,439.8376770019531,159,2022-04-28T00:00:00Z,8.684514271270169,78.71217353614918
1,2022-05-04T18:00:00Z,99550.8046875,296.4460144042969,0.19600000977516177,0,0,0,27.794366455078148,67.85646057128906,28.094354248046898,21.8725524902344,2.141298770904541,7.958532333374023,0,0,0,0,0,231.4959716796875,49.3237190246582,39.5,89,419,402.24749755859375,62,453,162,2022-04-28T00:00:00Z,8.241565223162228,74.94079600791697
1,2022-05-04T21:00:00Z,99325.078125,297.0335998535156,0.19100001454353333,0,0,0,29.956597900390648,59.91992950439453,29.956597900390648,27.695123291015648,1.658059000968933,6.853908538818359,0,0,0,0,1,391.4548950195313,96.9178237915039,44.20000076293945,98,670,420.24749755859375,90,476.08935546875,165,2022-04-28T00:00:00Z,7.051611298787059,76.40060005629763
1,2022-05-05T00:00:00Z,99184.703125,297.37359619140625,0.1900000125169754,0,0,0,28.152215576171898,70.2126235961914,29.954400634765648,27.694360351562523,0.1907983422279358,2.8016650676727295,0.5,0,0,0,1,288.9675598144531,45.91064453125,45.400001525878906,95,472,429.24749755859375,66,474,168,2022-04-28T00:00:00Z,2.8081544043756868,86.10407164220574
1,2022-05-05T03:00:00Z,99353.6171875,297.3782043457031,0.1900000125169754,0,0,0,26.461297607421898,62.900543212890625,27.854394531250023,26.257623291015648,0.3836279213428498,5.078225135803223,0.09999999403953552,0,0,0,1,30.297119140625,-40.304931640625,41.70000076293945,100,0,439.88726806640625,1,451.3483276367187,171,2022-04-28T00:00:00Z,5.092694857532453,85.6798704054069
1,2022-05-05T06:00:00Z,99470.1484375,297.1919860839844,0.20400001108646393,0,0,0,22.5317321777344,83.30016326904297,27.854394531250023,22.5832458496094,1.217531681060791,2.2963671684265137,1.399999976158142,0,0,0,1,26.875,-41.606201171875,41.900001525878906,89,2,426.88726806640625,0,446.4051513671875,174,2022-04-28T00:00:00Z,2.5991701688450335,62.06750753376722
1,2022-05-05T09:00:00Z,99423.5703125,296.5920104980469,0.2070000171661377,0,0,0,20.8666931152344,94.1336441040039,22.572534179687523,20.883813476562523,1.0492455959320068,2.9080810546875,0.10000000149011612,0,0,0,0,11.92303466796875,-24.74395751953125,41.20000076293945,96,0,391.88726806640625,0,421.810302734375,177,2022-04-28T00:00:00Z,3.0915775489570168,70.16038276603929
1,2022-05-05T12:00:00Z,99482.3359375,296.0920104980469,0.2070000171661377,0,0,0,21.6838317871094,95.36840057373048,22.572534179687523,20.583825683593773,0.9694408774375916,0.2019091695547104,0.10000000149011612,0,0,0,1,8.068115234375,-16.978748321533203,40.900001525878906,90,0,398,0,422,180,2022-04-28T00:00:00Z,0.9902438727895468,11.765021706900384
1,2022-05-05T15:00:00Z,99605.9921875,296.0920104980469,0.2080000042915344,0,0,0,24.753015136718773,82.9684066772461,24.783837890625023,21.8530212402344,0.9876171946525574,0.5845531821250916,0.4000000059604645,0,0,0,1,74,12.31689453125,43.10000228881836,90,130,423,19,439,183,2022-04-28T00:00:00Z,1.1476454791903108,30.620540786235754
1,2022-05-05T18:00:00Z,99555.2734375,296.7919921875,0.20600001513957977,0,0,0,27.8532653808594,69.13187408447266,27.783837890625023,21.878045654296898,1.3162353038787842,0.49626219272613525,0.800000011920929,0,0,0,1,185,55.1448860168457,42.79999923706055,86,342,420,47,452.88726806640625,186,2022-04-28T00:00:00Z,1.4066810367337106,20.658023968695304
1,2022-05-05T21:00:00Z,99378.421875,297.5581970214844,0.2150000035762787,0,0,0,28.304803466796898,66.329437255859375,29.057489013671898,27.8847595214844,-0.1567089855670929,0.6781420707702637,2,0,0,0,1,421.39111328125,144.2433319091797,45,100,780,419,103,492.24749755859375,189,2022-04-28T00:00:00Z,0.6960131998073374,103.01183519066905
1,2022-05-06T00:00:00Z,99219.5,297.9281921386719,0.24000000953674316,0,0,0,26.608605957031273,78.23576354980469,29.115991210937523,26.584741210937523,-1.959291934967041,-2.604130744934082,4.599999904632568,0,0,0,1,340.01959228515625,91.22928619384766,45.79999923706055,59,618,413.0558471679687,87,481.098876953125,192,2022-04-28T00:00:00Z,3.2588835240213525,-126.9570153603672
1,2022-05-06T03:00:00Z,99216.4296875,297.4881896972656,0.2670000195503235,0,0,0,22.4284606933594,93.783538818359375,26.195825195312523,22.505487060546898,-4.319087028503418,-2.875598192214966,2.299999952316284,0,0,0,1,29.02796173095703,-33.80888748168945,47.5,55,20,395.190673828125,5,435,195,2022-04-28T00:00:00Z,5.1887934746775635,-146.3447828147515
1,2022-05-06T06:00:00Z,99096.4296875,296.9482116699219,0.25699999928474426,0,0,0,21.885949707031273,93.90907287597656,26.228723144531273,21.805474853515648,-5.07965087890625,1.04473876953125,3,0,0,0,1,21.3748779296875,-29.941919326782227,44.70000076293945,69,11,398,2,430.34869384765625,198,2022-04-28T00:00:00Z,5.185974561076703,168.3779632003867
1,2022-05-06T09:00:00Z,99014.9765625,296.49200439453125,0.2590000033378601,0,0,0,21.717462158203148,97.51825714111328,21.9631286621094,21.2141052246094,-1.473549723625183,3.16827130317688,3.700000047683716,0,0,0,1,13.777870178222656,-22.33173942565918,49.79999923706055,100,0,403,0,423.7459716796875,201,2022-04-28T00:00:00Z,3.494179708963175,114.94294128506903
1,2022-05-06T12:00:00Z,99138.3828125,295.99200439453125,0.3230000138282776,0,0,0,19.735742187500023,95.04499816894533,22.073541259765648,19.7141052246094,2.9584131240844727,1.9446825981140137,28.200000762939453,0,0,0,1,21.245704650878903,-19.22395133972168,42.79999923706055,100,0,407,0,422.1314697265625,204,2022-04-28T00:00:00Z,3.540338771948628,33.31850963494985
1,2022-05-06T15:00:00Z,99275.578125,295.6650695800781,0.29600000381469727,0,0,0,20.964868164062523,90.3258285522461,20.964868164062523,19.6667419433594,3.2880566120147705,-1.7718554735183716,0.6000000238418579,0,0,0,1,98.85099792480467,20.578821182250977,39,100,160,394.809326171875,24,421.1116943359375,207,2022-04-28T00:00:00Z,3.735075381147088,-28.319171037272415
1,2022-05-06T18:00:00Z,99235.015625,296.0459899902344,0.27800002694129944,0,0,0,25.301324462890648,73.52903747558594,25.282556152343773,19.6667419433594,2.5785155296325684,-2.175280809402466,0.6000000238418579,0,0,0,1,221.63345336914065,88.54509735107422,39.900001525878906,97,425,396,57,435.8111572265625,210,2022-04-28T00:00:00Z,3.3735128481022527,-40.15156451373542
1,2022-05-06T21:00:00Z,99073.5234375,296.4460144042969,0.26600000262260437,0,0,0,25.8076110839844,73.34874725341797,26.107629394531273,25.0922790527344,1.523115158081055,-3.9046995639801025,0,0,0,0,0,344.38787841796875,119.76405334472656,39.400001525878906,82,620,423.4600830078125,84,465.7359313964844,213,2022-04-28T00:00:00Z,4.191247841600719,-68.69062064159127
1,2022-05-07T00:00:00Z,99045.3125,296.5890197753906,0.26200002431869507,0,0,0,23.423059082031273,84.27520751953125,26.223046875000023,23.392297363281273,-1.7237792015075684,-4.982868671417236,0.5,0,0,0,1,281.95526123046875,84.63121795654297,40.5,67,498,413.4600830078125,72,458.748291015625,216,2022-04-28T00:00:00Z,5.272607982027627,-109.08260747321953
1,2022-05-07T03:00:00Z,99124.9453125,296.1789855957031,0.26500001549720764,0,0,0,20.411340332031273,92.68985748291016,23.196008300781273,20.348657226562523,-4.692055702209473,-4.545199871063232,0.6000000238418579,0,0,0,1,31.497406005859375,-24.107213973999023,38.900001525878906,88,20,398.5399169921875,4,424.3253784179687,219,2022-04-28T00:00:00Z,6.532551460229736,-135.91082361591853
1,2022-05-07T06:00:00Z,99195.9140625,295.5920104980469,0.2800000011920929,0,0,0,19.553369140625023,97.13441467285156,23.168969726562523,18.958642578125023,-4.640546798706055,-1.115993618965149,2.5,0,0,0,1,21.55736541748047,-20.9888916015625,39.60000228881836,89,9,392,2,418.2703857421875,222,2022-04-28T00:00:00Z,4.772852014105606,-166.47785778300954
