air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC,wind_direction
303.5694274902344,100218.796875,50.616416931152344,410,0,0,-2.3874282836914063,1.0451046228408811,2.20188570022583,0,3,2022-06-23T00:00:00Z,00,2022-06-23T03:00:00Z,156.35844171694598
299.5506286621094,100262.125,65.1698226928711,398,0,1.851851811807137e-5,-1.711340308189392,1.5023412704467771,2.27721643447876,0,6,2022-06-23T00:00:00Z,00,2022-06-23T06:00:00Z,138.72094217292772
296.5665588378906,100278.6171875,77.21742248535156,398,0,1.851851811807137e-5,-0.3973794877529144,1.7543269395828247,2.1503796577453613,0,9,2022-06-23T00:00:00Z,00,2022-06-23T09:00:00Z,102.76291871150823
297.5978088378906,100263.296875,75.45537567138672,418,204.19989013671875,6.111110997153446e-5,0.6575378179550171,1.9113988876342771,2.021336555480957,2,12,2022-06-23T00:00:00Z,00,2022-06-23T12:00:00Z,71.01633797986972
304.1598205566406,100207.8828125,53.71643829345703,418,707.656982421875,6.111110997153446e-5,0.758686363697052,2.0724751949310303,2.0604615211486816,2,15,2022-06-23T00:00:00Z,00,2022-06-23T15:00:00Z,69.89346269678505
310.442626953125,100087.546875,31.516342163085938,472,560.29510498046875,0,0.22229613363742828,2.2793774604797363,2.290191650390625,74,18,2022-06-23T00:00:00Z,00,2022-06-23T18:00:00Z,84.42984783397823
310.85052490234375,99903.7890625,28.03929901123047,472,427.00299072265625,0,-0.4653380215167999,2.539383888244629,2.6639130115509033,74,21,2022-06-23T00:00:00Z,00,2022-06-23T21:00:00Z,100.3841493831744
307.970458984375,99779.9765625,35.460445404052734,460,24,0,-1.1486181020736694,2.778698682785034,3.0067408084869385,100,24,2022-06-23T00:00:00Z,00,2022-06-24T00:00:00Z,112.45851186928309
305.5047607421875,99818.375,42.04179000854492,460,0,0,-1.6489959955215454,2.901135206222534,3.154860258102417,100,27,2022-06-23T00:00:00Z,00,2022-06-24T03:00:00Z,119.61376181372998
303.4344177246094,99914.9921875,47.401912689208984,446,0,0,-1.3654272556304932,2.8020215034484863,3.11700439453125,100,30,2022-06-23T00:00:00Z,00,2022-06-24T06:00:00Z,115.9800100726425
301.3372497558594,99954.6328125,52.57527923583984,446,0,0,0.05966506153345108,2.4712066650390625,2.9564902782440186,100,33,2022-06-23T00:00:00Z,00,2022-06-24T09:00:00Z,88.61691366304741
300.9000244140625,99983.6328125,52.90332794189453,440,66.39412689208984,0,1.587490200996399,2.285113573074341,2.782421588897705,97,36,2022-06-23T00:00:00Z,00,2022-06-24T12:00:00Z,55.21192273477507
303.51104736328125,100047.4375,44.70182800292969,440,230.77078247070313,0,2.0120160579681396,2.565732479095459,2.749488592147827,97,39,2022-06-23T00:00:00Z,00,2022-06-24T15:00:00Z,51.89689117213028
307.2560729980469,100026.5234375,33.87685012817383,453,807.68377685546875,0,0.8546118140220642,3.030754327774048,3.1489415168762207,41,42,2022-06-23T00:00:00Z,00,2022-06-24T18:00:00Z,74.25261470511317
309.7221984863281,99833.25,27.45979881286621,453,615.88055419921875,0,-1.660346508026123,3.379816770553589,4.1150288581848145,41,45,2022-06-23T00:00:00Z,00,2022-06-24T21:00:00Z,116.16273598058962
