ensemble,forecast_datetime_UTC,air_pressure,air_temperature,relative_humidity,eastward_wind,northward_wind,precipitation_flux,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-11-08T03:00:00Z,100578.5546875,21.808557128906273,84.67559814453125,-3.2496654987335205,0.5137072801589966,0.3799999952316284,0,0,378.00091552734375,3,2022-11-08T00:00:00Z,3.2900183925545665,171.0170143616333
1,2022-11-08T06:00:00Z,100618.5546875,20.643518066406273,91.22853088378906,-2.914565324783325,1.291087627410889,0.429999977350235,10,0,376,6,2022-11-08T00:00:00Z,3.1877261949676305,156.10772248345145
1,2022-11-08T09:00:00Z,100586.15625,19.691857910156273,94.9287567138672,-2.549062490463257,0.7655700445175171,0,5,0,367,9,2022-11-08T00:00:00Z,2.661544114484916,163.28320253705948
1,2022-11-08T12:00:00Z,100691.6640625,18.971215820312523,96.0079116821289,-2.7148754596710205,0.6394237875938416,0,3,0,364,12,2022-11-08T00:00:00Z,2.789159647934264,166.74689121840342
1,2022-11-08T15:00:00Z,100849.546875,21.535913085937523,88.2347412109375,-3.4556078910827637,1.3650708198547363,0,16,110,362,15,2022-11-08T00:00:00Z,3.715460165327082,158.44446403059158
1,2022-11-08T18:00:00Z,100755.453125,26.462548828125023,66.00395965576172,-2.7860631942749023,2.722407102584839,0,39,290,373,18,2022-11-08T00:00:00Z,3.895336770382973,135.66208273041218
1,2022-11-08T21:00:00Z,100539.5390625,27.3681579589844,59.52138900756836,-2.6844615936279297,2.5968968868255615,0.01999999955296516,93,390,418,21,2022-11-08T00:00:00Z,3.734997655751299,135.9498746400649
1,2022-11-09T00:00:00Z,100516.4140625,23.6674743652344,74.107421875,-3.088094472885132,0.3511059582233429,0.10000000149011612,95,248,409,24,2022-11-08T00:00:00Z,3.107990165261729,173.51351691180133
1,2022-11-09T03:00:00Z,100621.4609375,22.137658691406273,80.8868179321289,-3.713259220123291,1.5438647270202637,0.01999999955296516,100,0,384.8562316894531,27,2022-11-08T00:00:00Z,4.021419193663847,157.4238856228039
1,2022-11-09T06:00:00Z,100570.0546875,20.814569091796898,79.49201202392578,-1.4361975193023682,3.1363158226013184,0.01999999955296516,100,0,379,30,2022-11-08T00:00:00Z,3.4495130458587426,114.60422900654432
