ensemble,forecast_datetime_UTC,air_pressure,air_temperature,relative_humidity,eastward_wind,northward_wind,precipitation_flux,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-09-01T03:00:00Z,100017.2109375,25.992700195312523,77.24674987792969,1.0063574314117432,-1.2400023937225342,0,80,11,410,3,2022-09-01T00:00:00Z,1.5969850394400242,-50.93801009936191
1,2022-09-01T06:00:00Z,100025.9609375,25.270135498046898,79.34270477294922,-0.5119823813438416,-0.29351806640625,0,89,5,407.190673828125,6,2022-09-01T00:00:00Z,0.5901515179285525,-150.17447342522027
1,2022-09-01T09:00:00Z,99955.1796875,24.771905517578148,80.70429992675781,-0.1194750964641571,-0.05368652194738388,0,92,0,402.190673828125,9,2022-09-01T00:00:00Z,0.13098298100870423,-155.80307835350843
1,2022-09-01T12:00:00Z,99993.5859375,24.342095947265648,81.94564056396484,-0.48560789227485657,0.2142993062734604,0,93,0,402,12,2022-09-01T00:00:00Z,0.5307911243690074,156.18807851240192
1,2022-09-01T15:00:00Z,100077.1015625,28.850000000000023,63.922828674316406,-1.570766568183899,0.985339343547821,0,77,200,408,15,2022-09-01T00:00:00Z,1.8542387207874487,147.90001746362418
1,2022-09-01T18:00:00Z,99963.4921875,32.95000610351565,47.53041458129883,-0.3064599633216858,2.241703987121582,0.20000000298023224,71,463,420.1116943359375,18,2022-09-01T00:00:00Z,2.262554855687686,97.78456297941267
1,2022-09-01T21:00:00Z,99768.6484375,32.2499938964844,50.28700637817383,-2.9368090629577637,-0.515942394733429,1.100000023841858,95,460,463,21,2022-09-01T00:00:00Z,2.981785375736175,-170.03588395161324
1,2022-09-02T00:00:00Z,99686.0703125,29.7983337402344,62.34145736694336,-1.2702856063842771,-1.2740893363952637,1.899999976158142,90,296,456,24,2022-09-01T00:00:00Z,1.7991467863693595,-134.91434536238478
1,2022-09-02T03:00:00Z,99842.6640625,23.450006103515648,92.3511962890625,-0.42106688022613525,-5.595229148864746,6.609999656677246,100,10,417,27,2022-09-01T00:00:00Z,5.611050395953424,-94.30366047712853
1,2022-09-02T06:00:00Z,99871.25,23.650018310546898,92.25594329833984,-2.9370923042297363,-0.47081297636032104,7.900000095367432,99,3,416,30,2022-09-01T00:00:00Z,2.9745883853526367,-170.89301971357224
1,2022-09-02T09:00:00Z,99737.4765625,23.350000000000023,93.6632308959961,-0.9350903034210204,-0.4811035096645355,2.5,90,0,411,33,2022-09-01T00:00:00Z,1.051596149937584,-152.7742015789363
1,2022-09-02T12:00:00Z,99791.3671875,23.2499938964844,94.05607604980467,-0.13265380263328552,-1.4444286823272705,4.800000190734863,95,0,414,36,2022-09-01T00:00:00Z,1.4505072387557276,-95.24722500393973
1,2022-09-02T15:00:00Z,99953.9609375,24.2499938964844,90.06571197509766,-0.6627221703529358,-1.6343237161636353,2.4000000953674316,95,54,418,39,2022-09-01T00:00:00Z,1.763580075951251,-112.07267176387022
1,2022-09-02T18:00:00Z,99974.4296875,24.838739013671898,87.320098876953125,1.4305028915405271,-1.503576636314392,4.200000286102295,96,101,421,42,2022-09-01T00:00:00Z,2.0753508676790804,-46.42666611531295
1,2022-09-02T21:00:00Z,99919.5859375,25.018365478515648,85.91282653808594,0.5157372951507568,-0.17961181700229645,0.699999988079071,100,50,426,45,2022-09-01T00:00:00Z,0.5461184509026272,-19.20129684244255
1,2022-09-03T00:00:00Z,99960.2421875,23.915155029296898,87.87873840332031,0.2850366234779358,2.5766844749450684,1,100,40,424.0150451660156,48,2022-09-01T00:00:00Z,2.5924021216135906,83.68752200302336
1,2022-09-03T03:00:00Z,99996.5859375,23.350000000000023,84.09027099609375,-0.15624022483825684,1.924492120742798,0,100,0,417,51,2022-09-01T00:00:00Z,1.9308238994425726,94.64138842530033
1,2022-09-03T06:00:00Z,100075.3984375,22.950006103515648,83.44535064697266,0.7488134503364563,1.7454736232757568,0,100,1,415,54,2022-09-01T00:00:00Z,1.8993156011985441,66.78052169359401
1,2022-09-03T09:00:00Z,100088.9296875,22.584832763671898,85.6930160522461,0.6234594583511353,1.270927667617798,0,100,0,412,57,2022-09-01T00:00:00Z,1.415612529092586,63.86952604805266
1,2022-09-03T12:00:00Z,100172.3046875,22.2499938964844,88.70323944091797,1.53042471408844,1.3491113185882568,0.20000000298023224,100,0,411,60,2022-09-01T00:00:00Z,2.040171844584575,41.39705995817008
1,2022-09-03T15:00:00Z,100354.6171875,22.449975585937523,91.23052215576172,1.1112890243530271,0.8650903105735779,0.699999988079071,100,20,410,63,2022-09-01T00:00:00Z,1.4083126574364773,37.899210540411104
1,2022-09-03T18:00:00Z,100348.9609375,22.898309326171898,88.85697174072266,-0.4768359363079071,0.5958593487739563,1.7000000476837158,100,60,411,66,2022-09-01T00:00:00Z,0.7631650369847677,128.6685115503899
1,2022-09-03T21:00:00Z,100112.6875,23.801721191406273,84.29718780517578,-0.658154308795929,-0.20133300125598907,0.30000001192092896,100,150,415,69,2022-09-01T00:00:00Z,0.6882601772450525,-162.99084201793207
1,2022-09-04T00:00:00Z,100094.1640625,25.150018310546898,78.6174087524414,-2.0144104957580566,0.09053955227136612,0.30000001192092896,100,186,410.9794921875,72,2022-09-01T00:00:00Z,2.0164441613755932,177.42651992377193
1,2022-09-04T03:00:00Z,100226.015625,22.433740234375023,91.893310546875,-1.483465552330017,1.45599365234375,0,100,10,395.01904296875,75,2022-09-01T00:00:00Z,2.0786023093932844,135.53546519582218
1,2022-09-04T06:00:00Z,100180.21875,22.2499938964844,89.85417938232422,-1.0990692377090454,1.6474579572677612,0.20000000298023224,100,3,396,78,2022-09-01T00:00:00Z,1.9804219020812728,123.70845701624314
1,2022-09-04T09:00:00Z,100049.5234375,21.950006103515648,92.09107971191406,-0.141876220703125,1.913641333580017,0.4000000059604645,100,0,401,81,2022-09-01T00:00:00Z,1.9188934351826075,94.2401172682822
