ensemble,forecast_datetime_UTC,air_pressure,TSOIL,SOILW,WEASD,SNOD,ICETK,air_temperature,relative_humidity,TMAX,TMIN,eastward_wind,northward_wind,precipitation_flux,CSNOW,CICEP,CFRZR,CRAIN,LHTFL,SHTFL,PWAT,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,USWRF,ULWRF,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-04-28T09:00:00Z,99985.4609375,290.5920104980469,0.1850000023841858,0,0,0,14.972558593750025,82.32866668701172,15.883081054687525,14.972558593750025,-1.042382836341858,4.259189128875732,0,0,0,0,0,3.7352294921875,-41.19842529296875,26.399999618530273,27,0,330,0,384.11273193359375,33,2022-04-27T00:00:00Z,4.384889281730306,103.75210546866754
1,2022-04-28T12:00:00Z,100029.6796875,290.14599609375,0.1850000023841858,0,0,0,14.312799072265648,97.6502685546875,15.916894531250025,14.172570800781273,-0.8519677519798279,4.076494216918945,0,0,0,0,0,0.241485595703125,-36.5870361328125,27.600000381469727,48,0,329,0,382.2254638671875,36,2022-04-27T00:00:00Z,4.164571304586723,101.80462920474154
1,2022-04-28T15:00:00Z,100112.4609375,290.2460021972656,0.1850000023841858,0,0,0,19.150018310546898,87.6401596069336,19.156610107421898,14.550012207031273,-0.0866723582148552,5.890649318695068,0.02999999932944774,0,0,0,1,30.2945556640625,12.349682807922363,31.5,98,80,393,12,403.0439453125,39,2022-04-27T00:00:00Z,5.8912869131897825,90.84296344023143
1,2022-04-28T18:00:00Z,99981.8671875,290.7460021972656,0.18400001525878903,0,0,0,22.950006103515648,74.04842376708984,22.922784423828148,14.615197753906273,-0.40672117471694946,7.047458171844482,0.10000000149011612,0,0,0,1,80.48876953125,33.200843811035156,30.700000762939453,99,176,402,26,414.63128662109375,42,2022-04-27T00:00:00Z,7.059184711980605,93.30297618764655
1,2022-04-28T21:00:00Z,99639.53125,291.72979736328125,0.18000000715255737,0,0,0,25.7499938964844,65.64823150634766,25.724237060546898,23.150018310546898,-1.3120336532592771,6.608857154846191,0.10000000149011612,0,0,0,1,247.83975219726565,97.86506652832033,32.10000228881836,96,490,420,71,451.27923583984375,45,2022-04-27T00:00:00Z,6.737835349757857,101.22873442946823
1,2022-04-29T00:00:00Z,99459.5859375,292.514404296875,0.17900000512599945,0,0,0,24.794152832031273,72.24616241455078,26.524255371093773,23.114160156250023,-1.8417943716049192,5.085181713104248,0.10000000149011612,0,0,0,1,207,46.5164794921875,32.900001525878906,98,376,418,56,451.2196350097656,48,2022-04-27T00:00:00Z,5.4084452075033,109.90980469339235
1,2022-04-29T03:00:00Z,99508.2890625,292.8797912597656,0.17800000309944153,0,0,0,23.315148925781273,72.35115814208984,24.715173339843773,23.362573242187523,-1.214870572090149,7.032721996307373,0.01999999955296516,0,0,0,0,18.110313415527344,-47.55990219116211,31.899999618530273,100,10,414,1,437,51,2022-04-27T00:00:00Z,7.13688231542851,99.80085875729374
1,2022-04-29T06:00:00Z,99565.9453125,292.89202880859375,0.17800000309944153,0,0,0,20.515161132812523,86.598785400390625,24.680352783203148,20.452569580078148,-0.7245776057243347,7.46613883972168,0,0,0,0,0,11.029296875,-51.3978385925293,31.30000114440918,100,4,391,1,429.0558471679687,54,2022-04-27T00:00:00Z,7.501216026799774,95.54311075177043
1,2022-04-29T09:00:00Z,99393.1328125,292.7920227050781,0.17800000309944153,0,0,0,19.950006103515648,86.63153076171875,20.519677734375023,19.2499938964844,0.5577954053878784,8.617631912231445,0.00999999977648258,0,0,0,0,3.51458740234375,-47.52436447143555,28.600000381469727,57,0,364,0,411.2254638671875,57,2022-04-27T00:00:00Z,8.635665318259019,86.29656936606607
1,2022-04-29T12:00:00Z,99427.640625,292.7920227050781,0.17800000309944153,0,0,0,20.698297119140648,82.20000457763672,20.715173339843773,19.289208984375023,1.2704150676727295,7.986965179443359,0,0,0,0,0,6.336326599121094,-37.26264572143555,28.30000114440918,75,0,385,0,415.0558471679687,60,2022-04-27T00:00:00Z,8.087370847303257,80.96218577351243
1,2022-04-29T15:00:00Z,99495.0546875,292.89202880859375,0.17800000309944153,0,0,0,21.450006103515648,81.18907928466797,21.415155029296898,20.698297119140648,2.064702033996582,8.497990608215332,0.07000000029802322,0,0,0,1,55.123077392578125,-14.948657035827637,30.30000114440918,100,70,413,10,423.0003051757813,63,2022-04-27T00:00:00Z,8.745218057115878,76.3438234459119
1,2022-04-29T18:00:00Z,99434.6484375,293.2460021972656,0.17600001394748688,0,0,0,23.5017028808594,74.90471649169922,23.450006103515648,20.698297119140648,1.61187744140625,8.797624588012695,0.10000000149011612,0,0,0,1,99.970703125,5.009936809539795,31.100000381469727,100,155,416,22,429,66,2022-04-27T00:00:00Z,8.944067714285257,79.6175717156831
1,2022-04-29T21:00:00Z,99223.1484375,293.8052062988281,0.1730000078678131,0,0,0,26.279168701171898,66.390350341796875,26.301721191406273,23.579156494140648,1.9116015434265137,8.444619178771973,0.02999999932944774,0,0,0,1,222.44189453125,63.17165756225586,33.79999923706055,84,410,420.70855712890625,58,448.3253784179687,69,2022-04-27T00:00:00Z,8.658280056415018,77.24497012025014
1,2022-04-30T00:00:00Z,98984.625,294.51519775390625,0.17000000178813934,0,0,0,26.711785888671898,68.09007263183594,27.801721191406273,23.579156494140648,0.3969165086746216,6.510380744934082,0,0,0,0,0,237.67498779296875,43.921241760253906,35.70000076293945,52,423,408,64,455,72,2022-04-27T00:00:00Z,6.522468869904011,86.5111830029992
1,2022-04-30T03:00:00Z,99084.078125,294.69061279296875,0.17000000178813934,0,0,0,24.449975585937523,67.03435516357422,26.349969482421898,24.513482666015648,-0.5540502667427063,8.774819374084473,0.1599999964237213,0,0,0,0,24.1351318359375,-69.69976043701172,33.60000228881836,18,20,386,4,440.3253784179687,75,2022-04-27T00:00:00Z,8.792293599845598,93.61291267577148
1,2022-04-30T06:00:00Z,99156.6796875,294.5459899902344,0.1710000038146973,0,0,0,21.373803710937523,85.70903015136719,26.350000000000023,21.3334899902344,0.838916003704071,10.082338333129885,0.30000001192092896,0,0,0,0,21.991058349609375,-70.3697509765625,26.30000114440918,8,10,378,2,434.3253784179687,78,2022-04-27T00:00:00Z,10.117179761424184,85.24357573842477
1,2022-04-30T09:00:00Z,99096.0859375,294.2460021972656,0.1710000038146973,0,0,0,20.455590820312523,90.5029525756836,21.268243408203148,20.261163330078148,1.9052832126617432,8.353839874267578,0,0,0,0,0,6.630224704742432,-48.47370529174805,25.899999618530273,50,0,367,0,416.86041259765625,81,2022-04-27T00:00:00Z,8.56835718007563,77.15215505722817
1,2022-04-30T12:00:00Z,99362.1484375,294.0459899902344,0.1720000058412552,0,0,0,20.261193847656273,93.2467041015625,21.2492614746094,20.206018066406273,2.288144588470459,2.887216806411743,0.800000011920929,0,0,0,1,11.424487113952637,-36.688209533691406,32.79999923706055,70,0,387,0,418,84,2022-04-27T00:00:00Z,3.6839688577637393,51.60286741182334
1,2022-04-30T15:00:00Z,99453.4453125,293.84600830078125,0.1730000078678131,0,0,0,21.454949951171898,89.60619354248047,21.455590820312523,20.255578613281273,1.8088281154632568,4.513364315032959,0.10000000149011612,0,0,0,1,40.536529541015625,-9.2481689453125,30.200000762939453,100,40,415.5608520507813,6,421,87,2022-04-27T00:00:00Z,4.862336536224461,68.16049042431696
1,2022-04-30T18:00:00Z,99468.8359375,294.14599609375,0.1720000058412552,0,0,0,24.361199951171898,78.61065673828125,24.3566833496094,20.255578613281273,1.95880126953125,5.341997146606445,0.20000000298023224,0,0,0,1,92.0017547607422,17.280139923095703,30.700000762939453,99,155,417.76568603515625,22,430,90,2022-04-27T00:00:00Z,5.689801044664799,69.86304438420603
1,2022-04-30T21:00:00Z,99311.234375,294.9805908203125,0.1690000146627426,0,0,0,27.3779235839844,65.210418701171875,27.578302001953148,24.561151123046898,1.400810480117798,3.9598681926727295,0.14000000059604645,0,0,0,1,289.2275390625,149.1742401123047,31.30000114440918,56,610,415,84,467.0558471679687,93,2022-04-27T00:00:00Z,4.200336427543518,70.51867535507127
1,2022-05-01T00:00:00Z,99250.984375,295.3551940917969,0.1680000126361847,0,0,0,25.576318359375023,75.24321746826172,27.7946716308594,24.566308593750023,0.23548339307308197,3.873613119125366,0.30000001192092896,0,0,0,1,227.0109100341797,89.78192138671875,33.400001525878906,61,462,412,67,463,96,2022-04-27T00:00:00Z,3.8807642320905504,86.52117540012877
1,2022-05-01T03:00:00Z,99407.6015625,295.0851745605469,0.1680000126361847,0,0,0,21.811425781250023,85.72258758544922,25.254449462890648,21.728906250000023,-0.5719201564788818,0.21787352859973907,0.1899999976158142,0,0,0,0,6.366784572601318,-24.4842529296875,36.29999923706055,36,20,380,5,426.0223083496094,99,2022-04-27T00:00:00Z,0.6120143297761336,159.14561341182923
1,2022-05-01T06:00:00Z,99551.2421875,294.64599609375,0.2150000035762787,0,0,0,20.324273681640648,92.46166229248048,25.295037841796898,20.319116210937523,-2.257951498031616,0.2204614281654358,3.900000095367432,0,0,0,1,3.9150025844573975,-22.958911895751953,42.10000228881836,57,10,379,2,419.1488952636719,102,2022-04-27T00:00:00Z,2.2686886539963926,174.42344172990255
1,2022-05-01T09:00:00Z,99470.40625,294.34600830078125,0.22100001573562625,0,0,0,20.058923339843773,96.7179183959961,20.670770263671898,20.050012207031273,-1.4706432819366455,2.3805150985717773,1.209999918937683,0,0,0,1,4.711181640625,-16.05006217956543,38.400001525878906,100,0,396,0,416,105,2022-04-27T00:00:00Z,2.7981500669609534,121.70709387367037
1,2022-05-01T12:00:00Z,99563.1796875,294.0459899902344,0.21800000965595245,0,0,0,19.6433044433594,98.0440902709961,20.670770263671898,19.612725830078148,-1.636776089668274,2.610461473464966,1.2000000476837158,0,0,0,1,-0.42534181475639343,-14.8870849609375,36.400001525878906,100,0,390.86431884765625,0,415.2543029785156,108,2022-04-27T00:00:00Z,3.0811596959837453,122.08797589348987
1,2022-05-01T15:00:00Z,99727.8359375,293.9920349121094,0.21700000762939453,0,0,0,22.217431640625023,89.70665740966797,22.233026123046898,19.7499938964844,-0.5546911358833313,4.954413890838623,0.10000000149011612,0,0,0,1,59.42719650268555,8.373682022094727,36.20000076293945,97,110,412,15,425,111,2022-04-27T00:00:00Z,4.985368517768997,96.38817426394928
1,2022-05-01T18:00:00Z,99711.75,294.4460144042969,0.21300001442432404,0,0,0,27.303979492187523,69.737579345703125,27.291528320312523,19.734033203125023,-0.836901843547821,4.989941120147705,0.20000000298023224,0,0,0,1,134.64248657226565,39.45109939575195,38,98,254,414,35,436.15771484375,114,2022-04-27T00:00:00Z,5.059636061840286,99.52090883532755
1,2022-05-01T21:00:00Z,99435.8359375,295.5335998535156,0.20600001513957977,0,0,0,29.042016601562523,62.202388763427734,29.666467285156273,27.442010498046898,-1.420351505279541,4.976840496063232,0.7599999904632568,0,0,0,1,375.9491271972656,130.8159942626953,38.20000076293945,90,700,423.2703857421875,92,482,117,2022-04-27T00:00:00Z,5.175552117581735,105.9283335648205
1,2022-05-02T00:00:00Z,99337.6796875,295.943603515625,0.21800000965595245,0,0,0,26.004022216796898,76.5094223022461,29.766473388671898,25.9580017089844,-2.029533624649048,3.8894505500793457,3.200000047683716,0,0,0,1,309.5228576660156,61.8522834777832,36.5,95,528,416.2703857421875,72,472,120,2022-04-27T00:00:00Z,4.387121187646134,117.55576505807473
1,2022-05-02T03:00:00Z,99438.609375,295.74359130859375,0.2160000056028366,0,0,0,22.619989013671898,81.50605773925781,25.803979492187523,22.653497314453148,-3.2745165824890137,4.980446815490723,0.08999999612569809,0,0,0,0,41.657264709472656,-66.22502899169922,34.60000228881836,95,20,384,4,431,123,2022-04-27T00:00:00Z,5.960478951470864,123.32389810171873
1,2022-05-02T06:00:00Z,99442.6171875,295.2919921875,0.21400001645088196,0,0,0,20.7094665527344,86.4944839477539,25.857995605468773,20.641473388671898,-1.480410099029541,5.492800235748291,0.10000000149011612,0,0,0,0,36.89152908325195,-66.6080322265625,32.70000076293945,93,10,377.4051513671875,2,425.5399169921875,126,2022-04-27T00:00:00Z,5.6888020260108485,105.08384710988777
1,2022-05-02T09:00:00Z,99345.40625,294.9460144042969,0.2120000123977661,0,0,0,21.228479003906273,89.79827117919922,21.268975830078148,19.9689880371094,-0.5299267172813416,6.230461120605469,0.04999999701976776,0,0,0,1,15.629223823547363,-34.1295051574707,38.5,68,0,390.4051513671875,0,416.4051513671875,129,2022-04-27T00:00:00Z,6.252956748696166,94.86154451774549
1,2022-05-02T12:00:00Z,99351.8203125,294.7460021972656,0.2110000103712082,0,0,0,22.179772949218773,86.86578369140625,22.150018310546898,19.9284606933594,-0.00978515576571226,6.813571453094482,0.20000000298023224,0,0,0,1,20.97735023498535,-33.0974235534668,40.20000076293945,84,0,405,0,420.4051513671875,132,2022-04-27T00:00:00Z,6.813578479455375,90.08228397481044
1,2022-05-02T15:00:00Z,99467,294.7460021972656,0.21000000834465027,0,0,0,23.2499938964844,85.5999984741211,23.244409179687523,22.2499938964844,0.5854247808456421,6.643090724945068,0.5,0,0,0,1,68.53265380859375,-30.964038848876953,42.20000076293945,100,60,422,8,431.2154541015625,135,2022-04-27T00:00:00Z,6.668836221851558,84.96379892767531
1,2022-05-02T18:00:00Z,99408.671875,294.84600830078125,0.20900000631809235,0,0,0,24.450006103515648,81.42250061035156,24.444421386718773,22.244409179687523,0.12779052555561066,7.975507736206055,0.699999988079071,0,0,0,1,92.04791259765624,-28.968969345092773,39,100,97,423,13,433.7296142578125,138,2022-04-27T00:00:00Z,7.97653145600921,89.08203571123225
1,2022-05-02T21:00:00Z,99214.78125,295.49200439453125,0.203000009059906,0,0,0,27.455590820312523,69.24817657470703,27.650018310546898,24.955590820312523,1.390407681465149,10.052559852600098,0.04999999701976776,0,0,0,1,299.0517578125,90.51360321044922,36.79999923706055,84,540,425,76,460.8323364257813,141,2022-04-27T00:00:00Z,10.148260595332808,82.12516680912786
1,2022-05-03T00:00:00Z,99110.875,295.9706115722656,0.1970000118017197,0,0,0,27.064904785156273,71.792694091796875,27.950006103515648,24.9555603027344,1.4882616996765137,7.483335018157959,0,0,0,0,0,274.07275390625,58.99850082397461,36.20000076293945,63,480,416,71,462.540771484375,144,2022-04-27T00:00:00Z,7.629890292836012,78.75196047512156
1,2022-05-03T03:00:00Z,99203.375,296.0260009765625,0.19600000977516177,0,0,0,24.805200195312523,76.97139739990234,26.872338867187523,24.749139404296898,1.8506006002426147,6.112922191619873,0.14000000059604645,0,0,0,0,25.06036376953125,-61.33736801147461,36,5,20,392,5,443.2703857421875,147,2022-04-27T00:00:00Z,6.386903811896421,73.15705531358118
1,2022-05-03T06:00:00Z,99351.9140625,295.84600830078125,0.1970000118017197,0,0,0,22.381555175781273,86.74732971191406,26.885766601562523,22.419122314453148,0.7539111375808716,6.217954158782959,0.800000011920929,0,0,0,1,20.67688751220703,-58.33529281616211,31.5,14,11,389,2,437,150,2022-04-27T00:00:00Z,6.2634923105321025,83.08677753981104
1,2022-05-03T09:00:00Z,99276.0234375,295.4460144042969,0.19600000977516177,0,0,0,21.250054931640648,94.80937957763672,22.357995605468773,21.2956481933594,1.5862280130386353,5.034865379333496,0,0,0,0,0,8.283973693847656,-51.94684982299805,27.700000762939453,0,0,368.5049743652344,0,421,153,2022-04-27T00:00:00Z,5.278824556410217,72.51303199958647
1,2022-05-03T12:00:00Z,99401.25,295.14599609375,0.19600000977516177,0,0,0,20.8579040527344,97.29509735107422,22.2878356933594,20.796166992187523,1.551186442375183,4.034794807434082,0,0,0,0,0,0,-41.1129150390625,30.30000114440918,22,1,369.0558471679687,0,419.189697265625,156,2022-04-27T00:00:00Z,4.322701529958506,68.97062565344275
1,2022-05-03T15:00:00Z,99583.8984375,295.14599609375,0.19500000774860385,0,0,0,23.7499938964844,87.86784362792969,23.774743652343773,21.057885742187523,3.4452905654907227,3.7862424850463863,0.10000000149011612,0,0,0,1,44.448219299316406,-3.9467408657073975,32.900001525878906,92,70,424,10,432,159,2022-04-27T00:00:00Z,5.119146338622253,47.69937924607056
1,2022-05-03T18:00:00Z,99552.515625,295.4460144042969,0.1940000057220459,0,0,0,26.2783142089844,77.79096984863281,26.2927185058594,21.057885742187523,2.046689510345459,3.779003858566284,0.20000000298023224,0,0,0,1,81.5595474243164,7.961328029632568,32.400001525878906,96,136,429,19,440.5079650878906,162,2022-04-27T00:00:00Z,4.29765146502331,61.560247185281085
1,2022-05-03T21:00:00Z,99316.9375,296.1860046386719,0.18900001049041748,0,0,0,29.176538085937523,64.74384307861328,29.2587829589844,26.4765563964844,0.3992626965045929,4.240160942077637,0.10000000149011612,0,0,0,1,244.48330688476565,72.25300598144531,32.400001525878906,95,450,443,65,473.5400695800781,165,2022-04-27T00:00:00Z,4.258917176412431,84.62076679388899
1,2022-05-04T00:00:00Z,99198.78125,296.7460021972656,0.18700000643730164,0,0,0,28.452203369140648,71.30281829833984,29.7587829589844,26.476098632812523,-1.4903783798217771,4.380275726318359,0.10000000149011612,0,0,0,1,219.46963500976565,42.79376220703125,31.899999618530273,75,393,434,60,474.5399169921875,168,2022-04-27T00:00:00Z,4.626882660454447,108.79074957794266
1,2022-05-04T03:00:00Z,99277.1484375,296.6813659667969,0.18700000643730164,0,0,0,24.550012207031273,81.42955017089844,28.150018310546898,24.532067871093773,-2.09701156616211,5.630285739898682,0,0,0,0,0,15.11981201171875,-47.978981018066406,29.399999618530273,100,20,394,3,444.5399169921875,171,2022-04-27T00:00:00Z,6.008125749476629,110.42795061431485
1,2022-05-04T06:00:00Z,99290.84375,296.4460144042969,0.1860000044107437,0,0,0,23.549981689453148,82.64287567138672,28.071710205078148,23.512078857421898,-1.4707763195037842,6.173837661743164,0,0,0,0,0,9.39508056640625,-50.01333236694336,30.700000762939453,99,9,388,2,438.5399169921875,174,2022-04-27T00:00:00Z,6.346609681993324,103.39965505975309
1,2022-05-04T09:00:00Z,99192.3046875,296.14599609375,0.1860000044107437,0,0,0,21.907373046875023,90.46704864501952,23.450067138671898,21.906121826171898,-0.7990502715110779,6.828742504119873,0,0,0,0,0,4.048803806304932,-43.10371017456055,26.5,100,0,381.15667724609375,0,429.0001525878906,177,2022-04-27T00:00:00Z,6.87533312094587,96.67398985684315
1,2022-05-04T12:00:00Z,99291.7890625,295.84600830078125,0.1860000044107437,0,0,0,22.5060974121094,89.89166259765625,23.450067138671898,21.5060974121094,-0.18297119438648224,6.149968147277832,0,0,0,0,0,3.4347169399261475,-36.37214279174805,29,99,0,388,0,427.0001525878906,180,2022-04-27T00:00:00Z,6.15268938518004,91.70413657947184
1,2022-05-04T15:00:00Z,99376.0078125,295.84600830078125,0.18400001525878903,0,0,0,24.391015625000023,80.47236633300781,24.394708251953148,22.5060974121094,-0.1218237280845642,8.045538902282715,0.02999999932944774,0,0,0,1,69.32147979736328,10.372448921203612,31.399999618530273,99,120,425,18,438,183,2022-04-27T00:00:00Z,8.04646116307467,90.86749342467753
1,2022-05-04T18:00:00Z,99305.7109375,296.20001220703125,0.1810000091791153,0,0,0,26.950006103515648,73.0486068725586,27.009790039062523,22.550012207031273,-0.4734814465045929,7.790744304656982,0.05999999865889549,0,0,0,1,142.6336669921875,52.6837043762207,37.60000228881836,100,275,428,40,447.15667724609375,186,2022-04-27T00:00:00Z,7.805118929313588,93.47786564086564
1,2022-05-04T21:00:00Z,99119.9296875,296.87139892578125,0.1770000010728836,0,0,0,29.606072998046898,62.250091552734375,29.606072998046898,26.950006103515648,-0.0423901341855526,7.129916667938232,0.01999999955296516,0,0,0,0,273.634033203125,76.70710754394531,45.5,100,480,442,70,473.0188598632813,189,2022-04-27T00:00:00Z,7.1300426797614405,90.34064173234637
1,2022-05-05T00:00:00Z,98946.3359375,297.36138916015625,0.17400000989437103,0,0,0,28.123681640625023,69.66041564941406,30.223687744140648,26.950006103515648,0.01713867112994194,4.508654594421387,1.399999976158142,0,0,0,1,251.1503448486328,39.3871955871582,45.70000076293945,100,419,432.830322265625,61,473.30078125,192,2022-04-27T00:00:00Z,4.508687168771546,89.78220358824852
1,2022-05-05T03:00:00Z,99054.7421875,297.3668212890625,0.17500001192092896,0,0,0,24.914392089843773,70.68709564208984,27.914392089843773,24.959252929687523,-1.0390844345092771,3.0094897747039795,1.8600000143051147,0,0,0,1,41.148216247558594,-58.92631912231445,42.900001525878906,100,10,416,1,446,195,2022-04-27T00:00:00Z,3.183822414345259,109.04822189179943
1,2022-05-05T06:00:00Z,99453.15625,296.9460144042969,0.23800000548362732,0,0,0,19.101220703125023,97.1698989868164,27.950006103515648,19.109246826171898,-2.800226926803589,-6.759081840515137,12.100000381469728,0,0,0,1,30.10108184814453,-38.27289962768555,47.70000076293945,100,5,409,1,436,198,2022-04-27T00:00:00Z,7.316177838760985,-112.5037880838239
1,2022-05-05T09:00:00Z,99170.2421875,296.14599609375,0.2720000147819519,0,0,0,17.906091308593773,94.60491180419922,19.106072998046898,17.801232910156273,-4.320512771606445,-1.1681395769119265,11.699999809265137,0,0,0,1,33.43537521362305,-11.253931045532228,34.70000076293945,100,0,398,0,408.0439453125,201,2022-04-27T00:00:00Z,4.475643046620495,-164.87063633618882
1,2022-05-05T12:00:00Z,99441.7421875,295.14599609375,0.25699999928474426,0,0,0,17.006097412109398,95.8708953857422,19.106072998046898,16.701226806640648,-0.7614843845367432,-0.37877196073532104,12.100000381469728,0,0,0,1,16.828638076782227,-9.585596084594728,34.900001525878906,78,1,375,0,401.50103759765625,204,2022-04-27T00:00:00Z,0.8504861351795114,-153.55366720360036
1,2022-05-05T15:00:00Z,99626.6484375,294.7460021972656,0.24900001287460327,0,0,0,18.957299804687523,90.01984405517578,18.957299804687523,17.557275390625023,-0.1762719750404358,-1.1112841367721558,0.09999999403953552,0,0,0,1,41.801361083984375,7.638110637664795,33.900001525878906,86,60,394,9,410,207,2022-04-27T00:00:00Z,1.125177426820362,-99.01317009935524
1,2022-05-05T18:00:00Z,99580.6484375,294.9460144042969,0.23900000751018524,0,0,0,23.007379150390648,76.02616882324219,23.107385253906273,17.557275390625023,-0.3519580066204071,-4.673747539520264,0.10000000149011612,0,0,0,1,133.16859436035156,59.5301513671875,31.899999618530273,89,259,397,37,423.0439453125,210,2022-04-27T00:00:00Z,4.68698095810042,-94.30654805046551
1,2022-05-05T21:00:00Z,99496.3359375,295.2460021972656,0.2290000170469284,0,0,0,23.292626953125023,71.54961395263672,23.792626953125023,22.630151367187523,-1.9199559688568115,-3.8164548873901367,0,0,0,0,0,276.2104187011719,145.83909606933594,32,96,560,413.22406005859375,81,450.02197265625,213,2022-04-27T00:00:00Z,4.2721843159949175,-116.70574061187742
1,2022-05-06T00:00:00Z,99446.6875,295.2259826660156,0.2240000069141388,0,0,0,21.747430419921898,76.99922943115234,23.8386169433594,21.750665283203148,-2.647282600402832,-4.170144081115723,0.10000000149011612,0,0,0,1,209.6890869140625,86.5916748046875,33.70000076293945,98,402,407,60,443.0439453125,216,2022-04-27T00:00:00Z,4.939454101786965,-122.40811612069432
1,2022-05-06T03:00:00Z,99513.578125,294.69061279296875,0.22300000488758087,0,0,0,17.893304443359398,88.7992172241211,21.440789794921898,17.893304443359398,-1.4712426662445068,-3.5333006381988525,0.4599999785423279,0,0,0,1,19.116180419921875,-27.92188835144043,34.5,96,20,359.56085205078125,4,409.39410400390625,219,2022-04-27T00:00:00Z,3.8273709492123524,-112.60651723136058
1,2022-05-06T06:00:00Z,99700.96875,294.02056884765625,0.24400001764297485,0,0,0,16.274346923828148,93.70519256591795,21.464776611328148,16.345056152343773,-0.7653857469558716,-3.288400888442993,3,0,0,0,1,19.776386260986328,-25.187402725219727,38,98,10,364,2,403.7626953125,222,2022-04-27T00:00:00Z,3.3762991195621077,-103.10249395274987
