ensemble,forecast_datetime_UTC,air_pressure,air_temperature,relative_humidity,eastward_wind,northward_wind,precipitation_flux,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-12-13T03:00:00Z,99427.9765625,18.167077636718773,89.86119079589844,-4.669929027557373,7.218532562255859,1.0299999713897705,99,0,391,3,2022-12-13T00:00:00Z,8.597409463016817,122.90028472286188
1,2022-12-13T06:00:00Z,99333.1171875,18.834069824218773,88.255523681640625,-4.376074314117432,8.045477867126465,1.399999976158142,99,0,396.5948486328125,6,2022-12-13T00:00:00Z,9.158588347179938,118.54253271688926
1,2022-12-13T09:00:00Z,99135.3671875,18.9077087402344,89.38268280029297,-3.679887533187866,8.450148582458496,0.02999999932944774,78,0,388,9,2022-12-13T00:00:00Z,9.2166470759456125,113.53225804201075
1,2022-12-13T12:00:00Z,99099.2734375,19.470330810546898,89.8753890991211,-0.7768212556838989,8.161733627319336,0.20000000298023224,87,0,397,12,2022-12-13T00:00:00Z,8.198618607216558,95.4369460036929
1,2022-12-13T15:00:00Z,99180.6328125,20.083612060546898,89.81127166748047,1.1964868307113647,7.559636116027832,1.7000000476837158,100,10,408,15,2022-12-13T00:00:00Z,7.653736273403865,81.00622489371135
1,2022-12-13T18:00:00Z,99128.875,22.524987792968773,67.835113525390625,7.446635723114014,3.7252659797668457,5.5,100,160,393,18,2022-12-13T00:00:00Z,8.326463247547904,26.577041264938615
1,2022-12-13T21:00:00Z,99011.75,20.696679687500023,49.31553649902344,4.325182914733887,-0.9824169874191284,0.28999999165534973,98,300,383.13568115234375,21,2022-12-13T00:00:00Z,4.435352340353086,-12.79697091849813
1,2022-12-14T00:00:00Z,99109.453125,18.2477966308594,55.1405029296875,2.3475635051727295,-0.4555078148841858,0.30000001192092896,99,170,386,24,2022-12-13T00:00:00Z,2.391347273032388,-10.980895059958721
1,2022-12-14T03:00:00Z,99199.671875,16.834497070312523,52.22267532348633,2.699025869369507,0.3994165062904358,0,84,0,371,27,2022-12-13T00:00:00Z,2.728419723763754,8.417846020570558
1,2022-12-14T06:00:00Z,99196.6953125,14.208673095703148,53.028194427490234,2.8503758907318115,-0.2566455006599426,0,57,0,340,30,2022-12-13T00:00:00Z,2.861906642690177,-5.144991217333855
1,2022-12-14T09:00:00Z,99184.1484375,14.683221435546898,45.76005172729492,2.534191846847534,0.6132543683052063,0,98,0,367,33,2022-12-13T00:00:00Z,2.607337576316871,13.603606146371222
1,2022-12-14T12:00:00Z,99281.625,13.551293945312525,47.0252799987793,3.0681591033935547,-1.1275585889816284,0.10000000149011612,99,0,364,36,2022-12-13T00:00:00Z,3.2687900904345297,-20.178546546961407
1,2022-12-14T15:00:00Z,99435.5,13.054193115234398,51.097068786621094,2.615427255630493,-0.6914746165275574,0.02999999932944774,100,10,351,39,2022-12-13T00:00:00Z,2.7052905342673985,-14.809192480503059
1,2022-12-14T18:00:00Z,99503.9765625,15.835809326171898,33.42036056518555,6.583757400512695,-3.412670850753784,0,69,200,327,42,2022-12-13T00:00:00Z,7.415671503268618,-27.399829611065144
1,2022-12-14T21:00:00Z,99371.140625,15.865319824218773,31.892044067382813,5.906383991241455,-2.4845385551452637,0,0,540,271.5399169921875,45,2022-12-13T00:00:00Z,6.40767537286313,-22.814205624933994
1,2022-12-15T00:00:00Z,99534.9296875,11.666131591796898,46.48454666137695,2.434155225753784,-2.2208569049835205,0,0,340,270.5399169921875,48,2022-12-13T00:00:00Z,3.295044317680331,-42.3764727346669
1,2022-12-15T03:00:00Z,99788.015625,9.322778320312525,50.97503280639648,0.5445238947868347,-2.911491632461548,0,0,0,260,51,2022-12-13T00:00:00Z,2.9619739698193555,-79.40659687674223
1,2022-12-15T06:00:00Z,99911.765625,8.051232910156273,51.230133056640625,1.279811978340149,-1.145532250404358,0,0,0,257,54,2022-12-13T00:00:00Z,1.717603806650241,-41.83104160122636
1,2022-12-15T09:00:00Z,99919.9453125,7.522760009765648,49.36576461791992,1.3864355087280271,-0.39075925946235657,0,0,0,253,57,2022-12-13T00:00:00Z,1.4404500056293215,-15.740199804979506
1,2022-12-15T12:00:00Z,100093.671875,6.828302001953148,51.400001525878906,1.4325000047683716,-2.012326717376709,0,0,0,252,60,2022-12-13T00:00:00Z,2.4701245072120366,-54.554360726235345
1,2022-12-15T15:00:00Z,100336.78125,8.532678222656273,52.400001525878906,0.24445556104183197,-3.400527238845825,0,0,60,249,63,2022-12-13T00:00:00Z,3.4093025714149645,-85.88822021238286
1,2022-12-15T18:00:00Z,100282.03125,12.479882812500025,35.073326110839844,1.317956566810608,-2.1150097846984863,0,0,270,254,66,2022-12-13T00:00:00Z,2.4920425159634703,-58.0711327485248
1,2022-12-15T21:00:00Z,100098.171875,13.716271972656273,33.96952438354492,2.007944345474243,-0.7497802376747131,0,48,500,274,69,2022-12-13T00:00:00Z,2.1433643879027047,-20.475977975313743
1,2022-12-16T00:00:00Z,100097.5234375,9.854882812500025,45.56454086303711,1.353864669799805,-0.9955785870552064,0,24,320,271,72,2022-12-13T00:00:00Z,1.6805136914452605,-36.32929420912693
1,2022-12-16T03:00:00Z,100216.984375,8.327447509765648,50.32966232299805,-0.5951757431030273,-1.9061156511306765,0,0,0,260,75,2022-12-13T00:00:00Z,1.9968753192584567,-107.34073122683937
1,2022-12-16T06:00:00Z,100276.03125,6.313867187500023,60.06594467163086,-1.8471630811691284,-1.988198161125183,0,0,0,259,78,2022-12-13T00:00:00Z,2.7138429166655516,-132.89405090359975
1,2022-12-16T09:00:00Z,100239.4375,5.351708984375023,60.96159744262695,-2.022651433944702,-1.149804711341858,0,4,0,254.98880004882813,81,2022-12-13T00:00:00Z,2.3266219498368215,-150.38332459549247
1,2022-12-16T12:00:00Z,100226.1171875,4.898126220703148,57.95930099487305,-1.932586669921875,-1.2060693502426147,0,21,0,256,84,2022-12-13T00:00:00Z,2.2780462054915316,-148.03295044025407
1,2022-12-16T15:00:00Z,100398.78125,6.942498779296898,54.11366653442383,-2.2045812606811523,-0.4788842797279358,0,7,60,256.94415283203125,87,2022-12-13T00:00:00Z,2.2559939468706567,-167.74447118179964
1,2022-12-16T18:00:00Z,100330.578125,10.919946289062525,40.676326751708984,-2.9924559593200684,-0.603222668170929,0,52,230,270,90,2022-12-13T00:00:00Z,3.052649710639176,-168.6029860407767
1,2022-12-16T21:00:00Z,100107.75,12.091271972656273,41.65776824951172,-2.3835339546203613,-1.131940841674805,0,92,450,297,93,2022-12-13T00:00:00Z,2.6386595426238006,-154.59694577952305
1,2022-12-17T00:00:00Z,100191.7265625,8.678125000000023,54.33230209350586,-0.7265661358833313,-3.640085458755493,0,91,280,296,96,2022-12-13T00:00:00Z,3.711889073888877,-101.2879708128297
1,2022-12-17T03:00:00Z,100372.6171875,6.475701904296898,57.91781234741211,-2.0865306854248047,-3.144785165786743,0,16,0,264,99,2022-12-13T00:00:00Z,3.774027562190247,-123.56384034491516
1,2022-12-17T06:00:00Z,100445.9609375,7.408502197265648,50.38302993774414,-2.769573926925659,-3.615715265274048,0,54,0,288,102,2022-12-13T00:00:00Z,4.554551198114058,-127.4514759940158
1,2022-12-17T09:00:00Z,100407.8515625,7.377252197265648,48.07786178588867,-2.380943536758423,-2.027717351913452,0,100,0,332.341552734375,105,2022-12-13T00:00:00Z,3.1273838562739003,-139.5808081620661
1,2022-12-17T12:00:00Z,100447.578125,6.918389892578148,48.638309478759766,-2.127901554107666,-2.8882079124450684,0,100,0,331,108,2022-12-13T00:00:00Z,3.587437800085755,-126.38111623867522
1,2022-12-17T15:00:00Z,100690.0234375,6.369592285156273,46.44537734985352,-2.94234848022461,-2.939216136932373,0,61,50,280,111,2022-12-13T00:00:00Z,4.158894814573186,-135.0305139950584
1,2022-12-17T18:00:00Z,100681.6171875,9.804223632812525,40.127742767333984,-2.9719128608703613,-3.45379376411438,0,57,230,277.09979248046875,114,2022-12-13T00:00:00Z,4.556419363671657,-130.71126424001886
1,2022-12-17T21:00:00Z,100456.2890625,10.550225830078148,39.43449783325195,-2.3863940238952637,-2.841359853744507,0,57,450,289,117,2022-12-13T00:00:00Z,3.710552823469036,-130.02614170560912
1,2022-12-18T00:00:00Z,100437.9609375,7.271264648437523,49.279632568359375,-2.0294189453125,-1.5717504024505615,0,44,290,277.00018310546875,120,2022-12-13T00:00:00Z,2.566893177207965,-142.24282804224674
1,2022-12-18T03:00:00Z,100604.375,6.783441162109398,48.76660919189453,-2.183702230453491,-1.8578978776931765,0,82,0,290.99542236328125,123,2022-12-13T00:00:00Z,2.86711352325372,-139.60880222170027
1,2022-12-18T06:00:00Z,100629.4453125,7.066217041015648,48.14872741699219,-2.273942708969116,-0.543627917766571,0,88,0,307,126,2022-12-13T00:00:00Z,2.338021975227996,-166.55474534049952
1,2022-12-18T09:00:00Z,100557.578125,7.191400146484398,48.901519775390625,-2.507741689682007,-0.02961425669491291,0,95,0,326,129,2022-12-13T00:00:00Z,2.5079165429433172,-179.32341793382764
1,2022-12-18T12:00:00Z,100556.3359375,7.186700439453148,50.23582077026367,-2.475895881652832,0.17094238102436066,0,95,0,328,132,2022-12-13T00:00:00Z,2.4817900222250335,176.05041606456908
1,2022-12-18T15:00:00Z,100716.96875,7.869714355468773,52.412960052490234,-3.39397931098938,0.8042235970497131,0,100,10,335.7654724121094,135,2022-12-13T00:00:00Z,3.4879608881803024,166.66929244895357
1,2022-12-18T18:00:00Z,100667.296875,8.964532470703148,52.81780624389648,-3.0948071479797363,1.4119237661361694,0,100,40,339,138,2022-12-13T00:00:00Z,3.4016701786867305,155.47641359386373
1,2022-12-18T21:00:00Z,100500.25,9.003961181640648,58.704689025878906,-3.1770873069763184,1.496132731437683,0.05999999865889549,100,60,345.9651184082031,141,2022-12-13T00:00:00Z,3.5117370212231465,154.78362923464525
1,2022-12-19T00:00:00Z,100522.0234375,7.965081787109398,61.82513427734375,-1.6565062999725342,1.9653881788253784,0.10000000149011612,100,40,339,144,2022-12-13T00:00:00Z,2.5703625844061833,130.1255042154634
1,2022-12-19T03:00:00Z,100629.3359375,8.720697021484398,60.45521926879883,-1.1216039657592771,2.9669408798217773,0.20000000298023224,100,0,346,147,2022-12-13T00:00:00Z,3.1718659556110755,110.70828711770913
1,2022-12-19T06:00:00Z,100640.65625,8.408258056640648,69.54551696777344,-1.2780883312225342,3.0547778606414795,0.5,100,0,347,150,2022-12-13T00:00:00Z,3.311370948757106,112.70394386229512
1,2022-12-19T09:00:00Z,100470.9296875,7.483514404296898,91.56642150878906,-3.394482374191284,4.144106388092041,4.25,100,0,348,153,2022-12-13T00:00:00Z,5.356876734116677,129.32127631578828
1,2022-12-19T12:00:00Z,100331.53125,7.625482177734398,95.937774658203125,-4.539887428283691,2.7952563762664795,14.5,100,0,348,156,2022-12-13T00:00:00Z,5.331419704970405,148.37895648557708
