ensemble,forecast_datetime_UTC,air_pressure,air_temperature,relative_humidity,eastward_wind,northward_wind,precipitation_flux,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-12-14T03:00:00Z,99180.15625,14.531701660156273,68.08370208740234,1.2783617973327637,0.01868652366101741,0,74,0,331.13568115234375,3,2022-12-14T00:00:00Z,1.278498365679983,0.8374645539467288
1,2022-12-14T06:00:00Z,99169.65625,14.754296875000025,62.425750732421875,2.4310765266418457,-0.5906835794448853,0,71,0,332,6,2022-12-14T00:00:00Z,2.501807380558064,-13.65663447613355
1,2022-12-14T09:00:00Z,99163.0859375,14.069512939453148,57.23981857299805,2.425893545150757,-1.4851025342941284,0,97,0,363.13568115234375,9,2022-12-14T00:00:00Z,2.844378496222145,-31.47446151620942
1,2022-12-14T12:00:00Z,99282.4375,12.892846679687525,60.292945861816406,1.78542959690094,-2.248185873031616,0.20000000298023224,99,0,361,12,2022-12-14T00:00:00Z,2.870905530523215,-51.54464160757806
1,2022-12-14T15:00:00Z,99343.5078125,13.003930664062525,50.66991424560547,-1.924431085586548,-0.2130395472049713,0.02999999932944774,100,10,350,15,2022-12-14T00:00:00Z,1.9361871944223572,-173.6829291514454
1,2022-12-14T18:00:00Z,99410.078125,16.169671630859398,42.64169692993164,5.067265510559082,1.5534716844558716,0,71,190,330,18,2022-12-14T00:00:00Z,5.300042832742746,17.04396934359556
1,2022-12-14T21:00:00Z,99416.5703125,15.271325683593773,37.127986907958984,5.7586350440979,-4.598447322845459,0,21,510,287,21,2022-12-14T00:00:00Z,7.369368721410064,-38.60844205696142
1,2022-12-15T00:00:00Z,99607.9296875,10.477075195312525,49.115272521972656,1.83587646484375,-3.0978856086730957,0,10,330,277,24,2022-12-14T00:00:00Z,3.6010189722620263,-59.34806725728391
1,2022-12-15T03:00:00Z,99823.6640625,8.650750732421898,49.20525360107422,0.9228320121765136,-2.178530216217041,0,0,0,256,27,2022-12-14T00:00:00Z,2.365927476840408,-67.04233682130608
1,2022-12-15T06:00:00Z,100012.8671875,7.265344238281273,51.900001525878906,1.0361987352371216,-1.385830044746399,0,0,0,253,30,2022-12-14T00:00:00Z,1.7303851397387855,-53.21417395647968
1,2022-12-15T09:00:00Z,99972.4921875,6.306604003906273,53.096588134765625,1.310844659805298,-0.2962133586406708,0,0,0,246,33,2022-12-14T00:00:00Z,1.343895857563842,-12.733345863692902
1,2022-12-15T12:00:00Z,100087.2421875,5.764886474609398,52.10000228881836,1.5121532678604126,-0.7514746189117432,0,0,0,245,36,2022-12-14T00:00:00Z,1.6885856828628727,-26.425384440712183
1,2022-12-15T15:00:00Z,100307.4609375,8.042810058593773,51.52582550048828,1.6431517601013184,-2.308398485183716,0,0,60,243,39,2022-12-14T00:00:00Z,2.833487475377743,-54.55618341271164
