air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC,wind_direction
305.115478515625,99773.8203125,40.683162689208984,410,0,0,-0.25184980034828186,7.131793022155762,7.170135021209717,32,3,2022-06-14T00:00:00Z,00,2022-06-14T03:00:00Z,92.02248393393887
300.2384948730469,99909.9609375,63.503658294677734,384,0,0,-0.20945556461811063,5.956088542938232,5.959770202636719,12,6,2022-06-14T00:00:00Z,00,2022-06-14T06:00:00Z,92.01406951601062
296.3798522949219,100031.140625,89.6345443725586,384,0,0,-0.4208250641822815,4.690207004547119,4.6672492027282715,12,9,2022-06-14T00:00:00Z,00,2022-06-14T09:00:00Z,95.127088879021
296.7208251953125,100109.1171875,95.21833038330078,408,203.9224395751953,0,-0.07439208775758743,4.519762992858887,4.5203752517700195,48,12,2022-06-14T00:00:00Z,00,2022-06-14T12:00:00Z,90.94296267854077
303.0643310546875,100112.34375,65.22258758544922,408,695.24749755859375,0,1.2199556827545166,6.1453046798706055,6.242404937744141,48,15,2022-06-14T00:00:00Z,00,2022-06-14T15:00:00Z,78.7717185001577
310.3211669921875,99992.8046875,28.740283966064453,433,943.45184326171875,0,1.7450610399246216,7.842046737670898,8.033862113952637,14,18,2022-06-14T00:00:00Z,00,2022-06-14T18:00:00Z,77.4545950753741
313.0476989746094,99753.59375,16.756757736206055,433,714.67059326171875,0,0.12730073928833008,7.943176746368408,8.150774955749512,14,21,2022-06-14T00:00:00Z,00,2022-06-14T21:00:00Z,89.08183199774346
311.2747497558594,99618.71875,23.701507568359375,412,138,0,-1.52554190158844,7.439113616943359,7.593924522399902,74,24,2022-06-14T00:00:00Z,00,2022-06-15T00:00:00Z,101.58899635273318
306.50762939453125,99770.9296875,37.88763427734375,412,0,0,-1.1148892641067505,7.445993900299072,7.515161514282227,74,27,2022-06-14T00:00:00Z,00,2022-06-15T03:00:00Z,98.51564005934121
300.6747741699219,100007.1484375,59.718505859375,380,0,0,-0.0603930652141571,6.925595760345459,6.925858974456787,68,30,2022-06-14T00:00:00Z,00,2022-06-15T06:00:00Z,90.49962200546032
296.0547180175781,100101.9375,87.20787048339844,380,0,0,-0.02859814092516899,5.046276092529297,5.0322041511535645,68,33,2022-06-14T00:00:00Z,00,2022-06-15T09:00:00Z,90.32470186043771
295.90289306640625,100126.3828125,96.72069549560548,408.02197265625,206.5303649902344,0,-0.1553930640220642,3.957072734832764,3.960122585296631,56,36,2022-06-14T00:00:00Z,00,2022-06-15T12:00:00Z,92.2488326359082
302.013671875,100175.0390625,70.46733093261719,408.02197265625,704.763671875,0,0.5276983380317688,5.473808765411377,5.4965362548828125,56,39,2022-06-14T00:00:00Z,00,2022-06-15T15:00:00Z,84.4934610704571
309.36029052734375,100139.8203125,35.68842315673828,445,884.2769775390625,0,0.8759545683860779,7.098776817321777,7.15261697769165,90,42,2022-06-14T00:00:00Z,00,2022-06-15T18:00:00Z,82.96553845230854
312.5596923828125,99938,22.298141479492188,445,670.352294921875,0,-0.15508393943309784,6.370994567871094,6.471782684326172,90,45,2022-06-14T00:00:00Z,00,2022-06-15T21:00:00Z,91.3944291879975
311.62481689453125,99790.90625,25.87442970275879,434,102,0,-1.0956323146820068,5.2899169921875,5.402187824249268,100,48,2022-06-14T00:00:00Z,00,2022-06-16T00:00:00Z,101.7014869136566
307.8746337890625,99907.1328125,36.374027252197266,434,0,0,-0.504448413848877,5.965876579284668,6.019735813140869,100,51,2022-06-14T00:00:00Z,00,2022-06-16T03:00:00Z,94.8331837098105
302.4560546875,100140.3359375,55.6050910949707,396,0,0,0.43129393458366394,6.492275238037109,6.506585121154785,83,54,2022-06-14T00:00:00Z,00,2022-06-16T06:00:00Z,86.19931914593147
297.09912109375,100304.4140625,82.37549591064453,396,0,0,0.41180288791656494,4.899342060089111,4.955844402313232,83,57,2022-06-14T00:00:00Z,00,2022-06-16T09:00:00Z,85.19542880176905
296.0384216308594,100409.2734375,91.6405792236328,409,192.73678588867188,0,0.31522947549819946,2.9815478324890137,2.9981656074523926,90,60,2022-06-14T00:00:00Z,00,2022-06-16T12:00:00Z,83.9647223788933
302.09503173828125,100483.3203125,64.26253509521484,409,658.43292236328125,0,0.9609602689743042,2.72655725479126,2.560871839523315,90,63,2022-06-14T00:00:00Z,00,2022-06-16T15:00:00Z,70.58527136762994
309.93133544921875,100432.984375,28.583526611328125,442,913.69488525390625,0,0.7553808689117432,3.1305761337280273,3.2204203605651855,56,66,2022-06-14T00:00:00Z,00,2022-06-16T18:00:00Z,76.43432925404431
313.50848388671875,100205.5859375,15.69403839111328,442,693.16436767578125,0,-1.6122273206710815,2.9662632942199707,4.1162309646606445,56,69,2022-06-14T00:00:00Z,00,2022-06-16T21:00:00Z,118.52502282603558
312.14141845703125,100033.984375,20.19790267944336,401,138,0,-3.9079978466033936,3.1035521030426025,4.990438938140869,0,72,2022-06-14T00:00:00Z,00,2022-06-17T00:00:00Z,141.54501362886168
306.9113464355469,100128.7578125,30.485605239868164,401,0,0,-3.781564950942993,4.3161702156066895,5.614437580108643,0,75,2022-06-14T00:00:00Z,00,2022-06-17T03:00:00Z,131.2228648714384
300.61102294921875,100325.7265625,46.58092498779297,392.6136779785156,0,0,-1.96114981174469,4.895747184753418,5.273940563201904,0,78,2022-06-14T00:00:00Z,00,2022-06-17T06:00:00Z,111.83016665826699
296.40631103515625,100422.59375,67.19879913330078,392.6136779785156,0,0,0.10299984365701675,3.36964750289917,3.5942890644073486,0,81,2022-06-14T00:00:00Z,00,2022-06-17T09:00:00Z,88.24918797264033
297.243896484375,100439.3359375,74.18550872802734,425,208.8147430419922,0,1.1511181592941284,1.6902709007263184,2.045015573501587,0,84,2022-06-14T00:00:00Z,00,2022-06-17T12:00:00Z,55.74412537992743
304.2052917480469,100427.5703125,54.16070938110352,425,714.3267822265625,0,0.3791172206401825,1.853347659111023,2.0427558422088623,0,87,2022-06-14T00:00:00Z,00,2022-06-17T15:00:00Z,78.43917540891167
311.1304626464844,100343.203125,29.706119537353516,480,502.1174621582031,4.6296295295178425e-6,-1.3848607540130615,2.6028904914855957,2.948368787765503,85,90,2022-06-14T00:00:00Z,00,2022-06-17T18:00:00Z,118.01508786224417
312.0557861328125,100159.5390625,24.80645751953125,480,381.19915771484375,4.6296295295178425e-6,-2.960191488265991,2.425614595413208,3.743719339370727,85,93,2022-06-14T00:00:00Z,00,2022-06-17T21:00:00Z,140.66841905484182
309.0448913574219,100015.1875,33.09640121459961,422,114,0,-3.388552188873291,2.030759334564209,3.950477123260498,1,96,2022-06-14T00:00:00Z,00,2022-06-18T00:00:00Z,149.06574295354207
305.368896484375,100039.046875,43.80101776123047,422,0,0,-2.202932834625244,2.2695844173431396,3.3766186237335205,1,99,2022-06-14T00:00:00Z,00,2022-06-18T03:00:00Z,134.14621419924427
301.10211181640625,100155.796875,58.85699462890625,400,0,1.296296250075102e-4,-0.6792700290679932,2.3389036655426025,2.435544729232788,30,102,2022-06-14T00:00:00Z,00,2022-06-18T06:00:00Z,106.1944810560326
296.6476745605469,100258.1484375,78.228179931640625,400,0,1.296296250075102e-4,-0.11511759459972382,1.4985833168029783,1.594115972518921,30,105,2022-06-14T00:00:00Z,00,2022-06-18T09:00:00Z,94.39269826403613
