ensemble,forecast_datetime_UTC,air_pressure,air_temperature,relative_humidity,eastward_wind,northward_wind,precipitation_flux,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-12-01T03:00:00Z,101341.7734375,5.384332275390648,54.17132568359375,-2.7427074909210205,-2.3990232944488525,0,0,0,251,3,2022-12-01T00:00:00Z,3.643865687434501,-138.8240830863762
1,2022-12-01T06:00:00Z,101311.9375,4.437707519531273,55.075965881347656,-2.3494579792022705,-0.8698046803474426,0,4,0,251,6,2022-12-01T00:00:00Z,2.5052969839904278,-159.68468977260184
1,2022-12-01T09:00:00Z,101283.3203125,3.6039062500000223,58.30576705932617,-1.8800389766693115,-0.49443358182907104,0,1,0,249.75250244140625,9,2022-12-01T00:00:00Z,1.9439678805567022,-165.2653734071586
1,2022-12-01T12:00:00Z,101302.9921875,3.0436340332031477,60.298492431640625,-2.541616201400757,-0.4127832055091858,0,32,0,252,12,2022-12-01T00:00:00Z,2.574918035583512,-170.77515275814338
1,2022-12-01T15:00:00Z,101429.375,5.328973388671898,54.3575325012207,-3.8336377143859863,0.46653562784194946,0,50,80,255,15,2022-12-01T00:00:00Z,3.8619209750082266,173.06149214934408
1,2022-12-01T18:00:00Z,101226.390625,11.064752197265648,39.383541107177734,-3.303359270095825,2.8972997665405273,0,33,280,260.5399169921875,18,2022-12-01T00:00:00Z,4.39391948088763,138.74675063896763
1,2022-12-01T21:00:00Z,100921.375,13.534051513671898,38.78618621826172,-2.421952962875366,3.377004384994507,0,3,530,286,21,2022-12-01T00:00:00Z,4.155720728183367,125.64770338825353
1,2022-12-02T00:00:00Z,100833.859375,10.881005859375025,53.6992301940918,-2.046769857406616,2.4308276176452637,0,12,325,304,24,2022-12-01T00:00:00Z,3.177764899405752,130.09755795693175
1,2022-12-02T03:00:00Z,100815.3671875,11.222436523437525,54.03359603881836,-1.377966284751892,3.159912109375,0,99,0,366,27,2022-12-01T00:00:00Z,3.447293956263042,113.56092833847744
1,2022-12-02T06:00:00Z,100677.7109375,11.297753906250025,57.89844512939453,-1.1577197313308716,4.1033935546875,0,91,0,364,30,2022-12-01T00:00:00Z,4.263584599953863,105.75573047628188
1,2022-12-02T09:00:00Z,100510.796875,11.565301513671898,69.87377166748047,-0.9710961580276488,4.864982604980469,0,100,0,372.5448913574219,33,2022-12-01T00:00:00Z,4.960955905357213,101.2884107446979
1,2022-12-02T12:00:00Z,100442.3828125,12.153649902343773,84.07759857177734,-0.6049413681030273,5.442782878875732,0,100,0,374,36,2022-12-01T00:00:00Z,5.47629797631805,96.34214370125802
1,2022-12-02T15:00:00Z,100464.3046875,13.655358886718773,90.1426010131836,-0.6337450742721558,5.350644588470459,0.00999999977648258,100,10,378,39,2022-12-01T00:00:00Z,5.3880451307772494,96.75480016532211
1,2022-12-02T18:00:00Z,100321.9765625,17.245568847656273,94.24077606201172,1.0538281202316284,5.686484336853027,0.30000001192092896,100,30,385,42,2022-12-01T00:00:00Z,5.783308553091884,79.50096881848003
1,2022-12-02T21:00:00Z,100097.90625,21.5524841308594,84.24427032470703,2.49737548828125,5.980383396148682,0.10000000149011612,99,130,409,45,2022-12-01T00:00:00Z,6.480884962287083,67.33485085047842
1,2022-12-03T00:00:00Z,100119.0390625,20.178979492187523,88.56282806396484,2.1186132431030273,5.734824180603027,0.10000000149011612,66,105,392,48,2022-12-01T00:00:00Z,6.113651155919898,69.7242827108906
1,2022-12-03T03:00:00Z,100370.6171875,19.048242187500023,91.804229736328125,3.3027074337005615,4.555673599243164,0,0,0,347,51,2022-12-01T00:00:00Z,5.626903085664628,54.059173554802804
1,2022-12-03T06:00:00Z,100474.3671875,18.756372070312523,90.71265411376952,4.034482479095459,5.339023113250732,0,3,0,345,54,2022-12-01T00:00:00Z,6.6919516344601435,52.92314281866688
1,2022-12-03T09:00:00Z,100558.6328125,17.336083984375023,93.5637435913086,3.3105762004852295,2.70782470703125,0,0,0,334,57,2022-12-01T00:00:00Z,4.276941596892351,39.280816253722946
1,2022-12-03T12:00:00Z,100814.59375,14.848565673828148,86.57357025146484,1.4382580518722534,-5.250434398651123,0,34,0,335,60,2022-12-01T00:00:00Z,5.443863297173649,-74.68069391900869
1,2022-12-03T15:00:00Z,101198.875,10.220849609375025,57.324337005615234,-0.6395947337150574,-7.338420391082764,0,44,70,299,63,2022-12-01T00:00:00Z,7.366240239067372,-94.98114110044148
1,2022-12-03T18:00:00Z,101214.4609375,13.144281005859398,52.63308334350586,-1.231042504310608,-6.029462814331055,0,29,270,299,66,2022-12-01T00:00:00Z,6.15385143441246,-101.53954580353485
1,2022-12-03T21:00:00Z,101001.6796875,14.330407714843773,58.9009895324707,-1.8319432735443115,-5.916726112365723,0,55,490,316,69,2022-12-01T00:00:00Z,6.193840815377373,-107.20362828808342
1,2022-12-04T00:00:00Z,101073.0234375,12.272424316406273,64.81562805175781,-2.106557607650757,-4.1225266456604,0,74,281,342,72,2022-12-01T00:00:00Z,4.6295583913081035,-117.06644272593051
1,2022-12-04T03:00:00Z,101169.0546875,11.927301025390648,61.86421585083008,-1.3049670457839966,-3.1696972846984863,0,100,0,374,75,2022-12-01T00:00:00Z,3.4278156116114484,-112.37700639043025
1,2022-12-04T06:00:00Z,101180.9921875,11.477075195312525,61.98906326293945,-0.9985363483428956,-3.576044797897339,0,100,0,373,78,2022-12-01T00:00:00Z,3.7128387031394974,-105.60128865932622
1,2022-12-04T09:00:00Z,100981.7578125,10.446984863281273,70.29927062988281,-2.256207227706909,1.2390429973602295,0.12999999523162842,100,0,371,81,2022-12-01T00:00:00Z,2.574043240441838,151.22569732805394
1,2022-12-04T12:00:00Z,100902.7109375,10.704705810546898,76.87114715576172,-1.190340518951416,-0.1826977431774139,0.20000000298023224,97,0,371.1329040527344,84,2022-12-01T00:00:00Z,1.2042794594360757,-171.27413158180053
1,2022-12-04T15:00:00Z,100942.7265625,11.695336914062525,76.91334533691406,-0.6114135384559631,0.6910766363143921,0,92,20,366,87,2022-12-01T00:00:00Z,0.9227206686028313,131.50002690668188
1,2022-12-04T18:00:00Z,100736.390625,17.137658691406273,71.6982650756836,0.5006689429283142,2.153129816055298,0,84,160,365,90,2022-12-01T00:00:00Z,2.210573996770811,76.90959441935156
1,2022-12-04T21:00:00Z,100363.1328125,21.669396972656273,67.65996551513672,0.773266613483429,2.614262580871582,0,27,480,359,93,2022-12-01T00:00:00Z,2.7262263474028483,73.52243300301129
1,2022-12-05T00:00:00Z,100264.0703125,18.411096191406273,84.2936019897461,-0.2669604420661926,2.948195695877075,0,61,271,378,96,2022-12-01T00:00:00Z,2.9602577149323146,95.17404797619575
1,2022-12-05T03:00:00Z,100273.84375,15.742883300781273,96.5245361328125,0.2960571348667145,3.1543211936950684,0,92,0,362,99,2022-12-01T00:00:00Z,3.16818434124332,84.6380615805023
1,2022-12-05T06:00:00Z,100064.7734375,17.472528076171898,97.61659240722656,-0.19483642280101776,3.763356924057007,0.20000000298023224,94,0,363,102,2022-12-01T00:00:00Z,3.768397082248328,92.96366970986942
1,2022-12-05T09:00:00Z,99904,19.330438232421898,94.95221710205078,1.0836645364761353,7.183752059936523,0.10000000149011612,98,0,403,105,2022-12-01T00:00:00Z,7.265027356194764,81.42164539022214
1,2022-12-05T12:00:00Z,99819.578125,19.506280517578148,90.80047607421876,2.167773485183716,7.45583963394165,0.20000000298023224,99,0,404,108,2022-12-01T00:00:00Z,7.764585406196567,73.78829492172319
1,2022-12-05T15:00:00Z,99889.7890625,20.042810058593773,84.78630828857422,3.3198535442352295,7.092119216918945,0,100,20,409.3253173828125,111,2022-12-01T00:00:00Z,7.830682124959626,64.9154903970913
1,2022-12-05T18:00:00Z,99773.5859375,20.875421142578148,83.45527648925781,3.3666906356811523,6.745668888092041,0.10000000149011612,100,60,410,114,2022-12-01T00:00:00Z,7.53914150179953,63.47671102885794
1,2022-12-05T21:00:00Z,99492.7890625,21.580285644531273,82.57030487060547,3.0139050483703613,6.214648246765137,0.10000000149011612,100,70,414.3253173828125,117,2022-12-01T00:00:00Z,6.906915119763188,64.12810271081406
1,2022-12-06T00:00:00Z,99456.6796875,21.350152587890648,81.99051666259766,2.521705150604248,5.582968711853027,0.20000000298023224,100,51,413.98736572265625,120,2022-12-01T00:00:00Z,6.126053909664348,65.69234427750749
1,2022-12-06T03:00:00Z,99496.1875,20.7370544433594,85.0672378540039,2.6373960971832275,5.712512016296387,0,56,0,380,123,2022-12-01T00:00:00Z,6.291951343563293,65.21781430141782
1,2022-12-06T06:00:00Z,99534.1328125,19.964318847656273,93.82112884521484,2.418815851211548,6.933454513549805,0,41,0,370.809326171875,126,2022-12-01T00:00:00Z,7.343259604122436,70.76808311212714
1,2022-12-06T09:00:00Z,99551.6875,20.615106201171898,92.0750732421875,3.67230224609375,6.897431373596191,0,97,0,395,129,2022-12-01T00:00:00Z,7.814113087237364,61.968452270545285
1,2022-12-06T12:00:00Z,99678.03125,20.5009704589844,89.55083465576172,3.2017858028411865,5.117976188659668,0,99,0,406,132,2022-12-01T00:00:00Z,6.036978763832346,57.970064313509695
1,2022-12-06T15:00:00Z,99866.515625,20.403619384765648,88.09978485107422,2.812758684158325,6.130998611450195,0.08999999612569809,100,10,405,135,2022-12-01T00:00:00Z,6.745424774535129,65.35545053434132
1,2022-12-06T18:00:00Z,99902,21.317773437500023,84.4148178100586,3.1074023246765137,4.495290279388428,0.10000000149011612,98,50,403,138,2022-12-01T00:00:00Z,5.464758357271536,55.34554931830951
1,2022-12-06T21:00:00Z,99811.0234375,22.870965576171898,77.98670959472656,2.808544874191284,2.994636058807373,0,100,220,401,141,2022-12-01T00:00:00Z,4.10557784423283,46.836680124729305
1,2022-12-07T00:00:00Z,99915.375,20.928521728515648,87.10369873046875,2.1132190227508545,0.0513916015625,0.10000000149011612,100,130,401,144,2022-12-01T00:00:00Z,2.1138438293372657,1.3931076542850023
1,2022-12-07T03:00:00Z,100114.1015625,19.730859375000023,88.25811767578125,0.7242456078529358,-2.3470165729522705,0.10000000149011612,98,0,400.190673828125,147,2022-12-01T00:00:00Z,2.45622036759874,-72.85074831980025
1,2022-12-07T06:00:00Z,100273.4375,15.231286621093773,72.23651123046875,0.25555419921875,-4.727026462554932,0.5,97,0,390,150,2022-12-01T00:00:00Z,4.7339293537644735,-86.90546751825121
