air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC,wind_direction
307.4064025878906,99638.28125,39.65018844604492,421.190673828125,0,0,1.9397562742233276,8.498924255371094,8.747224807739258,0,3,2022-07-20T00:00:00Z,00,2022-07-20T03:00:00Z,77.14329111557987
302.2121887207031,99751.2109375,61.530818939208984,400,0,0,1.9289183616638184,7.733717918395996,7.970641136169434,0,6,2022-07-20T00:00:00Z,00,2022-07-20T06:00:00Z,75.99521583634981
298.0182800292969,99828.6328125,82.13324737548828,400,0,0,1.5372081995010376,6.214136123657227,6.374235153198242,0,9,2022-07-20T00:00:00Z,00,2022-07-20T09:00:00Z,76.10551724933678
298.2402038574219,99878.0390625,84.63997650146484,419.9441528320313,169.85203552246094,0,1.52291738986969,4.812742710113525,5.047946929931641,0,12,2022-07-20T00:00:00Z,00,2022-07-20T12:00:00Z,72.4408366547779
304.84234619140625,99894.1796875,58.8398323059082,419.9441528320313,689.578125,0,2.308189868927002,4.225458145141602,4.79810905456543,0,15,2022-07-20T00:00:00Z,00,2022-07-20T15:00:00Z,61.35407812051962
312.5338134765625,99808.2265625,27.553136825561523,460,931.6084594726564,0,2.6344311237335205,4.2649827003479,5.0130133628845215,0,18,2022-07-20T00:00:00Z,00,2022-07-20T18:00:00Z,58.296848160727414
315.6235656738281,99590.828125,15.275909423828123,460,712.501708984375,0,1.485930562019348,4.635892868041992,5.044436931610107,0,21,2022-07-20T00:00:00Z,00,2022-07-20T21:00:00Z,72.22792306475947
314.07525634765625,99434.171875,20.17539978027344,423,126,0,0.49925291538238525,5.493491172790527,5.516130447387695,51,24,2022-07-20T00:00:00Z,00,2022-07-21T00:00:00Z,84.80717831678078
309.3590393066406,99509.84375,35.02493667602539,423,0,0,1.2157773971557615,6.765798568725586,6.844050884246826,51,27,2022-07-20T00:00:00Z,00,2022-07-21T03:00:00Z,79.81297674125506
303.3160095214844,99685.5,57.350921630859375,403,0,0,2.143864631652832,7.020981311798096,7.34100341796875,71,30,2022-07-20T00:00:00Z,00,2022-07-21T06:00:00Z,73.01988946662534
298.18353271484375,99800.96875,81.99825286865234,403,0,0,1.7085996866226196,5.230545997619629,5.607238292694092,71,33,2022-07-20T00:00:00Z,00,2022-07-21T09:00:00Z,71.90995939419885
297.4130554199219,99888.6875,88.3327407836914,425,136.43934631347656,0,1.034984111785889,3.3392210006713867,3.495939016342163,73,36,2022-07-20T00:00:00Z,00,2022-07-21T12:00:00Z,72.77929389442846
303.0332336425781,99990.5625,61.99186325073242,425,558.95001220703125,0,1.2056313753128052,3.2633907794952393,3.054884433746338,73,39,2022-07-20T00:00:00Z,00,2022-07-21T15:00:00Z,69.72368726285117
310.1674499511719,99993.6796875,29.178882598876953,465,812.76287841796875,0,0.4336865246295929,3.8328466415405273,3.857304334640503,52,42,2022-07-20T00:00:00Z,00,2022-07-21T18:00:00Z,83.54444020540603
313.4524841308594,99817.875,18.019939422607425,465,621.34716796875,0,-2.600043535232544,3.661381483078003,4.948159217834473,52,45,2022-07-20T00:00:00Z,00,2022-07-21T21:00:00Z,125.37956530945003
312.4837951660156,99668.8125,23.766925811767575,441.97802734375,42,4.6296295295178425e-6,-4.474636077880859,3.58538818359375,5.733879566192627,43,48,2022-07-20T00:00:00Z,00,2022-07-22T00:00:00Z,141.29587696437804
308.3134765625,99744.078125,36.04948425292969,441.97802734375,0,4.6296295295178425e-6,-2.175978660583496,4.481537818908691,5.8204169273376465,43,51,2022-07-20T00:00:00Z,00,2022-07-22T03:00:00Z,115.89856005947115
302.8617858886719,99923.0859375,54.882537841796875,412.24749755859375,0,0,0.9426831007003784,5.165017127990723,5.250338077545166,54,54,2022-07-20T00:00:00Z,00,2022-07-22T06:00:00Z,79.65661848580723
298.42828369140625,100049.71875,78.33562469482422,412.24749755859375,0,0,1.2099026441574097,4.460872650146484,4.243892669677734,54,57,2022-07-20T00:00:00Z,00,2022-07-22T09:00:00Z,74.8249973065601
297.9617919921875,100143.8359375,86.31148529052734,434,126.24333953857422,4.6296295295178425e-6,0.04878662154078483,3.2950780391693115,3.2954392433166504,45,60,2022-07-20T00:00:00Z,00,2022-07-22T12:00:00Z,89.15174595264286
303.064208984375,100235.5625,63.76700973510742,434,521.99176025390625,4.6296295295178425e-6,-0.4759211838245392,2.8689322471618652,2.925334215164185,45,63,2022-07-20T00:00:00Z,00,2022-07-22T15:00:00Z,99.41890337745241
309.3000183105469,100220.1484375,34.042388916015625,465,722.37127685546875,0,-0.8274828791618347,3.384108781814575,3.4838082790374756,90,66,2022-07-20T00:00:00Z,00,2022-07-22T18:00:00Z,103.7403627445692
311.9003601074219,100029.4375,22.74712562561035,465,551.9869384765625,0,-1.7530841827392578,4.646481037139893,5.005243301391602,90,69,2022-07-20T00:00:00Z,00,2022-07-22T21:00:00Z,110.67113374438584
310.8000183105469,99876.53125,26.18462181091309,421,90,0,-2.607599973678589,5.878349304199219,6.430751800537109,78,72,2022-07-20T00:00:00Z,00,2022-07-23T00:00:00Z,113.9217825465032
307.1185607910156,99961.3984375,35.95939636230469,421,0,0,-2.576194524765014,6.287292957305908,6.697225570678711,78,75,2022-07-20T00:00:00Z,00,2022-07-23T03:00:00Z,112.28118005039802
302.0112609863281,100150.2421875,54.1865234375,395,0,0,-1.5575023889541626,5.605588436126709,5.817940711975098,1,78,2022-07-20T00:00:00Z,00,2022-07-23T06:00:00Z,105.52785424954197
297.2085876464844,100271.5390625,79.79564666748047,395,0,0,0.15363800525665283,4.021050453186035,4.271822452545166,1,81,2022-07-20T00:00:00Z,00,2022-07-23T09:00:00Z,87.81188288184576
296.7065124511719,100336.71875,88.46417236328125,412,164.33473205566406,0,1.3910399675369265,3.0189526081085205,3.3240137100219727,8,84,2022-07-20T00:00:00Z,00,2022-07-23T12:00:00Z,65.2612118538817
303.07318115234375,100373,61.58979415893555,412,685.97467041015625,0,1.153498649597168,3.7637746334075928,3.9073774814605713,8,87,2022-07-20T00:00:00Z,00,2022-07-23T15:00:00Z,72.96106545292044
310.8999938964844,100287.8125,26.703641891479492,445,931.656982421875,0,-0.0289160143584013,4.839360237121582,4.839446544647217,6,90,2022-07-20T00:00:00Z,00,2022-07-23T18:00:00Z,90.34234811737986
314.2438049316406,100029.6015625,14.244670867919922,445,711.54412841796875,0,-1.242574691772461,4.834784030914307,4.943908214569092,6,93,2022-07-20T00:00:00Z,00,2022-07-23T21:00:00Z,104.41348665805306
313,99830.6796875,20.14971160888672,431,90,0,-1.570886254310608,4.940678596496582,5.184398651123047,30,96,2022-07-20T00:00:00Z,00,2022-07-24T00:00:00Z,107.63803588693436
308.5804748535156,99906.15625,34.19854736328125,431,0,0,-0.5369030237197876,6.242822170257568,6.4048285484313965,30,99,2022-07-20T00:00:00Z,00,2022-07-24T03:00:00Z,94.91552798551584
302.624755859375,100118.59375,56.044891357421875,397,0,0,0.5747875571250916,6.806022644042969,6.8302507400512695,0,102,2022-07-20T00:00:00Z,00,2022-07-24T06:00:00Z,85.17266680720118
297.3055114746094,100280.90625,82.60968780517578,397,0,0,0.5985444188117981,4.942782402038574,4.963627815246582,0,105,2022-07-20T00:00:00Z,00,2022-07-24T09:00:00Z,83.09540710662802
296.70001220703125,100360.0234375,90.0088882446289,411,162.5569610595703,0,0.6060473322868347,2.977358341217041,3.0384132862091064,18,108,2022-07-20T00:00:00Z,00,2022-07-24T12:00:00Z,78.49451312795804
303.3065185546875,100351.1796875,60.82268142700195,411,685.18853759765625,0,1.530076265335083,3.246999502182007,3.3107151985168457,18,111,2022-07-20T00:00:00Z,00,2022-07-24T15:00:00Z,64.76888553247224
311.4025573730469,100208.7734375,24.2932186126709,444,924.3907470703124,0,1.510490655899048,4.129165172576904,4.396770000457764,29,114,2022-07-20T00:00:00Z,00,2022-07-24T18:00:00Z,69.90696589056046
314.76641845703125,99932.7265625,12.06822395324707,444,705.59912109375,0,-0.949988067150116,3.843578577041626,4.650325298309326,29,117,2022-07-20T00:00:00Z,00,2022-07-24T21:00:00Z,103.8831222293497
313.3999938964844,99745.8671875,18.75580406188965,421,102,0,-3.1042699813842773,3.93880844116211,5.015047550201416,93,120,2022-07-20T00:00:00Z,00,2022-07-25T00:00:00Z,128.24249736324256
308.8877868652344,99839.7109375,32.58945846557617,421,0,0,-2.27783727645874,5.8097662925720215,6.391237258911133,93,123,2022-07-20T00:00:00Z,00,2022-07-25T03:00:00Z,111.40867469818036
302.9213562011719,100057.53125,53.34389877319336,400,0,0,-0.33082762360572815,6.90789270401001,6.9158101081848145,2,126,2022-07-20T00:00:00Z,00,2022-07-25T06:00:00Z,92.74187161383537
297.6725158691406,100201.7265625,78.75605010986328,400,0,0,0.4242488741874695,4.974789142608643,4.996044635772705,2,129,2022-07-20T00:00:00Z,00,2022-07-25T09:00:00Z,85.12562279675657
297.1268615722656,100259.4921875,86.87047576904297,423,159.34661865234375,0,0.4000512659549713,2.8561742305755615,2.8840548992156982,0,132,2022-07-20T00:00:00Z,00,2022-07-25T12:00:00Z,82.02671295531566
