air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC,wind_direction
299.315673828125,99905.0078125,67.86346435546875,386,0,0,-3.370638370513916,1.6255701780319214,4.313396453857422,0,3,2022-05-17T00:00:00Z,00,2022-05-17T03:00:00Z,154.25321004705873
295.70001220703125,99948.6640625,82.443145751953125,370,0,0,-3.197866201400757,2.2810399532318115,3.928039073944092,0,6,2022-05-17T00:00:00Z,00,2022-05-17T06:00:00Z,144.49971310393937
292.69183349609375,99987.21875,97.06055450439452,370,0,0,-2.7312283515930176,1.893786907196045,2.983689785003662,0,9,2022-05-17T00:00:00Z,00,2022-05-17T09:00:00Z,145.26322434427846
293.20001220703125,100040.21875,95.92774963378906,381,185.42539978027344,0,-1.842690348625183,2.0544285774230957,2.7597434520721436,80,12,2022-05-17T00:00:00Z,00,2022-05-17T12:00:00Z,131.8900639827161
298.82159423828125,100106.6171875,70.109527587890625,381,687.27105712890625,0,-0.5915772318840027,3.760955333709717,4.030889511108398,80,15,2022-05-17T00:00:00Z,00,2022-05-17T15:00:00Z,98.93906371150399
304.5946350097656,100082.3671875,44.93441009521485,396.0558471679687,897.77777099609375,0,0.0259863268584013,5.048220157623291,5.0482869148254395,54,18,2022-05-17T00:00:00Z,00,2022-05-17T18:00:00Z,89.70506561585417
305.62261962890625,99895.6640625,44.10554885864258,396.0558471679687,662.87548828125,0,-0.7002542614936829,4.21852970123291,4.3155198097229,54,21,2022-05-17T00:00:00Z,00,2022-05-17T21:00:00Z,99.42486695154247
303.8299560546875,99706.546875,50.56100845336914,376,72,0,-1.4002734422683716,3.60714340209961,3.869399070739746,69,24,2022-05-17T00:00:00Z,00,2022-05-18T00:00:00Z,111.2159413090196
301.9104919433594,99677.046875,46.31722259521485,376,0,0,-0.7600710988044739,5.402427673339844,5.58733606338501,69,27,2022-05-17T00:00:00Z,00,2022-05-18T03:00:00Z,98.00841774355848
298.8149108886719,99745.1953125,50.469234466552734,346,0,0,0.22997069358825684,7.172231197357178,7.175917148590088,93,30,2022-05-17T00:00:00Z,00,2022-05-18T06:00:00Z,88.16349514830755
