ensemble,forecast_datetime_UTC,air_pressure,air_temperature,relative_humidity,eastward_wind,northward_wind,precipitation_flux,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-10-23T03:00:00Z,99406.5546875,23.508660888671898,58.946163177490234,0.13498534262180328,9.994372367858888,0,97,0,368,3,2022-10-23T00:00:00Z,9.995283891423195,89.22620251457087
1,2022-10-23T06:00:00Z,99452.9296875,21.205895996093773,70.66446685791016,0.35975340008735657,8.101103782653809,0,73,0,364.078857421875,6,2022-10-23T00:00:00Z,8.109087803581994,87.45728256116844
1,2022-10-23T09:00:00Z,99496.1875,19.777734375000023,78.193450927734375,-0.06334594637155533,6.403962135314941,0,0,0,350,9,2022-10-23T00:00:00Z,6.404275426577874,90.56673305236903
1,2022-10-23T12:00:00Z,99600.5234375,19.082818603515648,83.7729263305664,-0.5428686141967773,6.201773643493652,0,0,0,349,12,2022-10-23T00:00:00Z,6.225488146114524,95.00260131867515
1,2022-10-23T15:00:00Z,99751.84375,23.776269531250023,63.79663848876953,0.5029638409614563,9.837858200073242,0,0,150,351,15,2022-10-23T00:00:00Z,9.850706908139285,87.07328199464595
1,2022-10-23T18:00:00Z,99575.625,28.762506103515648,45.1644401550293,-0.15763916075229645,9.899157524108888,0,1,380,361,18,2022-10-23T00:00:00Z,9.900412607165638,90.91232968179071
1,2022-10-23T21:00:00Z,99336.1484375,29.3566833496094,43.3716926574707,-1.168847680091858,10.653165817260742,0,19,650,387,21,2022-10-23T00:00:00Z,10.717096007282423,96.26135306486789
1,2022-10-24T00:00:00Z,99397.28125,24.661035156250023,55.5869140625,-1.9845678806304932,8.15231704711914,0,10,424,380,24,2022-10-23T00:00:00Z,8.390398256911263,103.68173670957572
1,2022-10-24T03:00:00Z,99502.21875,23.168328857421898,61.6868896484375,-1.392067790031433,8.587482452392578,0,17,0,359.565185546875,27,2022-10-23T00:00:00Z,8.69958088658261,99.20779592876265
1,2022-10-24T06:00:00Z,99540.3359375,21.766015625000023,70.47367095947266,0.03589111194014549,8.301837921142578,0,52,0,368,30,2022-10-23T00:00:00Z,8.301915504318098,89.75229624524393
1,2022-10-24T09:00:00Z,99394.5078125,22.669030761718773,75.14727020263672,-1.2135839462280271,8.917181968688965,0,98,0,400,33,2022-10-23T00:00:00Z,8.999384437685391,97.75005514800432
1,2022-10-24T12:00:00Z,99486.703125,22.529321289062523,76.72844696044922,-0.4281762540340424,7.344894886016846,0,96,0,405,36,2022-10-23T00:00:00Z,7.357364731420826,93.33632523702421
1,2022-10-24T15:00:00Z,99477.234375,25.2211853027344,62.333980560302734,-1.0192309617996216,9.024516105651855,0,96,90,406.1568603515625,39,2022-10-23T00:00:00Z,9.081889819561825,96.44369382183669
1,2022-10-24T18:00:00Z,99428.1015625,24.605523681640648,63.26465606689453,0.9656884670257568,8.800641059875488,0.20000000298023224,98,100,413,42,2022-10-23T00:00:00Z,8.853464704854982,83.73802467469301
1,2022-10-24T21:00:00Z,99178.8203125,23.367272949218773,78.767242431640625,0.7130590677261353,6.940517425537109,4,98,100,420.078857421875,45,2022-10-23T00:00:00Z,6.97705062101822,84.13409250372032
1,2022-10-25T00:00:00Z,99223.96875,20.627893066406273,94.74693298339844,2.628849983215332,0.27897459268569946,19,98,57,419,48,2022-10-23T00:00:00Z,2.6436109883292973,6.057579292952044
1,2022-10-25T03:00:00Z,99218.5234375,19.534783935546898,95.29524230957033,-1.7078661918640137,-0.6107445955276489,7.339999675750732,93,0,403,51,2022-10-23T00:00:00Z,1.8137849625240363,-160.32260350270496
1,2022-10-25T06:00:00Z,99371.109375,16.401483154296898,83.03336334228516,5.866557598114014,-5.089880466461182,9.199999809265137,96,0,404,54,2022-10-23T00:00:00Z,7.7668128093093864,-40.94521447030717
1,2022-10-25T09:00:00Z,99362.5625,15.989648437500025,73.42250061035156,4.600285530090332,0.9503588676452636,0.02999999932944774,96,0,379,57,2022-10-23T00:00:00Z,4.697425777558435,11.67235635751479
1,2022-10-25T12:00:00Z,99396.046875,12.688592529296898,76.862945556640625,11.587541580200195,-1.299660563468933,0.02999999932944774,65,0,343,60,2022-10-23T00:00:00Z,11.660198859929654,-6.3995581859825545
1,2022-10-25T15:00:00Z,99986.6484375,13.732324218750025,60.22121810913086,6.202682971954346,-7.875144004821777,0,41,140,306,63,2022-10-23T00:00:00Z,10.02452837530289,-51.775045856236396
1,2022-10-25T18:00:00Z,99991.3203125,19.736596679687523,33.39318084716797,3.4642529487609863,-7.591689109802246,0,28,380,305,66,2022-10-23T00:00:00Z,8.344746373191292,-65.47175399148188
1,2022-10-25T21:00:00Z,99829.375,21.3527770996094,27.465896606445313,2.5349583625793457,-6.404643535614014,0,0,670,305,69,2022-10-23T00:00:00Z,6.888067415341791,-68.40633723068422
1,2022-10-26T00:00:00Z,99894.5546875,16.865106201171898,37.151851654052734,0.2057299762964249,-2.7291502952575684,0,0,439,302,72,2022-10-23T00:00:00Z,2.73689352318489,-85.68905833229266
1,2022-10-26T03:00:00Z,100041.84375,14.194787597656273,42.341346740722656,-0.2485986202955246,-1.6657251119613647,0,0,0,287,75,2022-10-23T00:00:00Z,1.6841738101014216,-98.48836958478535
1,2022-10-26T06:00:00Z,100116.84375,12.829980468750025,45.938026428222656,0.15319091081619263,-0.5057226419448853,0,0,0,284,78,2022-10-23T00:00:00Z,0.528415410195813,-73.14765874380025
1,2022-10-26T09:00:00Z,100098.8515625,11.749749755859398,48.859188079833984,-0.5874999761581421,0.5857201814651489,0,0,0,276,81,2022-10-23T00:00:00Z,0.8295928838661675,135.08691859359868
1,2022-10-26T12:00:00Z,100151.59375,10.969354248046898,51.03117370605469,-0.1372485309839249,0.7257958650588989,0,0,0,275,84,2022-10-23T00:00:00Z,0.7386587825199405,100.70822997958619
1,2022-10-26T15:00:00Z,100314.4609375,16.253839111328148,40.33342742919922,-1.4142919778823853,1.0413818359375,0,0,150,277,87,2022-10-23T00:00:00Z,1.7563308136347855,143.63476867587653
1,2022-10-26T18:00:00Z,100221.84375,21.2761169433594,26.333600997924805,-2.627514600753784,0.09811034798622131,0,0,400,287,90,2022-10-23T00:00:00Z,2.6293456633840093,177.86159188140482
1,2022-10-26T21:00:00Z,99955.0546875,22.618615722656273,23.80000114440918,-2.306577205657959,-0.42816162109375,0,0,670,308.94415283203125,93,2022-10-23T00:00:00Z,2.345979705674903,-169.48408340693317
1,2022-10-27T00:00:00Z,99905.3984375,17.319238281250023,34.600711822509766,-2.072331428527832,-0.3097485303878784,0,0,437,307,96,2022-10-23T00:00:00Z,2.09535240514374,-171.49901226956774
1,2022-10-27T03:00:00Z,99991.640625,14.542230224609398,41.30913162231445,-2.634697198867798,0.08520263433456421,0,0,0,290,99,2022-10-23T00:00:00Z,2.636074509307233,178.14777551777962
1,2022-10-27T06:00:00Z,99963.9609375,12.511956787109398,46.90290451049805,-2.9335741996765137,0.784191906452179,0,0,0,287,102,2022-10-23T00:00:00Z,3.03657941295017,165.03384368360256
1,2022-10-27T09:00:00Z,99919.5390625,11.373468017578148,46.773799896240234,-2.107792854309082,2.114672899246216,0,0,0,279,105,2022-10-23T00:00:00Z,2.9857381310963667,134.90664289258632
1,2022-10-27T12:00:00Z,99968.6796875,10.291375732421898,48.43525695800781,-2.1407177448272705,2.301867723464966,0,0,0,279,108,2022-10-23T00:00:00Z,3.143448342083601,132.9225684624368
1,2022-10-27T15:00:00Z,100081.5859375,15.015863037109398,42.03342819213867,-2.465039014816284,3.3808300495147705,0,0,150,282.05584716796875,111,2022-10-23T00:00:00Z,4.184068494691319,126.09662909935972
1,2022-10-27T18:00:00Z,99995.5546875,22.448052978515648,27.79376792907715,-1.48678457736969,4.586169242858887,0,0,390,294,114,2022-10-23T00:00:00Z,4.82114889872209,107.96211209607625
1,2022-10-27T21:00:00Z,99709.8359375,24.179071044921898,25.40269660949707,-2.3520190715789795,4.492546081542969,0,0,660,321,117,2022-10-23T00:00:00Z,5.070992408578259,117.63377114626537
