air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC,wind_direction
298.21343994140625,100382.6640625,74.31529998779297,366,0,0,0.13877658545970917,5.10783052444458,5.348320007324219,0,3,2022-05-11T00:00:00Z,00,2022-05-11T03:00:00Z,88.44369209532115
295.1080017089844,100485.046875,88.32649230957031,360,0,0,0.7395849227905273,4.335392951965332,4.398024559020996,67,6,2022-05-11T00:00:00Z,00,2022-05-11T06:00:00Z,80.31897139785792
292.89141845703125,100495.7578125,99.6958236694336,360,0,0,-0.26728829741477966,2.9305622577667236,3.173672676086426,67,9,2022-05-11T00:00:00Z,00,2022-05-11T09:00:00Z,95.21136727975113
293.4607238769531,100511.6171875,98.74903106689452,374,171.4562225341797,0,-1.4172240495681765,2.3997716903686523,2.787010669708252,96,12,2022-05-11T00:00:00Z,00,2022-05-11T12:00:00Z,120.56466305596392
297.81549072265625,100591.1015625,80.44407653808594,374,669.40863037109375,0,-1.6192448139190674,3.635855197906494,3.8814868927001953,96,15,2022-05-11T00:00:00Z,00,2022-05-11T15:00:00Z,114.00602028211144
302.4674072265625,100600.9140625,62.900001525878906,400,901.10906982421875,0,-1.6505810022354126,4.463654518127441,4.759057521820068,34,18,2022-05-11T00:00:00Z,00,2022-05-11T18:00:00Z,110.29350803011303
303.8135986328125,100432.5625,62.86385726928711,400,661.619140625,0,-2.289344310760498,3.008852481842041,3.915494680404663,34,21,2022-05-11T00:00:00Z,00,2022-05-11T21:00:00Z,127.26640227603168
302.2803649902344,100268.484375,68.43370056152344,381,66,0,-2.448964834213257,1.6684911251068115,2.9633243083953857,31,24,2022-05-11T00:00:00Z,00,2022-05-12T00:00:00Z,145.7332136891943
299.1772155761719,100291.921875,66.79376983642578,381,0,0,-1.113701105117798,2.757493734359741,3.5109431743621826,31,27,2022-05-11T00:00:00Z,00,2022-05-12T03:00:00Z,111.99287824027208
295.3167419433594,100398.3359375,70.122039794921875,349.190673828125,0,0,0.5841918587684631,3.9909472465515137,4.033477306365967,3,30,2022-05-11T00:00:00Z,00,2022-05-12T06:00:00Z,81.67223014649032
291.8666076660156,100447.375,88.358856201171875,349.190673828125,0,0,1.2924394607543943,3.0518953800201416,3.037774562835694,3,33,2022-05-11T00:00:00Z,00,2022-05-12T09:00:00Z,67.04795096177851
291.91119384765625,100443.2421875,97.50025177001952,366,187.930419921875,0,0.926684558391571,2.095043897628784,2.2908413410186768,14,36,2022-05-11T00:00:00Z,00,2022-05-12T12:00:00Z,66.13912656228307
297.3111572265625,100408.78125,76.82087707519531,366,726.60198974609375,0,-0.19017955660820007,3.2975704669952393,3.473541021347046,14,39,2022-05-11T00:00:00Z,00,2022-05-12T15:00:00Z,93.30074188088956
303.1157531738281,100296.828125,52.654170989990234,387,949.83319091796875,0,-1.3741772174835205,4.454877853393555,4.66200590133667,0,42,2022-05-11T00:00:00Z,00,2022-05-12T18:00:00Z,107.14320225303268
304.2817687988281,100085.046875,52.90620422363281,387,698.031494140625,0,-1.9852226972579956,3.336222887039185,3.907149314880371,0,45,2022-05-11T00:00:00Z,00,2022-05-12T21:00:00Z,120.75480271459504
302.2078857421875,99920.4921875,64.7148208618164,368,84,0,-1.919872999191284,1.9880517721176147,2.7637405395507813,17,48,2022-05-11T00:00:00Z,00,2022-05-13T00:00:00Z,134.00050284680998
299.30419921875,99929.7890625,70.73748779296875,368,0,0,-1.2619863748550415,2.5732035636901855,2.9653189182281494,17,51,2022-05-11T00:00:00Z,00,2022-05-13T03:00:00Z,116.1248999326021
295.584228515625,99988.375,76.47838592529297,345,0,0,-0.3079833984375,3.4428977966308594,3.4566457271575928,27,54,2022-05-11T00:00:00Z,00,2022-05-13T06:00:00Z,95.11177084860228
291.4048156738281,99963.0234375,87.85607147216797,345,0,0,0.6328126788139343,2.780278444290161,2.994626045227051,27,57,2022-05-11T00:00:00Z,00,2022-05-13T09:00:00Z,77.1774874141402
290.8921203613281,99936.890625,89.5999984741211,365,187.0558319091797,0,1.412031173706055,1.9078099727630615,2.373514413833618,19,60,2022-05-11T00:00:00Z,00,2022-05-13T12:00:00Z,53.49367295752019
