ensemble,forecast_datetime_UTC,air_pressure,air_temperature,relative_humidity,eastward_wind,northward_wind,precipitation_flux,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-10-09T03:00:00Z,100900.1875,18.5515075683594,56.89558792114258,-2.7302098274230957,-2.0784130096435547,0,0,0,345,3,2022-10-09T00:00:00Z,3.4313038834258367,-142.71925365603607
1,2022-10-09T06:00:00Z,100906.359375,16.687036132812523,63.92669677734375,-1.693229913711548,-2.589658260345459,0,0,0,339.5133361816406,6,2022-10-09T00:00:00Z,3.094084266154218,-123.17838488492727
1,2022-10-09T09:00:00Z,100860.6171875,15.039361572265648,69.0663070678711,-1.6438671350479126,-1.8147094249725344,0,0,0,329,9,2022-10-09T00:00:00Z,2.448564774469889,-132.1720758004586
1,2022-10-09T12:00:00Z,100923.2109375,13.988122558593773,73.87750244140625,-1.6924023628234863,-1.1857153177261353,0,3,0,326,12,2022-10-09T00:00:00Z,2.0664332973461566,-144.98450037924877
1,2022-10-09T15:00:00Z,101089.171875,20.632989501953148,50.39731216430664,-2.299234628677368,0.23235350847244263,0,1,180,330.13568115234375,15,2022-10-09T00:00:00Z,2.310945267765684,174.22945719357375
1,2022-10-09T18:00:00Z,100904.1484375,27.615136718750023,34.633602142333984,0.02826293930411338,0.5524267554283142,0,22,410,347,18,2022-10-09T00:00:00Z,0.5531492690505543,87.07121991835865
1,2022-10-09T21:00:00Z,100599.21875,29.405847167968773,30.64017677307129,-7.250976632349193e-4,-0.8886132836341858,0,40,700,391,21,2022-10-09T00:00:00Z,0.8886135794695865,-90.0467526508804
1,2022-10-10T00:00:00Z,100535.3046875,24.582482910156273,40.105926513671875,-0.9694836139678956,-1.865532159805298,0,21,475,384,24,2022-10-09T00:00:00Z,2.102405459710394,-117.46009092039846
1,2022-10-10T03:00:00Z,100666.4609375,20.527459716796898,53.17810821533203,-2.5914111137390137,-0.9061205983161926,0,1,0,350,27,2022-10-09T00:00:00Z,2.745262482733294,-160.72715680573125
1,2022-10-10T06:00:00Z,100623.2265625,19.1291442871094,57.37307357788086,-2.03778076171875,1.4785302877426147,0,1,0,347,30,2022-10-09T00:00:00Z,2.517658087311164,144.03689798055674
1,2022-10-10T09:00:00Z,100622.078125,17.690209960937523,61.9505615234375,-0.5271288752555847,3.499453067779541,0,0,0,339,33,2022-10-09T00:00:00Z,3.538931565419125,98.56616460238051
1,2022-10-10T12:00:00Z,100670.7734375,16.793054199218773,68.820220947265625,0.5933593511581421,2.5653882026672363,0,0,0,337,36,2022-10-09T00:00:00Z,2.63311449617958,76.97683008801388
1,2022-10-10T15:00:00Z,100754.8984375,23.789849853515648,55.599403381347656,0.8538634777069092,2.392829418182373,0,0,180,344,39,2022-10-09T00:00:00Z,2.5406132061139752,70.36143462254299
1,2022-10-10T18:00:00Z,100575.9765625,29.744165039062523,32.29999923706055,-0.5526147484779358,3.529365062713623,0,0,420,359,42,2022-10-09T00:00:00Z,3.572366275473285,98.89890553320922
1,2022-10-10T21:00:00Z,100293.3125,31.726922607421898,25.95306968688965,-0.7436596751213074,4.586398601531982,0,31,700,389.5948486328125,45,2022-10-09T00:00:00Z,4.6462976491542225,99.21004496835756
1,2022-10-11T00:00:00Z,100201.9296875,26.837365722656273,34.19032287597656,-1.430505394935608,3.091921329498291,0,49,454,391.5399169921875,48,2022-10-09T00:00:00Z,3.4068054233763276,114.82804811448669
1,2022-10-11T03:00:00Z,100374.765625,22.188653564453148,45.45183944702149,-1.5925097465515137,4.112648963928223,0,8,0,358.6746826171875,51,2022-10-09T00:00:00Z,4.410211876243753,111.16751870920089
1,2022-10-11T06:00:00Z,100360.96875,21.075158691406273,51.19369125366211,1.1169689893722534,4.485266208648682,0,46,0,357,54,2022-10-09T00:00:00Z,4.622254069787271,76.01603830094759
1,2022-10-11T09:00:00Z,100372.9609375,18.027490234375023,67.307342529296875,0.5056005716323853,3.664301633834839,0,28,0,341,57,2022-10-09T00:00:00Z,3.699018572778415,82.14393001434915
1,2022-10-11T12:00:00Z,100385.0546875,16.763879394531273,74.51924896240234,-0.0942700207233429,3.0003857612609863,0,49,0,340.2701416015625,60,2022-10-09T00:00:00Z,3.001866344990204,91.79960127596529
1,2022-10-11T15:00:00Z,100431.7734375,22.892205810546898,54.69313430786133,-0.7520532011985779,4.500473499298096,0.00999999977648258,72,160,339.0215759277344,63,2022-10-09T00:00:00Z,4.562876914329103,99.48677587812819
1,2022-10-11T18:00:00Z,100275.6484375,29.139276123046898,34.415584564208984,-0.4734765589237213,6.037153244018555,0.10000000149011612,65,380,356,66,2022-10-09T00:00:00Z,6.055691483523083,94.48436400633848
1,2022-10-11T21:00:00Z,99966.4921875,30.908593750000023,30.55316162109375,-0.42240476608276367,6.49017333984375,0,1,700,385,69,2022-10-09T00:00:00Z,6.50390465548412,93.72377181419317
1,2022-10-12T00:00:00Z,99897.484375,26.879998779296898,38.83586883544922,-1.1575219631195068,4.067744255065918,0,1,471,384.0558471679687,72,2022-10-09T00:00:00Z,4.2292316583187795,105.88429364267922
