reference_datetime,site_id,datetime,family,variable,observation,crps,logs,mean,median,sd,quantile97.5,quantile02.5,quantile90,quantile10,horizon
2022-07-06T00:00:00Z,0,2022-07-06T00:00:00Z,sample,oxygen,11.907,2.747792507725328,Inf,9.05228016714317,9.08703157672328,0.188133526076516,9.332062027183929,8.629993784382288,9.30967685482296,8.702782153662024,0
2022-07-06T00:00:00Z,0,2022-07-06T02:00:00Z,sample,oxygen,11.028,1.6681452640945151,529.8059786885741,9.269268925763074,9.312605332034632,0.1613999726920196,9.619554529059826,8.934912315589962,9.51824918952159,8.973621206482406,7200
2022-07-06T00:00:00Z,0,2022-07-06T04:00:00Z,sample,oxygen,11.135,1.840162719443478,612.1749250424333,9.197116595556752,9.22122864238768,0.17326460172183106,9.509572396447991,8.804598611888109,9.439342073648572,8.928537255178151,14400
2022-07-06T00:00:00Z,0,2022-07-06T06:00:00Z,sample,oxygen,10.398,1.4454401132027574,279.6140783783222,8.840501587959906,8.823078765043434,0.19620450066990416,9.155666963877938,8.535590611555106,9.15040869714467,8.545247296692192,21600
2022-07-06T00:00:00Z,0,2022-07-06T08:00:00Z,sample,oxygen,9.657,0.7882712512069691,73.23641305247463,8.760549469047652,8.778880742338357,0.19045435479010545,9.04211946216707,8.420563210034404,9.037359947348556,8.460704153490946,28800
2022-07-06T00:00:00Z,0,2022-07-06T10:00:00Z,sample,oxygen,9.298,0.48941366518008034,24.347094406710344,8.707143476226461,8.688693746353646,0.17786547974018393,8.973419658707964,8.42795441870352,8.95139039045399,8.43577092079032,36000
2022-07-06T00:00:00Z,0,2022-07-06T12:00:00Z,sample,oxygen,8.640999999999998,0.04671323078455893,-0.905967169121901,8.685263340735968,8.63486216380286,0.16494984870086798,8.959969893184594,8.395950974780778,8.91722275614386,8.458054406216009,43200
2022-07-06T00:00:00Z,0,2022-07-06T14:00:00Z,sample,oxygen,8.609,0.132952533312642,-0.0805398960468355,8.833209190318446,8.790773468076369,0.20492410689571494,9.147022924586526,8.47444942852703,9.12956384955045,8.516068651748256,50400
2022-07-06T00:00:00Z,0,2022-07-06T16:00:00Z,sample,oxygen,9.227,0.10199386438796114,-0.5475083830094423,9.054164947174904,9.009878351559562,0.18756572840154076,9.37060877668998,8.729401089865693,9.326156134387835,8.79832082696324,57600
2022-07-06T00:00:00Z,0,2022-07-06T18:00:00Z,sample,oxygen,9.762,0.45192233755760397,14.828224952138742,9.208152777308102,9.24147197802198,0.17833733320242337,9.513122814885117,8.928357273182375,9.462383244844045,8.965529129326226,64800
2022-07-06T00:00:00Z,0,2022-07-06T20:00:00Z,sample,oxygen,9.82,0.1019053111083317,-0.18803745815641845,9.676483530419087,9.601130496436898,0.22871217607609076,10.031582830691535,9.312781357775552,10.009757996781,9.363414487645684,72000
2022-07-06T00:00:00Z,0,2022-07-06T22:00:00Z,sample,oxygen,11.545,1.872064127945063,135.1122664229509,9.477611845394842,9.39922777575758,0.3409375135085979,10.0517529887224,8.931704039493846,10.022778470895782,8.939194578687987,79200
2022-07-06T00:00:00Z,0,2022-07-07T00:00:00Z,sample,oxygen,11.573,2.65607540076594,619.21796515822,8.77960182202485,8.720785458241114,0.2441608763159341,9.269954642191143,8.434218955622159,9.210054778632482,8.451177883039184,86400
2022-07-06T00:00:00Z,0,2022-07-07T02:00:00Z,sample,oxygen,11.958,2.833199335059915,491.811302790454,8.968875628509982,8.952293963930513,0.27695010023002853,9.630973731080031,8.528610324309025,9.445634934687536,8.632956671472975,93600
2022-07-06T00:00:00Z,0,2022-07-07T04:00:00Z,sample,oxygen,11.349,2.211013274777401,411.7050585850229,9.007203732901532,8.946572445121548,0.23290293851498117,9.558769056742609,8.682527222821623,9.388433092118998,8.69316022455453,100800
2022-07-06T00:00:00Z,0,2022-07-07T06:00:00Z,sample,oxygen,10.848,1.8001239853541455,Inf,8.954122199179729,9.016002620160547,0.17910231970623816,9.27794179893667,8.541595146553444,9.1133086764709,8.565489724014524,108000
2022-07-06T00:00:00Z,0,2022-07-07T08:00:00Z,sample,oxygen,9.98500000000002,0.9818175984191964,151.66456445434815,8.903676355599606,9.000028841054847,0.19030009322551092,9.099496662355769,8.426525504184358,9.085492828589532,8.492005912132306,115200
2022-07-06T00:00:00Z,0,2022-07-07T10:00:00Z,sample,oxygen,9.362000000000076,0.40514324452851924,22.394294967900166,8.861092527872119,8.952396750987901,0.18059824449320427,9.045695215850817,8.442752652392054,9.028304540742592,8.517289363081364,122400
2022-07-06T00:00:00Z,0,2022-07-07T12:00:00Z,sample,oxygen,8.589,0.11073402019312151,-0.4452863784295484,8.755632577286468,8.812890188961038,0.16290287881744095,8.994034839366194,8.443636430869136,8.91532521825952,8.458749403185706,129600
2022-07-06T00:00:00Z,0,2022-07-07T14:00:00Z,sample,oxygen,8.512,0.26848001458620796,0.3280441328891141,8.887546776946376,8.918122405966256,0.19855159601085143,9.140384563503163,8.487056895345834,9.089864692807195,8.494620679062118,136800
2022-07-06T00:00:00Z,0,2022-07-07T16:00:00Z,sample,oxygen,9.082,0.06632804465136848,0.13130410475789178,9.126921205527262,9.164029978632488,0.17638275508442522,9.373760428316128,8.752809771062271,9.359646748096347,8.825792134953943,144000
2022-07-06T00:00:00Z,0,2022-07-07T18:00:00Z,sample,oxygen,10.818,1.5591459818251532,220.59267104257555,9.137785635563446,9.01377390660451,0.2277275847494103,9.538770764457764,8.889411596733332,9.510928523687422,8.902077259484956,151200
2022-07-06T00:00:00Z,0,2022-07-07T20:00:00Z,sample,oxygen,10.649,0.822720977037295,39.28648269569908,9.711814901407406,9.640294604966272,0.2087833224763775,10.161689238861143,9.37954630558331,10.052331690635516,9.456586350149848,158400
2022-07-06T00:00:00Z,0,2022-07-07T22:00:00Z,sample,oxygen,11.76,2.0851187809182394,227.17984969700743,9.517422769276175,9.428976802067872,0.28965025605306777,10.109509691675004,9.17253387724172,10.088552634754146,9.210719264624268,165600
2022-07-06T00:00:00Z,0,2022-07-08T00:00:00Z,sample,oxygen,11.933,2.918620130029154,499.8269981569581,8.839958789697972,8.90272687538018,0.3056513261927456,9.34415458043068,8.28246280659472,9.31532217949828,8.319780171896083,172800
