reference_datetime,site_id,datetime,family,variable,observation,crps,logs,mean,median,sd,quantile97.5,quantile02.5,quantile90,quantile10,horizon
2022-06-07T00:00:00Z,0,2022-06-07T00:00:00Z,sample,oxygen,9.897,0.193384856195491,90.7441936265363,9.662274609181429,9.695407816600069,0.0932352616435152,9.746139963913867,9.272234038285571,9.734327979104233,9.520199473382178,0
2022-06-07T00:00:00Z,0,2022-06-07T02:00:00Z,sample,oxygen,9.451,0.5192046370477356,127.63488975045414,10.01525160657543,10.03338796407481,0.08938147661067469,10.117725712271064,9.700704860454254,10.109668397374849,9.87558598724968,7200
2022-06-07T00:00:00Z,0,2022-06-07T04:00:00Z,sample,oxygen,9.349,0.5225182844827934,430.2430408040917,9.909379157429951,9.93864961076146,0.07922809381886425,9.984236402702848,9.658221428677864,9.973558318206642,9.734728163899844,14400
2022-06-07T00:00:00Z,0,2022-06-07T06:00:00Z,sample,oxygen,9.249,0.26935776713836024,44.668638894490456,9.562193921580093,9.549237325736357,0.07846336394129162,9.734209556515715,9.447080414750603,9.72093926669312,9.453144190428867,21600
2022-06-07T00:00:00Z,0,2022-06-07T08:00:00Z,sample,oxygen,8.897,0.49654511832640696,154.4442439567488,9.436218999549515,9.439136805783107,0.07603806381441516,9.556839473517572,9.255132600995433,9.552659812053308,9.297691808876433,28800
2022-06-07T00:00:00Z,0,2022-06-07T10:00:00Z,sample,oxygen,8.401,0.9881792716295292,Inf,9.405154973454286,9.406787525728523,0.028014516646482378,9.45966898685498,9.343240910059547,9.446094910642302,9.362345724263328,36000
2022-06-07T00:00:00Z,0,2022-06-07T12:00:00Z,sample,oxygen,8.253,1.0812148755247624,Inf,9.351007304301461,9.346317884824986,0.029343892109870106,9.403152620770324,9.298608391307392,9.398270402997902,9.301635003072096,43200
2022-06-07T00:00:00Z,0,2022-06-07T14:00:00Z,sample,oxygen,8.4590000000000245,0.9610514221732241,Inf,9.4348425587379,9.436499642991238,0.026318355063013426,9.487693350923502,9.377848375797322,9.47965903265288,9.378490172039966,50400
2022-06-07T00:00:00Z,0,2022-06-07T16:00:00Z,sample,oxygen,8.797999999999998,0.6809288886659446,Inf,9.508497838710646,9.508313724871863,0.0533369142803833,9.661709052028684,9.410883463966751,9.592821714105504,9.41349063135492,57600
2022-06-07T00:00:00Z,0,2022-06-07T18:00:00Z,sample,oxygen,8.904,1.032882614734616,Inf,9.955088213362384,9.964436388071723,0.0327002474701228,10.037247460177404,9.89642200321769,9.99284262977447,9.901852610360544,64800
2022-06-07T00:00:00Z,0,2022-06-07T20:00:00Z,sample,oxygen,9.607,0.6453566130708633,59.11690431262386,10.347428810911648,10.27048094162125,0.17576285472543995,10.77474643206239,10.11426616835008,10.66142311048572,10.147886777080238,72000
2022-06-07T00:00:00Z,0,2022-06-07T22:00:00Z,sample,oxygen,10.098,0.3333986159842358,0.16836671820827775,10.63467796658075,10.677707853686966,0.37571446387094865,11.334539280863584,10.028003080904188,11.332831767654572,10.06452910110621,79200
2022-06-07T00:00:00Z,0,2022-06-08T00:00:00Z,sample,oxygen,10.367,0.48237296685949255,65.93376062026893,9.822889583066278,9.822081253936863,0.10812075254740051,10.035502949016342,9.648669388962947,10.030536714095708,9.663989510536474,86400
2022-06-07T00:00:00Z,0,2022-06-08T02:00:00Z,sample,oxygen,10.138,0.03851121855610742,-0.9318907142317886,10.15853794204359,10.156326581187384,0.1503762930012398,10.587617193516296,9.89845755650782,10.33944399413,9.919992476326886,93600
2022-06-07T00:00:00Z,0,2022-06-08T04:00:00Z,sample,oxygen,9.558,0.31573447372987684,22.936955265666096,9.924236790342064,9.933287502805966,0.09002011550827892,10.066931751239556,9.719375715280416,10.04074569719491,9.749475882315348,100800
2022-06-07T00:00:00Z,0,2022-06-08T06:00:00Z,sample,oxygen,8.883000000000004,0.546368110467241,129.08980873963702,9.48229325229352,9.47960938855355,0.09604891522302283,9.7133547323542,9.296088291972351,9.712821747505714,9.324488787813491,108000
2022-06-07T00:00:00Z,0,2022-06-08T08:00:00Z,sample,oxygen,9.002,0.27704889869168203,72.18244930193084,9.318932035871452,9.302232369296068,0.07815599452641869,9.553381698189396,9.227146923015551,9.543811359544708,9.237664370618267,115200
2022-06-07T00:00:00Z,0,2022-06-08T10:00:00Z,sample,oxygen,8.857000000000006,0.27652083203008243,124.93288087130202,9.170019773284181,9.155088255502015,0.07260738995174905,9.39542613693954,9.055600887018532,9.3803043986445,9.07715772168942,122400
2022-06-07T00:00:00Z,0,2022-06-08T12:00:00Z,sample,oxygen,8.639999999999999,0.40778936842921115,4.389231463890993,9.091631565718448,9.108842072742618,0.10939566946855274,9.25800627065908,8.59899582381083,9.198504142805564,8.889729948196244,129600
2022-06-07T00:00:00Z,0,2022-06-08T14:00:00Z,sample,oxygen,8.433,0.7808029482361232,Inf,9.2478674774998,9.241628237740036,0.07101071401118486,9.500299731049012,9.0678432919871,9.367559318076369,9.1040196985459,136800
2022-06-07T00:00:00Z,0,2022-06-08T16:00:00Z,sample,oxygen,8.662,0.6271091982375044,121.90320239349857,9.364318725589476,9.356258059249525,0.13950148011230756,9.700977077152912,9.095267832698022,9.667420082412027,9.096188495992898,144000
