reference_datetime,site_id,datetime,family,variable,observation,crps,logs,mean,median,sd,quantile97.5,quantile02.5,quantile90,quantile10,horizon
2022-06-20T00:00:00Z,0,2022-06-20T00:00:00Z,sample,oxygen,12.626,3.9783694540545707,538.829108816838,8.450171542759206,8.304856231320974,0.37295785856005637,9.430632442490843,8.019432117068556,9.380990818681328,8.066562904617603,0
2022-06-20T00:00:00Z,0,2022-06-20T02:00:00Z,sample,oxygen,11.676,2.2459415988564273,109.60319883149091,9.228884440562629,9.241656948470494,0.360774580309422,10.255673527339336,8.616331256399159,9.733409776678885,8.681027435619939,7200
2022-06-20T00:00:00Z,0,2022-06-20T04:00:00Z,sample,oxygen,9.844,0.27782617232926576,1.0619766664108912,9.418887712670571,9.519542321781492,0.3150985337008437,10.082596510315184,8.79997556392823,10.002620306574478,8.95271657345204,14400
2022-06-20T00:00:00Z,0,2022-06-20T06:00:00Z,sample,oxygen,6.948,2.1089852030693863,604.4948023184878,9.171211127446671,9.205942060078812,0.20295902548539196,9.64171499221335,8.777620829487182,9.523651805868695,8.82252820048285,21600
2022-06-20T00:00:00Z,0,2022-06-20T08:00:00Z,sample,oxygen,6.7219999999999995,2.1999075774539723,Inf,9.001078389621929,8.997489175002784,0.15705639087977516,9.578864654367862,8.725147314962825,9.20736486650572,8.727093196470207,28800
2022-06-20T00:00:00Z,0,2022-06-20T10:00:00Z,sample,oxygen,8.566,0.22062186689764113,2.9168808178210157,8.86850584361905,8.87742980223753,0.1512035492253595,9.326643393577346,8.658843457088675,9.182016989144197,8.660002192951506,36000
2022-06-20T00:00:00Z,0,2022-06-20T12:00:00Z,sample,oxygen,8.057,1.067196018672854,113.9024096384617,9.23953518370525,9.209953612452908,0.20288644688581753,9.508634614124928,8.874359667499169,9.505985090359797,8.879818617637918,43200
2022-06-20T00:00:00Z,0,2022-06-20T14:00:00Z,sample,oxygen,8.423,0.9987806705123834,61.4242557736524,9.57409116135019,9.5375165604641,0.26871785087737937,9.989448762026866,9.211078417765243,9.986281034687538,9.25542323085439,50400
2022-06-20T00:00:00Z,0,2022-06-20T16:00:00Z,sample,oxygen,8.125,1.3511643157973634,55.58777042862386,9.663209125371738,9.684557617871022,0.32749765558270794,10.183510163680769,9.035617088433789,10.181305227971375,9.157606260794765,57600
2022-06-20T00:00:00Z,0,2022-06-20T18:00:00Z,sample,oxygen,7.915,1.7151969098892892,86.10355939300179,9.840880397253937,9.803130943611947,0.3697907455091439,10.339401675335782,9.205970753113554,10.331687123676334,9.208854002197809,64800
2022-06-20T00:00:00Z,0,2022-06-20T20:00:00Z,sample,oxygen,6.232,3.728030726201615,264.13050065937495,10.255823286320489,10.115779529326224,0.518468299636558,11.01554957612388,9.415769177966476,11.00223563398824,9.479706130225328,72000
2022-06-20T00:00:00Z,0,2022-06-20T22:00:00Z,sample,oxygen,8.768,1.0444759879871077,14.439323071326752,10.062633061845238,9.951211171894766,0.44045370926984384,10.75149228958819,9.352744963258964,10.74040298453769,9.453327732090132,79200
2022-06-20T00:00:00Z,0,2022-06-21T00:00:00Z,sample,oxygen,9.452000000000076,0.44787137114967734,1.9166922363746874,8.787665253016355,8.885039707781113,0.38196146683880716,9.396521779098675,8.07432526592297,9.23781725474461,8.112877257986462,86400
2022-06-20T00:00:00Z,0,2022-06-21T02:00:00Z,sample,oxygen,8.222999999999999,0.9309363019097061,21.597529487732427,9.3385753526411,9.344602403564418,0.3243325271599884,10.02636712376513,8.774643103063607,9.886015728338332,8.784518725230331,93600
2022-06-20T00:00:00Z,0,2022-06-21T04:00:00Z,sample,oxygen,6.019,3.034812395757336,316.3766603922548,9.254529083332432,9.11579602807748,0.3570878758257591,9.875400514377136,8.422095513253412,9.763572878934792,8.836129698683346,100800
