reference_datetime,site_id,datetime,family,variable,observation,crps,logs,mean,median,sd,quantile97.5,quantile02.5,quantile90,quantile10,horizon
2022-05-17T00:00:00Z,0,2022-05-17T00:00:00Z,sample,oxygen,10.096,1.3141216717616506,651.5774042826973,8.711444257305546,8.694449308756152,0.1439432104319287,9.278625723326671,8.469172529613072,8.92422148005883,8.496755309977152,0
2022-05-17T00:00:00Z,0,2022-05-17T02:00:00Z,sample,oxygen,9.792,0.1952310053447519,0.04247265573237336,9.49054532174922,9.459786593395494,0.21705669747743614,9.919151420546124,9.108840029170828,9.868615045865251,9.14030138812299,7200
2022-05-17T00:00:00Z,0,2022-05-17T04:00:00Z,sample,oxygen,8.909,0.5155209931640122,3.289244797637354,9.544129325963393,9.624675637365252,0.21627437104705294,9.855933713156132,9.018670079312193,9.849520564382676,9.142307131837448,14400
2022-05-17T00:00:00Z,0,2022-05-17T06:00:00Z,sample,oxygen,9.151,0.08259093922778789,0.5384624366655649,9.19132947888332,9.277398440936189,0.2156447791737047,9.471173993520862,8.772687202622869,9.462514226709898,8.795177958755627,21600
2022-05-17T00:00:00Z,0,2022-05-17T08:00:00Z,sample,oxygen,8.627999999999998,0.17695816353322547,-0.22048938484224512,8.90792841146035,8.942276919584339,0.20039116265042164,9.1956934691523191,8.49023688332061,9.173945594415295,8.602566123252897,28800
2022-05-17T00:00:00Z,0,2022-05-17T10:00:00Z,sample,oxygen,8.981,0.08332972827064566,-0.44111526315700106,8.863855833995009,8.906364158757913,0.28106158070144316,9.48318391315907,8.363225136913092,9.339672152131213,8.446439098917754,36000
2022-05-17T00:00:00Z,0,2022-05-17T12:00:00Z,sample,oxygen,8.675,0.10598293551344791,-0.43538374979697875,8.511766994270173,8.483896694945573,0.11157231747108824,8.726362278375344,8.331608990609398,8.71002607456629,8.34266361527537,43200
2022-05-17T00:00:00Z,0,2022-05-17T14:00:00Z,sample,oxygen,8.616,0.11279057813913267,0.15727509592006045,8.78546781608612,8.76785661356422,0.10059526405324763,8.973599363325567,8.638731593405947,8.971781015460278,8.643372705149758,50400
2022-05-17T00:00:00Z,0,2022-05-17T16:00:00Z,sample,oxygen,8.651,0.401490364741084,254.40299627928061,9.092405754198863,9.084446458217188,0.07470617443996301,9.299746989492537,8.964111783897396,9.257977553223244,8.996926562609612,57600
2022-05-17T00:00:00Z,0,2022-05-17T18:00:00Z,sample,oxygen,9.258,0.06444037282420788,0.10556048738621032,9.35268699809198,9.351745790205534,0.07274438710713947,9.518014671129636,9.201435703119216,9.517607165396155,9.212066352249172,64800
