reference_datetime,site_id,datetime,family,variable,observation,crps,logs,mean,median,sd,quantile97.5,quantile02.5,quantile90,quantile10,horizon
2022-07-15T00:00:00Z,0,2022-07-15T00:00:00Z,sample,oxygen,9.003,0.5288917517073746,6.058485622955622,8.35679733476148,8.364298463735617,0.21689576374991026,8.827411555666552,7.689146071980314,8.62434448003109,7.967662553134294,0
2022-07-15T00:00:00Z,0,2022-07-15T02:00:00Z,sample,oxygen,8.365000000000126,0.43080273464600316,2.4668328080911275,8.954773654197462,8.965405945210339,0.2784872965660759,9.534516152236652,8.461114710920953,9.446065389332889,8.553195092335447,7200
2022-07-15T00:00:00Z,0,2022-07-15T04:00:00Z,sample,oxygen,7.451000000000001,1.2836207121825816,243.519684860199,8.878743985536568,8.85341526370068,0.26628652034487493,9.43273520152951,8.2638754856841,9.41138129930396,8.483052411659154,14400
2022-07-15T00:00:00Z,0,2022-07-15T06:00:00Z,sample,oxygen,7.393999999999997,1.3531496475639913,115.89054701517678,8.85045241306395,8.871714334595525,0.1976592732241596,9.123446395295936,8.140152354019186,9.115115618051544,8.542404239895628,21600
2022-07-15T00:00:00Z,0,2022-07-15T08:00:00Z,sample,oxygen,7.225,1.346264008234149,115.32834939475121,8.716832277676383,8.70111396542565,0.2845583453478469,9.43344827724618,8.073144521240854,9.417387078343792,8.374574058044402,28800
2022-07-15T00:00:00Z,0,2022-07-15T10:00:00Z,sample,oxygen,6.743,1.6442341943676855,282.75446994283345,8.528580062590594,8.471012218181823,0.261315078880523,9.177382702850984,8.179722712730685,9.09608981668878,8.198680535885309,36000
2022-07-15T00:00:00Z,0,2022-07-15T12:00:00Z,sample,oxygen,6.346,1.9535069291510148,Inf,8.361394766783262,8.354730225548858,0.1118181591534523,8.66509082501943,8.125134817044067,8.548649747474741,8.196115972185709,43200
2022-07-15T00:00:00Z,0,2022-07-15T14:00:00Z,sample,oxygen,6.3039999999999985,2.2145902985961596,Inf,8.612364695021938,8.585524403476645,0.1646110980527123,8.890634494782992,8.257631049447342,8.837999494128097,8.321642661757252,50400
2022-07-15T00:00:00Z,0,2022-07-15T16:00:00Z,sample,oxygen,7.543,1.2085121750346537,108.58565226428266,8.872683531009846,8.9050408965812,0.21725478753767608,9.137495732434234,8.396331533033637,9.124383365567768,8.413096492457548,57600
2022-07-15T00:00:00Z,0,2022-07-15T18:00:00Z,sample,oxygen,8.362000000000076,0.4919142758375744,11.81660809851395,8.980534262119534,8.977520606238215,0.22141659124778046,9.41057721110002,8.63971832768996,9.38346938449329,8.648274657519615,64800
2022-07-15T00:00:00Z,0,2022-07-15T20:00:00Z,sample,oxygen,9.129,0.2806870474567679,1.2744038165336662,9.540061479793824,9.556546892540798,0.250265473758957,9.937133088920886,8.954411847485849,9.878728913664116,9.132123724624076,72000
2022-07-15T00:00:00Z,0,2022-07-15T22:00:00Z,sample,oxygen,9.612,0.15197671622027156,0.004154486369248043,9.377301672865693,9.349171372793878,0.20541393198953986,9.783258201420807,9.030915651209906,9.772987317604622,9.10974750604396,79200
2022-07-15T00:00:00Z,0,2022-07-16T00:00:00Z,sample,oxygen,10.109,1.053775228029207,440.6649751500559,8.985448225203369,9.016979035076035,0.14459647954822474,9.156295337651242,8.376765161761774,9.142182914563216,8.806476768298369,86400
2022-07-15T00:00:00Z,0,2022-07-16T02:00:00Z,sample,oxygen,9.561,0.23120464726996934,1.201849390992054,9.283545979404614,9.276530615062718,0.08691580550347619,9.5378218061938,9.052570970640469,9.423367726495728,9.178317224142525,93600
2022-07-15T00:00:00Z,0,2022-07-16T04:00:00Z,sample,oxygen,8.525,0.6908940657383909,119.44753870705348,9.281205542800905,9.262561793495395,0.12009822160696945,9.557403316228212,8.969122981845933,9.46471151779331,9.027075999297429,100800
2022-07-15T00:00:00Z,0,2022-07-16T06:00:00Z,sample,oxygen,8.236999999999998,0.8657405546878254,359.95730585512405,9.158589563537973,9.156625361018214,0.09865928733041285,9.367086956057982,8.946747641451665,9.35011896876603,8.98500940789731,108000
2022-07-15T00:00:00Z,0,2022-07-16T08:00:00Z,sample,oxygen,7.988,0.9464094963314162,Inf,8.982279430470738,9.011740709881932,0.09439214896090893,9.11719258947457,8.727543327597546,9.096745958977282,8.744444334379649,115200
2022-07-15T00:00:00Z,0,2022-07-16T10:00:00Z,sample,oxygen,7.351,1.4521611542829496,Inf,8.850289625016922,8.871359129481633,0.09499413746393895,8.957202966666667,8.556976577955377,8.947623630092131,8.575163293389942,122400
2022-07-15T00:00:00Z,0,2022-07-16T12:00:00Z,sample,oxygen,6.962,1.6889814349190582,688.7386228758622,8.72977566933721,8.73483358130203,0.14058092908700334,8.91146597614608,8.361234233483184,8.903225766045066,8.528917758591414,129600
2022-07-15T00:00:00Z,0,2022-07-16T14:00:00Z,sample,oxygen,6.693,2.121811430762862,516.929411531765,8.9287391869953,9.030114132013892,0.20421291055823176,9.199858594305692,8.452808701692753,9.171408767565769,8.58219202448108,136800
2022-07-15T00:00:00Z,0,2022-07-16T16:00:00Z,sample,oxygen,7.395,1.6447759517755123,332.89753449518304,9.147745279795975,9.13810937758908,0.19253674470741206,9.393000889499389,8.725566012920412,9.374228183405483,8.808207536696637,144000
2022-07-15T00:00:00Z,0,2022-07-16T18:00:00Z,sample,oxygen,8.027,1.0100657858483737,162.48460399347204,9.146607524178203,9.094273852158956,0.19635052605732614,9.577479557842157,8.826276241092238,9.525069171158082,8.880950464524364,151200
2022-07-15T00:00:00Z,0,2022-07-16T20:00:00Z,sample,oxygen,8.475000000000026,0.9322811926299879,93.57091595793223,9.520469562469705,9.518982495703316,0.199178708079665,9.973221023731831,9.200882270301918,9.830221414894911,9.2128730547952,158400
2022-07-15T00:00:00Z,0,2022-07-16T22:00:00Z,sample,oxygen,9.034,0.1844728800157511,0.16749464619142213,9.328453425048496,9.290561181018983,0.1934815486824964,9.755954203008107,9.044307652475307,9.666387478853832,9.071716787151738,165600
2022-07-15T00:00:00Z,0,2022-07-17T00:00:00Z,sample,oxygen,9.604,0.5668800604580122,13.737206952371714,8.914313869324278,8.864637174912803,0.2146482235955937,9.318956552358747,8.595864731167655,9.256422949193498,8.614623105783108,172800
2022-07-15T00:00:00Z,0,2022-07-17T02:00:00Z,sample,oxygen,10.404,1.0584722669199957,58.087154294529505,9.19942349051775,9.189347801266052,0.2548897348644078,9.677339557054053,8.8274754037185,9.565607072782768,8.827615896303696,180000
